key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constant	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
fauna_deer	fauna	1.0000	3.0000	2.0000	2.0000	5.0000	10.0000	10.0000	10.0000	1.0000	ellipse	0.4000	1000.0000	1.5000	90.0000	45.0000	8	true	true	2.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_elephant_adult	fauna	0.7000	3.0000	1.0000	1.0000	9.0000	10.0000	10.0000	10.0000	3.5000	capsule	0.4000	5000.0000	3.5000	90.0000	45.0000	8	true	true	0.5000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_elephant_baby	fauna	1.0000	6.0000	1.0000	1.0000	9.0000	10.0000	10.0000	10.0000	1.0000	ellipse	0.5000	500.0000	2.0000	90.0000	45.0000	8	true	true	1.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_ibis	fauna	4.0000	10.0000	2.0000	2.0000	6.0000	35.0000	35.0000	35.0000	1.5000	capsule	0.5000	1000.0000	0.5000	90.0000	120.0000	8	true	true	0.0000	10.0000	10.0000	small	2.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_lion	fauna	1.0000	5.0000	3.0000	3.0000	12.0000	12.0000	12.0000	12.0000	2.5000	capsule	0.4000	1500.0000	1.0000	90.0000	45.0000	8	true	true	2.0000	0.0000	0.0000	small	0.5000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_milan	fauna	2.0000	18.0000	2.0000	2.0000	6.0000	35.0000	35.0000	35.0000	0.5000	ellipse	0.5000	1000.0000	1.5000	90.0000	120.0000	8	true	true	0.0000	18.0000	18.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_peasant	fauna	2.0000	4.0000	2.0000	2.0000	6.0000	10.0000	10.0000	10.0000	0.4000	circle	1.0000	200.0000	2.0000	90.0000	45.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_seagull	fauna	2.0000	18.0000	2.0000	2.0000	6.0000	35.0000	35.0000	35.0000	1.2500	ellipse	0.5000	1000.0000	1.5000	90.0000	120.0000	8	true	true	0.0000	18.0000	18.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_turtle_dove	fauna	2.0000	8.0000	2.0000	2.0000	6.0000	35.0000	35.0000	35.0000	1.0000	ellipse	0.5000	1000.0000	1.5000	90.0000	120.0000	8	true	true	0.0000	8.0000	8.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_vulture	fauna	4.0000	10.0000	2.0000	2.0000	6.0000	35.0000	35.0000	35.0000	1.0000	ellipse	0.5000	1000.0000	0.5000	90.0000	120.0000	8	true	true	0.0000	10.0000	10.0000	small	2.0000	ignore	none	0.0000	infantry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_whale	fauna	2.0000	4.0000	2.0000	2.0000	6.0000	10.0000	10.0000	10.0000	7.0000	capsule	0.5000	4000.0000	3.0000	90.0000	10.0000	8	false	false	2.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
fauna_wolf	fauna	1.0000	8.0000	3.0000	3.0000	12.0000	12.0000	12.0000	12.0000	1.0000	ellipse	0.5000	1000.0000	1.0000	90.0000	120.0000	8	true	true	2.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
nor_battering_ram	artillery	3.0000	1.8000	5.0000	5.0000	2.0000	30.0000	25.0000	25.0000	6.0000	capsule	0.6000	2000.0000	16.0000	40.0000	5.0000	150	false	false	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh_war_machine_wood_large	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
siege_tower	artillery	2.5000	2.5000	1.5000	1.5000	2.0000	5.0000	5.0000	1.0000	6.0000	capsule	0.9000	4000.0000	25.0000	40.0000	30.0000	500	false	false	0.0000	0.0000	0.0000	very_large	1.3000	rotation	wh_war_machine_wood_large	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_skv_infantry_fast_hero_tretch_craventail	man	1.5000	4.2000	3.0000	4.0000	4.9000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	450.0000	1.9000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	75	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_arkhan_chariot_rider	man	1.4000	3.1000	2.0000	3.0000	4.4000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	800.0000	4.4000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	2	wh_main_generic_character_aura		0.5000	1.4500	45	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_art_screaming_skull_catapult	man	2.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	2.6000	capsule	0.5000	3000.0000	2.0000	50.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh2_wm_screaming_skull_catapult	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		emp_great_cannon	0.5000	1.4500	0	false	composite_scene\porthole\tmb_screaming_skull_catapult_porthole_01.csc	false	false	wh_main_unit_combat	-1.0000	-1.0000	30	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_necroserpent	horse	2.8000	6.6000	8.0000	9.0000	10.0000	40.0000	35.0000	30.0000	1.3500	circle	1.0000	1300.0000	3.7000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	3.0000	rotation_x	wh_horse_normal	3.0000	monstrous_infantry_effects	20	20	0.0000	false	0.7500	0.8500	3			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	15	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_necroserpent_khalida	horse	2.8000	6.6000	8.0000	9.0000	10.0000	40.0000	35.0000	30.0000	1.3500	circle	1.0000	1300.0000	3.7000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	3.0000	rotation_x	wh_horse_normal	3.0000	monstrous_infantry_effects	60	85	0.0000	false	0.7500	0.8500	3			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	15	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_necroserpent_ror	horse	2.8000	7.6000	8.0000	9.0000	10.5000	40.0000	35.0000	30.0000	1.3500	circle	1.0000	1300.0000	3.7000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	3.0000	rotation_x	wh_horse_normal	3.0000	monstrous_infantry_effects	20	20	0.0000	false	0.7500	0.8500	3			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	15	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_skeletal_steed	horse	1.8000	7.6000	5.0000	6.0000	10.8000	35.0000	30.0000	30.0000	1.2000	ellipse	0.5000	700.0000	2.3000	360.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_skeletal_steed_barded	horse	1.8000	7.8000	5.0000	6.0000	10.8000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	1000.0000	2.0000	360.0000	90.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_skeletal_steed_chariot	horse	1.8000	7.4000	4.5000	6.0000	10.3000	45.0000	40.0000	40.0000	1.4000	ellipse	0.5000	1100.0000	2.0000	360.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_skeleton	3.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_skeletal_steed_hero	horse	1.8000	7.6000	5.0000	6.0000	11.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1000.0000	2.0000	360.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_cav_skeletal_steed_ror	horse	2.0000	8.5000	5.0000	6.0000	11.5000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1000.0000	2.0000	360.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	42	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_chariot_rider_bow_360	man	1.4000	3.3000	2.0000	3.0000	4.5000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	3.0000	infantry_light_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_flying_carrion	giant	3.0000	8.0000	8.0000	10.0000	9.0000	35.0000	35.0000	35.0000	1.0000	circle	1.0000	80.0000	1.6000	120.0000	180.0000	8	true	true	1.0000	10.0000	12.0000	small	1.0000	ignore	wh2_tmb_carrion	0.0000	infantry_light_effects	0	0	0.0000	false	1.2000	0.9000	2			0.0000	1.4500	38	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_flying_carrion_ror	giant	4.0000	9.0000	8.0000	10.0000	11.0000	35.0000	35.0000	35.0000	1.8000	circle	1.0000	200.0000	2.1000	120.0000	180.0000	8	true	true	1.0000	12.0000	15.0000	large	1.0000	ignore	wh2_tmb_carrion	0.0000	infantry_light_effects	0	0	0.0000	false	1.2000	0.9000	2			0.0000	1.4500	39	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_inf_casket_of_souls	artillery	1.7000	2.6000	2.0000	2.2000	3.0000	30.0000	20.0000	20.0000	2.2000	circle	1.0000	4000.0000	1.7000	70.0000	45.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh2_tmb_war_machine_casket_of_souls	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	10		emp_great_cannon	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_mon_hierotitan	giant	2.6000	3.2000	2.0000	3.0000	3.8000	35.0000	30.0000	30.0000	2.4000	circle	1.0000	6500.0000	9.0000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_tmb_hierotitan	6.0000	giant_effects	50	50	0.0000	false	0.8000	0.7500	5			0.3000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_mon_necrosphinx	giant	2.6000	6.8000	3.0000	3.0000	10.0000	35.0000	30.0000	30.0000	4.0000	capsule	0.6000	5500.0000	6.7500	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_tmb_necrosphinx	6.0000	giant_effects	70	70	0.0000	false	0.8000	0.7500	5			0.5000	1.4500	3	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_mon_sepulchral_stalker	giant	2.0000	5.0000	5.0000	6.0000	7.5000	40.0000	35.0000	30.0000	1.3500	circle	1.0000	900.0000	3.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	3.0000	rotation	wh_troll	6.0000	monstrous_infantry_effects	20	20	0.0000	false	0.7500	0.7500	3			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_mon_tomb_scorpion	giant	3.0000	5.0000	4.0000	6.0000	7.5000	35.0000	30.0000	30.0000	2.5000	capsule	0.7000	2400.0000	2.0000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh2_tmb_scorpion	10.0000	war_beast_effects	40	40	-1.7000	false	0.8000	0.7500	5			0.2500	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_mon_ushabti	giant	2.0000	5.4000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.0000	circle	1.0000	1500.0000	3.2000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	5.0000	monstrous_infantry_effects	15	15	0.0000	false	0.8000	0.7500	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_mon_warsphinx	giant	3.3000	6.8000	3.0000	3.0000	10.0000	40.0000	35.0000	35.0000	4.0000	capsule	0.6000	5500.0000	6.7500	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	wh2_tmb_warsphinx	6.0000	giant_effects	70	70	0.0000	false	0.8000	0.7500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	5	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeletal_steed_chariot_arkhan	horse	1.5000	8.4000	5.0000	6.0000	10.8000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	1500.0000	3.8000	360.0000	60.0000	8	true	true	2.0000	0.0000	0.0000	large	1.0000	rotation_x	wh2_dlc09_horse_chariot_arkhan	3.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeletal_steed_chariot_rider_arkhan	horse	1.5000	8.4000	5.0000	6.0000	10.8000	35.0000	30.0000	30.0000	0.2000	ellipse	0.5000	1500.0000	1.0000	360.0000	60.0000	8	true	true	2.0000	0.0000	0.0000	large	1.0000	rotation_x	wh2_dlc09_horse_chariot_arkhan	3.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeletal_steed_chariot_settra	horse	1.5000	8.4000	6.0000	7.0000	10.8000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	2200.0000	2.0000	360.0000	60.0000	8	true	true	2.8000	0.0000	0.0000	large	3.0000	rotation	wh_horse_skeleton	3.0000	cavalry_effects	0	25	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeleton	man	1.3000	2.8000	2.0000	3.0000	3.1000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	80.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeleton_chariot_rider_arkhan	man	1.3000	2.8000	2.0000	3.0000	3.6000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	80.0000	3.7000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeleton_heavy	man	1.3000	2.8000	2.0000	3.0000	3.1000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeleton_infantry_hero	man	1.4000	3.1000	2.0000	3.0000	4.1000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	2	wh_main_generic_character_aura		0.5000	1.4500	1	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	man	1.4000	3.1000	2.0000	3.0000	4.1000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	0.9000	2	wh_main_generic_character_aura		0.5000	1.4500	44	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
