order	special_ability	target_self	target_friends	target_enemies	phase
1	wh2_dlc09_character_passive_wrath_of_the_creator	true	true	false	wh2_dlc09_character_passive_wrath_of_the_creator
1	wh2_dlc09_faction_passive_realm_of_souls_tier_1	true	false	false	wh2_dlc09_faction_passive_realm_of_souls_tier_1
1	wh2_dlc09_faction_passive_realm_of_souls_tier_2	true	false	false	wh2_dlc09_faction_passive_realm_of_souls_tier_2
1	wh2_dlc09_faction_passive_realm_of_souls_tier_3	true	false	false	wh2_dlc09_faction_passive_realm_of_souls_tier_3
1	wh2_dlc09_item_abilities_amulet_of_phastah	false	false	true	wh2_dlc09_item_abilities_amulet_of_phastah
1	wh2_dlc09_item_abilities_cloak_of_the_dunes	true	false	false	wh2_dlc09_item_abilities_cloak_of_the_dunes
1	wh2_dlc09_item_abilities_elixir_of_might	true	true	false	wh2_dlc09_item_abilities_elixir_of_might
1	wh2_dlc09_item_abilities_enkhils_kanopi	true	true	false	wh2_dlc09_item_abilities_enkhils_kanopi
1	wh2_dlc09_item_abilities_hieratic_jar	true	false	false	wh2_dlc09_item_abilities_hieratic_jar
1	wh2_dlc09_item_abilities_neferras_scrolls_of_mighty_incantations	true	false	false	wh2_dlc09_item_abilities_neferras_scrolls_of_mighty_incantations
1	wh2_dlc09_item_abilities_staff_of_nagash	true	false	false	wh2_dlc09_item_abilities_staff_of_nagash
1	wh2_dlc09_item_passive_crown_of_nehekhara	true	true	false	wh2_dlc09_item_passive_crown_of_nehekhara
1	wh2_dlc09_item_passive_lucky_skullhelm	true	false	false	wh2_dlc09_item_passive_lucky_skullhelm
1	wh2_dlc09_item_passive_scorpion_armour	true	false	false	wh2_dlc09_item_passive_scorpion_armour
1	wh2_dlc09_item_passive_vambraces_of_the_sun	true	false	false	wh2_dlc09_item_passive_vambraces_of_the_sun
1	wh2_dlc09_lord_abilities_the_liber_mortis	true	true	false	wh2_dlc09_lord_abilities_the_liber_mortis
1	wh2_dlc09_lord_passive_my_will_be_done	true	true	false	wh2_dlc09_lord_passive_my_will_be_done
1	wh2_dlc09_lord_passive_the_curse	false	false	true	wh2_dlc09_lord_passive_the_curse
1	wh2_dlc09_lore_passive_the_restless_dead	true	true	false	wh2_dlc09_lore_passive_the_restless_dead
1	wh2_dlc09_quest_passive_full_hide	true	true	false	wh2_dlc09_quest_passive_full_hide
1	wh2_dlc09_spell_death_spirit_leech_bound	false	false	true	wh_main_spell_death_spirit_leech
1	wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades	true	true	false	wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades
1	wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades_upgraded	true	true	false	wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades_upgraded
1	wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection	true	true	false	wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection
1	wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection_upgraded	true	true	false	wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection_upgraded
1	wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting	true	true	false	wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting
1	wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting_upgraded	true	true	false	wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting_upgraded
1	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	false	false	true	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation
1	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation_upgraded	false	false	true	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation_upgraded
1	wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance	false	false	true	wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance
1	wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance_upgraded	false	false	true	wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance_upgraded
1	wh2_dlc09_unit_passive_covenant_of_power	true	false	false	wh2_dlc09_unit_passive_covenant_of_power
1	wh2_dlc09_unit_passive_guardian	false	true	false	wh_pro04_unit_passive_guardian
1	wh2_dlc09_unit_passive_spirit_conduit	true	false	false	wh2_dlc09_unit_passive_spirit_conduit
1	wh2_dlc09_unit_passive_unbinding_skeleton_warriors	true	false	false	wh2_dlc09_unit_passive_unbinding_skeleton_warriors
2	wh2_dlc09_unit_passive_unbinding_skeleton_warriors	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_dlc09_unit_passive_unbinding_skeleton_warriors	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc09_unit_passive_unbinding_ushabti	true	false	false	wh2_dlc09_unit_passive_unbinding_ushabti
2	wh2_dlc09_unit_passive_unbinding_ushabti	true	false	false	wh_main_unit_passive_unbinding_weak_large
3	wh2_dlc09_unit_passive_unbinding_ushabti	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc09_unit_passive_unstable_mark_ii_sand	true	false	false	wh2_dlc09_unit_passive_unstable_mark_ii_sand
1	wh2_dlc09_unit_passive_unstable_sand	true	false	false	wh2_dlc09_unit_passive_unstable_sand
1	wh2_dlc09_weapon_abilities_blade_of_setep	false	false	true	wh2_dlc09_weapon_abilities_blade_of_setep
1	wh2_dlc09_weapon_abilities_blessed_blade_of_ptra	true	false	false	wh2_dlc09_weapon_abilities_blessed_blade_of_ptra
1	wh2_dlc09_weapon_passive_the_liche_staff	false	false	true	wh2_dlc09_weapon_passive_the_liche_staff
1	wh2_dlc10_character_abilities_entangle	false	false	true	wh2_dlc10_character_abilities_entangle
1	wh2_dlc10_hero_passive_quicksilver_shot	true	true	false	wh2_dlc10_hero_passive_quicksilver_shot
1	wh2_dlc10_item_abilities_fear_of_aramar	false	false	true	wh2_dlc10_item_abilities_fear_of_aramar
1	wh2_dlc10_item_abilities_speed_of_lykos	true	true	false	wh2_dlc10_item_abilities_speed_of_lykos
1	wh2_dlc10_item_abilities_star_of_avelorn	true	true	false	wh2_dlc10_item_abilities_star_of_avelorn
1	wh2_dlc10_item_abilities_stave_of_avelorn	true	false	false	wh2_dlc10_item_abilities_stave_of_avelorn
1	wh2_dlc10_item_abilities_the_amber_trance	false	false	true	wh2_dlc10_item_abilities_the_amber_trance
1	wh2_dlc10_item_abilities_the_amber_trance	true	false	false	wh2_dlc10_item_abilities_the_amber_trance_self
1	wh2_dlc10_item_passive_amulet_of_dark_fire	true	true	false	wh2_dlc10_item_passive_amulet_of_dark_fire
1	wh2_dlc10_item_passive_banner_of_avelorn	true	false	false	wh2_dlc10_item_passive_banner_of_avelorn
1	wh2_dlc10_item_passive_dragon_slayers_fang	true	false	false	wh2_dlc10_item_passive_dragon_slayers_fang
1	wh2_dlc10_item_passive_gate_keepers_belt	true	false	false	wh2_dlc10_item_passive_gate_keepers_belt
1	wh2_dlc10_item_passive_gate_keepers_helm	true	true	false	wh2_dlc10_item_passive_gate_keepers_helm
1	wh2_dlc10_item_passive_ironbeards_bracers	true	false	false	wh2_dlc10_item_passive_ironbeards_bracers
1	wh2_dlc10_item_passive_ironbeards_ring	false	false	true	wh2_dlc10_item_passive_ironbeards_ring
1	wh2_dlc10_item_passive_ironwardens_shield	true	false	false	wh2_dlc10_item_passive_ironwardens_shield
1	wh2_dlc10_item_passive_old_guards_tankard	true	false	false	wh2_dlc10_item_passive_old_guards_tankard
1	wh2_dlc10_item_passive_prospectors_spyglass	true	true	false	wh2_dlc10_item_passive_prospectors_spyglass
1	wh2_dlc10_item_passive_ring_of_grimnir	true	true	false	wh2_dlc10_item_passive_ring_of_vengeance
1	wh2_dlc10_item_passive_shieldstone_of_isha	true	true	false	wh2_dlc10_item_passive_shieldstone_of_isha
1	wh2_dlc10_item_passive_starmetal_plate	false	false	true	wh2_dlc10_item_passive_old_guards_armour
1	wh2_dlc10_item_passive_stone_of_midnight	true	true	false	wh2_dlc10_item_passive_stone_of_midnight
1	wh2_dlc10_item_passive_the_shadow_crown	true	true	false	wh2_dlc10_item_passive_the_shadow_crown
1	wh2_dlc10_lord_abilities_deadly_mislead	true	false	false	wh2_dlc10_lord_abilities_mislead
1	wh2_dlc10_lord_abilities_gaze_of_khaine	true	true	false	wh2_dlc10_lord_abilities_gaze_of_khaine
1	wh2_dlc10_lord_abilities_mislead	true	false	false	wh2_dlc10_lord_abilities_mislead
1	wh2_dlc10_lord_abilities_oath_of_vengeance	false	false	true	wh2_dlc10_lord_abilities_oath_of_vengeance
1	wh2_dlc10_lord_abilities_red_ruin	true	false	false	wh2_dlc10_lord_abilities_red_ruin
1	wh2_dlc10_lord_passive_blood_frenzy	true	false	false	wh2_dlc10_lord_passive_blood_frenzy_1
2	wh2_dlc10_lord_passive_blood_frenzy	true	false	false	wh2_dlc10_lord_passive_blood_frenzy_2
3	wh2_dlc10_lord_passive_blood_frenzy	true	false	false	wh2_dlc10_lord_passive_blood_frenzy_3
1	wh2_dlc10_lord_passive_boon_of_isha	true	true	false	wh2_dlc10_lord_passive_boon_of_isha
1	wh2_dlc10_quest_abilities_insane_head	false	false	true	wh2_dlc10_quest_abilities_insane_head
1	wh2_dlc10_quest_abilities_regenerating_head	true	true	false	wh2_dlc10_quest_abilities_regenerating_head_dummy
1	wh2_dlc10_quest_passive_mother_of_flame	true	true	false	wh2_dlc10_quest_passive_mother_of_flame
1	wh2_dlc10_quest_passive_primal_rage	true	false	false	wh2_dlc10_quest_passive_primal_rage_i
1	wh2_dlc10_quest_passive_the_primal_rampage	true	false	false	wh2_dlc10_quest_passive_primal_rampage_i
2	wh2_dlc10_quest_passive_the_primal_rampage	true	false	false	wh2_dlc10_quest_passive_primal_rampage_ii
3	wh2_dlc10_quest_passive_the_primal_rampage	true	false	false	wh2_dlc10_quest_passive_primal_rampage_iii
1	wh2_dlc10_quest_passive_the_primal_rampage_hidden	false	false	true	wh2_dlc10_quest_passive_primal_rampage_i_hidden
1	wh2_dlc10_quest_passive_the_rats_overwhelm	true	false	false	wh2_dlc10_quest_passive_the_rats_overwhelm
1	wh2_dlc10_spell_bound_soul_stealer	false	false	true	wh2_main_spell_dark_magic_soul_stealer
1	wh2_dlc10_spell_bound_soul_stealer	true	false	false	wh2_main_spell_dark_magic_soul_stealer_miscast
1	wh2_dlc10_spell_bound_soulblight	false	false	true	wh_main_spell_death_soulblight
1	wh2_dlc10_spell_bound_word_of_pain	false	false	true	wh2_main_spell_dark_magic_word_of_pain
1	wh2_dlc10_unit_passive_abyssal_howl	false	false	true	wh2_dlc10_unit_passive_abyssal_howl
1	wh2_dlc10_unit_passive_guardian	false	true	false	wh_pro04_unit_passive_guardian
1	wh2_dlc10_unit_passive_the_trial_of_blades	true	false	false	wh2_dlc10_unit_passive_the_trial_of_blades
1	wh2_dlc10_unit_passive_unbinding_alith_anar	true	false	false	wh2_dlc10_unit_passive_unbinding_alith_anar_1
2	wh2_dlc10_unit_passive_unbinding_alith_anar	true	false	false	wh2_dlc10_unit_passive_unbinding_alith_anar_2
1	wh2_dlc10_unit_passive_unbreakable_hidden	true	false	false	wh2_dlc10_unit_passive_unbreakable_hidden
1	wh2_dlc10_weapon_passive_dragon_slayers_axe	true	false	false	wh2_dlc10_weapon_passive_dragon_slayers_axe
1	wh2_dlc10_weapon_passive_ironwardens_hammer	true	false	false	wh2_dlc10_weapon_passive_ironwardens_hammer
1	wh2_dlc10_weapon_passive_shadow_of_khaine	true	false	false	wh2_dlc10_weapon_passive_shadow_of_khaine
1	wh2_dlc10_weapon_passive_the_cursed_blade	false	false	true	wh2_dlc10_weapon_passive_the_cursed_blade
1	wh2_dlc11_army_abilities_shanty_verse_1	false	true	false	wh2_dlc11_army_abilities_shanty_verse_1
1	wh2_dlc11_army_abilities_shanty_verse_1_ai	false	true	false	wh2_dlc11_army_abilities_shanty_verse_1
1	wh2_dlc11_army_abilities_shanty_verse_2	false	true	false	wh2_dlc11_army_abilities_shanty_verse_2
1	wh2_dlc11_army_abilities_shanty_verse_2_ai	false	true	false	wh2_dlc11_army_abilities_shanty_verse_2
1	wh2_dlc11_army_abilities_shanty_verse_3	false	true	false	wh2_dlc11_army_abilities_shanty_verse_3
1	wh2_dlc11_army_abilities_shanty_verse_3_ai	false	true	false	wh2_dlc11_army_abilities_shanty_verse_3
1	wh2_dlc11_character_abilities_all_hands_hoay	true	true	false	wh2_dlc11_character_abilities_all_hands_hoay
1	wh2_dlc11_character_abilities_avast_ye	true	true	false	wh2_dlc11_character_abilities_avast_ye
1	wh2_dlc11_character_abilities_ballistic_enchantment	true	true	false	wh2_dlc11_character_abilities_ballistic_enchantment
1	wh2_dlc11_character_abilities_hornswaggle	false	false	true	wh2_dlc11_character_abilities_hornswaggle
1	wh2_dlc11_character_abilities_taunt	false	false	true	wh2_dlc11_character_abilities_taunt
1	wh2_dlc11_hero_abilities_more_powder	true	true	false	wh2_dlc11_hero_abilities_more_powder
1	wh2_dlc11_hero_passive_dead_eyes	true	true	false	wh2_dlc11_hero_passive_dead_eyes
1	wh2_dlc11_item_abilities_moonshine	true	false	false	wh2_dlc11_item_abilities_moonshine
1	wh2_dlc11_item_abilities_slann_gold	false	false	true	wh2_dlc11_item_abilities_slann_gold
1	wh2_dlc11_item_passive_helm_of_the_kraken	true	false	false	wh2_dlc11_item_passive_helm_of_the_kraken
1	wh2_dlc11_item_passive_the_bordeleaux_flabellum	true	false	false	wh2_dlc11_item_passive_the_bordeleaux_flabellum
1	wh2_dlc11_lord_abilities_claws_of_mourkain	true	false	false	wh2_dlc11_lord_abilities_claws_of_mourkain
1	wh2_dlc11_lord_abilities_dark_protection	true	false	false	wh2_dlc11_lord_abilities_dark_protection
1	wh2_dlc11_lord_abilities_dreaded_duelist	true	false	false	wh2_dlc11_lord_abilities_dreaded_duelist
1	wh2_dlc11_lord_abilities_ghoul_king_of_ushoran	true	false	false	wh2_dlc11_lord_abilities_ghoul_king_of_ushoran
1	wh2_dlc11_lord_abilities_heart_piercing	true	false	false	wh2_dlc11_lord_abilities_heart_piercing
1	wh2_dlc11_lord_abilities_lightning_reflexes	true	false	false	wh2_dlc11_lord_abilities_lightning_reflexes
1	wh2_dlc11_lord_abilities_mananns_luck	true	false	false	wh2_dlc11_lord_abilities_mananns_luck
1	wh2_dlc11_lord_abilities_power_siphon	false	false	true	wh2_dlc11_lord_abilities_power_siphon
1	wh2_dlc11_lord_abilities_seduction	false	false	true	wh2_dlc11_lord_abilities_seduction
1	wh2_dlc11_lord_abilities_song_of_enthrallment	false	false	true	wh2_dlc11_lord_abilities_song_of_enthrallment
1	wh2_dlc11_lord_abilities_spearfishers_net	false	false	true	wh2_dlc11_lord_abilities_spearfishers_net
1	wh2_dlc11_lord_abilities_storm_of_the_night	false	false	true	wh2_dlc11_lord_abilities_storm_of_the_night
1	wh2_dlc11_lord_abilities_transfix	true	false	false	wh2_dlc11_lord_abilities_transfix
1	wh2_dlc11_lord_passive_honour_or_death	true	false	false	wh2_dlc11_lord_passive_honour_or_death
1	wh2_dlc11_lord_passive_magical_void	true	true	false	wh2_dlc11_lord_passive_magical_void
1	wh2_dlc11_lord_passive_merciless_slaver	false	false	true	wh2_dlc11_lord_passive_merciless_slaver
1	wh2_dlc11_lore_passive_kiss_of_the_deep	false	false	true	wh2_dlc11_lore_passive_kiss_of_the_deep
1	wh2_dlc11_quest_battle_supply	false	true	false	wh2_dlc11_quest_battle_supply
1	wh2_dlc11_spell_deep_fog_of_the_damned	false	false	true	wh2_dlc11_spell_deep_fog_of_the_damned
1	wh2_dlc11_spell_deep_fog_of_the_damned_upgraded	false	false	true	wh2_dlc11_spell_deep_fog_of_the_damned_upgraded
1	wh2_dlc11_spell_deep_spiteful_shot	true	true	false	wh2_dlc11_spell_deep_spiteful_shot
1	wh2_dlc11_spell_deep_spiteful_shot_upgraded	true	true	false	wh2_dlc11_spell_deep_spiteful_shot_upgraded
1	wh2_dlc11_unit_passive_abandon_ship	true	false	false	wh2_dlc11_unit_passive_abandon_ship
1	wh2_dlc11_unit_passive_extra_powder	true	false	false	wh2_dlc11_unit_passive_extra_powder
1	wh2_dlc11_unit_passive_gaseous_demise	true	false	false	wh2_dlc11_unit_passive_gaseous_demise_buffer
2	wh2_dlc11_unit_passive_gaseous_demise	true	false	false	wh2_dlc11_unit_passive_gaseous_demise_death
1	wh2_dlc11_unit_passive_noxious_unstable_mark_ii	true	false	false	wh2_dlc11_unit_passive_noxious_unstable_buffer
2	wh2_dlc11_unit_passive_noxious_unstable_mark_ii	true	false	false	wh2_dlc11_unit_passive_noxious_unstable_mark_ii
1	wh2_dlc11_unit_passive_the_hunger	true	false	false	wh_main_lord_passive_the_hunger
1	wh2_dlc11_unit_passive_the_ravenous_dead	true	false	false	wh2_dlc11_unit_passive_the_ravenous_dead
1	wh2_dlc11_unit_passive_unbinding_deckhands_mob	true	false	false	wh2_dlc11_unit_passive_unbinding_deckhands_mob
2	wh2_dlc11_unit_passive_unbinding_deckhands_mob	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_dlc11_unit_passive_unbinding_deckhands_mob	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc11_unit_passive_unbinding_gunnery_mob	true	false	false	wh2_dlc11_unit_passive_unbinding_gunnery_mob
2	wh2_dlc11_unit_passive_unbinding_gunnery_mob	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_dlc11_unit_passive_unbinding_gunnery_mob	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc11_unit_passive_unbinding_knights_of_the_realm	true	false	false	wh2_dlc11_unit_passive_unbinding_knights_of_the_realm
2	wh2_dlc11_unit_passive_unbinding_knights_of_the_realm	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_dlc11_unit_passive_unbinding_knights_of_the_realm	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc11_unit_passive_unbinding_rotting_prometheans	true	false	false	wh2_dlc11_unit_passive_unbinding_rotting_prometheans
2	wh2_dlc11_unit_passive_unbinding_rotting_prometheans	true	false	false	wh_main_unit_passive_unbinding_weak_large
3	wh2_dlc11_unit_passive_unbinding_rotting_prometheans	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc11_unit_passive_unbinding_varghulf	true	false	false	wh2_dlc11_unit_passive_unbinding_varghulf
2	wh2_dlc11_unit_passive_unbinding_varghulf	true	false	false	wh_main_unit_passive_unbinding_weak_large
3	wh2_dlc11_unit_passive_unbinding_varghulf	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc11_weapon_passive_krakens_bane	true	true	false	wh2_dlc11_weapon_passive_krakens_bane
1	wh2_dlc12_character_abilities_brass_orb_upgrade	false	false	true	wh2_dlc12_character_abilities_brass_orb
1	wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones	true	true	false	wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones
1	wh2_dlc12_item_passive_braid_of_bordeleaux	true	true	false	wh2_dlc12_item_passive_braid_of_bordeleaux
1	wh2_dlc12_item_passive_golden_death_mask	false	false	true	wh2_dlc12_item_passive_golden_death_mask
1	wh2_dlc12_item_passive_mask_of_heavens	true	true	false	wh2_dlc12_item_passive_mask_of_heavens
1	wh2_dlc12_item_passive_plaque_of_sotek	true	false	false	wh2_dlc12_item_passive_plaque_of_sotek
1	wh2_dlc12_lord_abilities_focus_instincts	true	true	false	wh2_dlc12_lord_abilities_focus_instincts
1	wh2_dlc12_lord_abilities_master_of_the_skies	true	false	false	wh2_dlc12_lord_abilities_master_of_the_skies
1	wh2_dlc12_lord_abilities_unlimited_power	true	false	false	wh2_dlc12_lord_abilities_unlimited_power
1	wh2_dlc12_lord_abilities_warriors_crest	true	false	false	wh2_dlc12_lord_abilities_warriors_crest
1	wh2_dlc12_lord_passive_adrenaline_rush	true	false	false	wh2_dlc12_lord_passive_adrenaline_rush
1	wh2_dlc12_lord_passive_overload	true	false	false	wh2_dlc12_lord_passive_overload
1	wh2_dlc12_lord_passive_secondwind_serum	true	false	false	wh2_dlc12_lord_passive_secondwind_serum
1	wh2_dlc12_unit_abilities_refuse_to_die	true	false	false	wh2_dlc12_unit_abilities_refuse_to_die
1	wh2_dlc12_unit_abilities_shield_of_chaqua	true	true	false	wh2_dlc12_unit_abilities_shield_of_chaqua
1	wh2_dlc12_unit_abilities_toad_rage	true	false	false	wh2_dlc12_unit_abilities_toad_rage
1	wh2_dlc12_unit_passive_arcane_configuration	true	false	false	wh2_dlc12_unit_passive_arcane_configuration
1	wh2_dlc12_unit_passive_blade_swirl	true	false	false	wh2_dlc12_unit_passive_blade_swirl
1	wh2_dlc12_unit_passive_demagoguery	true	true	false	wh2_dlc12_unit_passive_demagoguery
1	wh2_dlc12_unit_passive_endless_drum	true	false	false	wh2_dlc12_unit_passive_endless_drum
1	wh2_dlc12_unit_passive_portent_of_warding	true	true	false	wh2_dlc12_unit_passive_portent_of_warding
1	wh2_dlc12_unit_passive_the_best_defence	true	false	false	wh2_dlc12_unit_passive_the_best_defence
1	wh2_dlc12_unit_passive_thunderous_one	true	false	false	wh2_dlc12_unit_passive_thunderous_one
1	wh2_dlc12_unit_passive_witness_me	true	true	false	wh2_dlc12_unit_passive_witness_me
1	wh2_dlc12_weapon_passive_blade_of_the_ancient_skies	true	false	false	wh2_dlc12_weapon_passive_blade_of_the_ancient_skies
1	wh2_dlc12_weapon_passive_blade_of_the_serpents_tongue	true	false	false	wh2_dlc12_weapon_passive_blade_of_the_serpents_tongue
1	wh2_dlc13_army_abilities_protection_of_quetzl	true	true	false	wh2_dlc13_army_abilities_protection_of_quetzl
1	wh2_dlc13_army_abilities_protection_of_quetzl_upgraded	true	true	false	wh2_dlc13_army_abilities_protection_of_quetzl_upgraded
1	wh2_dlc13_character_abilities_patch_up	false	true	false	wh2_dlc13_character_abilities_patch_up
1	wh2_dlc13_character_ability_hunters_call	true	true	false	wh2_dlc13_character_ability_hunters_call
1	wh2_dlc13_final_battle_abilities_shield_of_the_old_ones	true	true	false	wh2_dlc13_final_battle_abilities_shield_of_the_old_ones
1	wh2_dlc13_final_battle_character_abilities_jorek_ammo_replenishment	true	true	false	wh2_dlc13_final_battle_character_abilities_jorek_ammo_replenishment
1	wh2_dlc13_final_battle_character_abilities_rodrik_ward_save_reduction	false	false	true	wh2_dlc13_final_battle_character_abilities_rodrik_ward_save_reduction
1	wh2_dlc13_item_abilities_shield_of_aeons	true	true	false	wh2_dlc13_item_abilities_shield_of_aeons
1	wh2_dlc13_item_passive_band_of_loyalty	true	true	false	wh2_dlc13_item_passive_band_of_loyalty
1	wh2_dlc13_item_passive_golden_tributes	true	true	false	wh2_dlc13_item_passive_golden_tributes
1	wh2_dlc13_item_passive_obsinite_plate	false	false	true	wh2_dlc13_armour_passive_obsinite_plate
1	wh2_dlc13_item_passive_resilient_spirit	true	false	false	wh2_dlc13_item_passive_resilient_spirit
1	wh2_dlc13_lord_abilities_aura_of_inertia	false	false	true	wh2_dlc13_lord_abilities_aura_of_inertia
1	wh2_dlc13_lord_abilities_funnel_of_flame	true	true	false	wh2_dlc13_lord_abilities_funnel_of_flame
1	wh2_dlc13_lord_abilities_hail_of_fire	true	true	false	wh2_dlc13_lord_abilities_hail_of_fire
1	wh2_dlc13_lord_abilities_hunters_snare	false	false	true	wh2_dlc13_lord_abilities_hunters_snare
1	wh2_dlc13_lord_abilities_hunters_trap	false	false	true	wh2_dlc13_lord_abilities_hunters_trap
1	wh2_dlc13_lord_abilities_miasma_of_despair	false	false	true	wh2_dlc13_lord_abilities_miasma_of_despair
1	wh2_dlc13_lord_abilities_monstrous_strength	true	false	false	wh2_dlc13_lord_abilities_monstrous_strength
1	wh2_dlc13_lord_abilities_primal_roar	true	true	false	wh2_dlc13_lord_abilities_primal_roar
1	wh2_dlc13_lord_abilities_rock_of_itza	true	false	false	wh2_dlc13_lord_abilities_rock_of_itza
1	wh2_dlc13_lord_passive_endurance_aura	true	true	false	wh2_dlc13_lord_passive_endurance_aura
1	wh2_dlc13_lord_passive_fleet_footed	true	false	false	wh2_dlc13_lord_passive_fleet_footed
1	wh2_dlc13_lord_passive_merely_a_fleshwound	true	false	false	wh2_dlc13_lord_passive_merely_a_fleshwound
1	wh2_dlc13_lord_passive_to_the_death	true	false	false	wh2_dlc13_lord_passive_to_the_death
1	wh2_dlc13_lord_passive_trueshot_aura	true	true	false	wh2_dlc13_lord_passive_trueshot_aura
1	wh2_dlc13_unit_abilities_bathed_in_blood	true	true	false	wh2_dlc13_unit_abilities_bathed_in_blood
1	wh2_dlc13_unit_abilities_blinding_radiance	false	false	true	wh2_dlc13_unit_abilities_blinding_radiance
1	wh2_dlc13_unit_passive_dread_aversion	false	false	true	wh2_dlc13_unit_passive_dread_aversion
1	wh2_dlc13_unit_passive_grim_resolve	true	false	false	wh2_dlc13_unit_passive_grim_resolve
1	wh2_dlc13_weapon_abilities_averland_runefang	false	false	true	wh2_dlc13_weapon_abilities_averland_runefang
1	wh2_dlc13_weapon_abilities_drakwald_runefang	true	false	false	wh2_dlc13_weapon_abilities_drakwald_runefang
1	wh2_dlc13_weapon_abilities_hochland_runefang	false	false	true	wh2_dlc13_weapon_abilities_hochland_runefang
1	wh2_dlc13_weapon_abilities_mace_of_ulumak	true	false	false	wh2_dlc13_weapon_abilities_mace_of_ulumak
