key	num_instances
wh2_dlc11_cst_resource_pasture	1
wh2_dlc11_cst_resource_pottery	1
wh2_dlc11_cst_resource_salt	1
wh2_dlc11_cst_resource_spices	1
wh2_dlc11_cst_resource_wine	1
wh2_dlc11_cst_resource_wood	1
wh2_dlc11_foreign_corruption	1
wh2_dlc11_foreign_income	1
wh2_dlc11_foreign_infamy	1
wh2_dlc11_foreign_trade	1
wh2_dlc11_horde_def_aristocracy	1
wh2_dlc11_horde_def_exiles	1
wh2_dlc11_horde_def_residence	1
wh2_dlc11_horde_def_riders	1
wh2_dlc11_special_ancient_vault	1
wh2_dlc11_special_cylostra_opera_house	1
wh2_dlc11_special_dragon_tooth_lighthouse	1
wh2_dlc11_special_galleons_graveyard_wreck	1
wh2_dlc11_special_ship_aranessa	1
wh2_dlc11_special_ship_cylostra	1
wh2_dlc11_special_ship_harkon	1
wh2_dlc11_special_ship_harpoon	1
wh2_dlc11_special_ship_noctilus	1
wh2_dlc11_vampirecoast_defence_garrison	1
wh2_dlc11_vampirecoast_defence_walls	1
wh2_dlc11_vampirecoast_infrastructure_corruption	1
wh2_dlc11_vampirecoast_infrastructure_growth	1
wh2_dlc11_vampirecoast_infrastructure_income	1
wh2_dlc11_vampirecoast_infrastructure_income_other	1
wh2_dlc11_vampirecoast_infrastructure_public_order	1
wh2_dlc11_vampirecoast_military_barracks	1
wh2_dlc11_vampirecoast_military_flying	1
wh2_dlc11_vampirecoast_military_ranged	1
wh2_dlc11_vampirecoast_port	1
wh2_dlc11_vampirecoast_settlement_major	1
wh2_dlc11_vampirecoast_settlement_major_coast	1
wh2_dlc11_vampirecoast_settlement_minor	1
wh2_dlc11_vampirecoast_settlement_minor_coast	1
wh2_dlc11_vampirecoast_ship_anchor	1
wh2_dlc11_vampirecoast_ship_cannons	1
wh2_dlc11_vampirecoast_ship_captains_cabin	1
wh2_dlc11_vampirecoast_ship_crows_nest	1
wh2_dlc11_vampirecoast_ship_gunports	1
wh2_dlc11_vampirecoast_ship_helm	1
wh2_dlc11_vampirecoast_ship_hold	1
wh2_dlc11_vampirecoast_ship_hull	1
wh2_dlc11_vampirecoast_ship_main_deck	1
wh2_dlc11_vampirecoast_ship_sail	1
wh2_dlc11_vampirecoast_support_artillery	1
wh2_dlc11_vampirecoast_support_monsters	1
wh2_dlc11_vampirecoast_support_necrofex	1
wh2_dlc12_foreign_annexation	1
wh2_dlc12_foreign_annexation_doomsday	1
wh2_dlc12_foreign_annexation_war_camp	1
wh2_dlc12_foreign_discovery_assassins	1
wh2_dlc12_foreign_discovery_deeper_tunnels	1
wh2_dlc12_foreign_food_kidnappers	1
wh2_dlc12_foreign_food_raiding_camp	1
wh2_dlc12_foreign_money_crafting	1
wh2_dlc12_foreign_money_thieves	1
wh2_dlc12_foreign_settlement_stronghold	1
wh2_dlc12_foreign_settlement_warren	1
wh2_dlc12_foreign_warpstone_mine	1
wh2_dlc12_foreign_warpstone_refinery	1
wh2_dlc12_foreign_warpstone_strip_mine	1
wh2_dlc12_special_bordeleaux_shrine_manann	1
wh2_dlc12_special_clan_skryre_lab	1
wh2_dlc12_special_sotek_snake_pit	1
wh2_dlc12_special_warpstone_tractor_beam	1
wh2_dlc13_horde_lizardmen_beasts	1
wh2_dlc13_horde_lizardmen_coldones	1
wh2_dlc13_horde_lizardmen_flying	1
wh2_dlc13_horde_lizardmen_great_beasts	1
wh2_dlc13_horde_lizardmen_portal_itzl	1
wh2_dlc13_horde_lizardmen_portal_quetzl	1
wh2_dlc13_horde_lizardmen_portal_tlanxla	1
wh2_dlc13_horde_lizardmen_saurus	1
wh2_dlc13_horde_lizardmen_saurus_veteran	1
wh2_dlc13_horde_lizardmen_skink_chief	1
wh2_dlc13_horde_lizardmen_skink_priest	1
wh2_dlc13_horde_lizardmen_skinks	1
wh2_dlc13_horde_lizardmen_slann	1
wh2_dlc13_horde_lizardmen_support_faction	1
wh2_dlc13_horde_lizardmen_support_horde	1
wh2_dlc13_horde_lizardmen_support_rcost	1
wh2_dlc13_horde_lizardmen_support_rrank	1
wh2_dlc13_horde_lizardmen_support_upkeep	1
wh2_dlc13_horde_lizardmen_ziggurat	1
wh2_dlc13_horde_lizardmen_ziggurat_minor	1
wh2_dlc13_lzd_nakai_itzl	1
wh2_dlc13_lzd_nakai_quetzl	1
wh2_dlc13_lzd_nakai_settlement	1
wh2_dlc13_lzd_nakai_xholankha	1
wh2_dlc14_special_copher_port	1
wh2_dlc14_special_dragon_isle_port	1
wh2_dlc14_special_fyrus_holy_monastery	1
wh2_dlc14_special_lzd_konquata	1
wh2_dlc14_special_nagashizzar	1
wh2_dlc14_special_pigbarter	1
wh2_dlc14_special_skv_crookback	1
wh2_dlc14_special_skv_eshin_den	1
wh2_dlc15_city_of_bronze	1
wh2_dlc15_graves_of_the_dragons	1
wh2_dlc15_hef_field_hq	1
wh2_dlc15_hef_mist_tower	1
wh2_dlc15_special_galbaraz_mourkain_grn	1
wh2_dlc15_special_galbaraz_mourkain_kho	1
wh2_dlc15_special_grn_nuln_grand_prix	1
wh2_dlc15_special_grom_peak_statue_of_grom	1
wh2_dlc15_special_massif_orcal_quarry	1
wh2_dlc15_special_morgheim_necropolis_tmb	1
wh2_dlc15_special_morgheim_necropolis_vmp	1
wh2_dlc15_special_mount_arachnos	1
wh2_dlc15_tower_of_the_bloodytooth	1
wh2_dlc16_special_forest_of_gloom_shadow_groves_of_loec	1
wh2_dlc16_special_sacred_pools_wef	1
wh2_dlc16_wef_worldroots	1
wh2_dlc17_herdstone_beastmen_special_chain_attributes	1
wh2_dlc17_herdstone_beastmen_special_chain_attrition	1
wh2_dlc17_herdstone_beastmen_special_chain_climates	1
wh2_dlc17_herdstone_beastmen_special_chain_resistance	1
wh2_dlc17_horde_beastmen_army_buffs_arcane	1
wh2_dlc17_horde_beastmen_army_buffs_terror	1
wh2_dlc17_silent_sanctum_ambush	1
wh2_dlc17_silent_sanctum_boost_buildings	1
wh2_dlc17_silent_sanctum_core	1
wh2_dlc17_silent_sanctum_recruitment	1
wh2_dlc17_silent_sanctum_replenishment	1
wh2_dlc17_silent_sanctum_transport	1
wh2_dlc17_silent_sanctum_upkeep	1
wh2_dlc17_special_ironbrows_workshop	1
wh2_dlc17_special_lost_underway_junction	1
wh2_main_EMPIRE_academy	1
wh2_main_EMPIRE_roads	1
wh2_main_VAMPIRES_dragons	1
wh2_main_VAMPIRES_wraiths	1
wh2_main_def_barracks	1
wh2_main_def_beasts	1
wh2_main_def_blackguard	1
wh2_main_def_coldones	1
wh2_main_def_defence_major	1
wh2_main_def_defence_minor	1
wh2_main_def_exiles	1
wh2_main_def_farm	1
wh2_main_def_industry	1
wh2_main_def_murder	1
wh2_main_def_order	1
wh2_main_def_pleasure_cult	1
wh2_main_def_resource_animals	1
wh2_main_def_resource_dyes	1
wh2_main_def_resource_furs	1
wh2_main_def_resource_gems	1
wh2_main_def_resource_gold	1
wh2_main_def_resource_iron	1
wh2_main_def_resource_marble	1
wh2_main_def_resource_medicine	1
wh2_main_def_resource_obsidian	1
wh2_main_def_resource_pasture	1
wh2_main_def_resource_pottery	1
wh2_main_def_resource_salt	1
wh2_main_def_resource_spices	1
wh2_main_def_resource_wine	1
wh2_main_def_resource_wood	1
wh2_main_def_slaves	1
wh2_main_def_smith	1
wh2_main_def_sorcery	1
wh2_main_def_worship	1
wh2_main_dwf_resource_animals	1
wh2_main_dwf_resource_medicine	1
wh2_main_dwf_resource_obsidian	1
wh2_main_dwf_resource_spices	1
wh2_main_emp_resource_animals	1
wh2_main_emp_resource_medicine	1
wh2_main_emp_resource_obsidian	1
wh2_main_emp_resource_spices	1
wh2_main_foreign_slot_discovery	1
wh2_main_grn_raiders	1
wh2_main_hef_barracks	1
wh2_main_hef_birds	1
wh2_main_hef_court	1
wh2_main_hef_defence_major	1
wh2_main_hef_defence_minor	1
wh2_main_hef_dragons	1
wh2_main_hef_embassy	1
wh2_main_hef_farm	1
wh2_main_hef_industry	1
wh2_main_hef_mages	1
wh2_main_hef_order_major	1
wh2_main_hef_order_minor	1
wh2_main_hef_resource_obsidian	1
wh2_main_hef_resource_pottery	1
wh2_main_hef_resource_spices	1
wh2_main_hef_smith	1
wh2_main_hef_stables	1
wh2_main_hef_worship	1
wh2_main_horde_def_beasts	1
wh2_main_horde_def_bombardment_a	1
wh2_main_horde_def_bombardment_b	1
wh2_main_horde_def_bombardment_c	1
wh2_main_horde_def_entertainment	1
wh2_main_horde_def_military	1
wh2_main_horde_def_slavery	1
wh2_main_horde_def_sorcery	1
wh2_main_horde_def_worship	1
wh2_main_horde_skaven_assassins	1
wh2_main_horde_skaven_leadership	1
wh2_main_horde_skaven_monsters	1
wh2_main_horde_skaven_plagues	1
wh2_main_horde_skaven_settlement	1
wh2_main_horde_skaven_slaves	1
wh2_main_horde_skaven_stormvermin	1
wh2_main_horde_skaven_supplies	1
wh2_main_horde_skaven_warmachines	1
wh2_main_horde_skaven_weaponteams	1
wh2_main_lzd_beasts	1
wh2_main_lzd_coldones	1
wh2_main_lzd_defence_major	1
wh2_main_lzd_defence_minor	1
wh2_main_lzd_energy	1
wh2_main_lzd_farm	1
wh2_main_lzd_industry	1
wh2_main_lzd_order	1
wh2_main_lzd_resource_animals	1
wh2_main_lzd_resource_dyes	1
wh2_main_lzd_resource_furs	1
wh2_main_lzd_resource_gems	1
wh2_main_lzd_resource_gold	1
wh2_main_lzd_resource_iron	1
wh2_main_lzd_resource_marble	1
wh2_main_lzd_resource_medicine	1
wh2_main_lzd_resource_obsidian	1
wh2_main_lzd_resource_pasture	1
wh2_main_lzd_resource_pottery	1
wh2_main_lzd_resource_salt	1
wh2_main_lzd_resource_spices	1
wh2_main_lzd_resource_wine	1
wh2_main_lzd_resource_wood	1
wh2_main_lzd_saurus	1
wh2_main_lzd_scrying	1
wh2_main_lzd_skinks	1
wh2_main_lzd_slann	1
wh2_main_lzd_smith	1
wh2_main_lzd_terradons	1
wh2_main_lzd_worship_oldones	1
wh2_main_lzd_worship_sotek	1
wh2_main_ritual_def	1
wh2_main_ritual_hef	1
wh2_main_ritual_lzd	1
wh2_main_ritual_skv	1
wh2_main_sch_special_parravon_peaks	1
wh2_main_skv_assassins	1
wh2_main_skv_defence_major	1
wh2_main_skv_defence_minor	1
wh2_main_skv_energy	1
wh2_main_skv_engineers	1
wh2_main_skv_farm	1
wh2_main_skv_industry	1
wh2_main_skv_monsters	1
wh2_main_skv_order	1
wh2_main_skv_plagues	1
wh2_main_skv_resource_animals	1
wh2_main_skv_resource_dyes	1
wh2_main_skv_resource_furs	1
wh2_main_skv_resource_gems	1
wh2_main_skv_resource_gold	1
wh2_main_skv_resource_iron	1
wh2_main_skv_resource_marble	1
wh2_main_skv_resource_medicine	1
wh2_main_skv_resource_obsidian	1
wh2_main_skv_resource_pasture	1
wh2_main_skv_resource_pottery	1
wh2_main_skv_resource_salt	1
wh2_main_skv_resource_spices	1
wh2_main_skv_resource_wine	1
wh2_main_skv_resource_wood	1
wh2_main_skv_slaves	1
wh2_main_skv_stormvermin	1
wh2_main_skv_temple	1
wh2_main_skv_weaponteams	1
wh2_main_special_altar_of_ultimate_darkness	1
wh2_main_special_altdorf_castle_reikguard	1
wh2_main_special_altdorf_imperial_palace	1
wh2_main_special_ancestors_hall	1
wh2_main_special_anlec_citadel	1
wh2_main_special_axlotl_chameleon_shrine	1
wh2_main_special_big_fort	1
wh2_main_special_blessed_dread	1
wh2_main_special_blood_keep	1
wh2_main_special_brewery	1
wh2_main_special_castle_drachenfels	1
wh2_main_special_chamber_of_visions	1
wh2_main_special_clar_karond_lairs	1
wh2_main_special_copper_mountain	1
wh2_main_special_corrupted_spawning_pool	1
wh2_main_special_cothique_palace	1
wh2_main_special_def_vauls_anvil	1
wh2_main_special_dorks_rock	1
wh2_main_special_drakenhof_court	1
wh2_main_special_ellyrian_stables	1
wh2_main_special_everqueen_court	1
wh2_main_special_fallen_gates	1
wh2_main_special_galbaraz_mourkain_tmb	1
wh2_main_special_galbaraz_mourkain_vmp	1
wh2_main_special_galbaraz_oathgold_dwf	1
wh2_main_special_galbaraz_oathgold_grn	1
wh2_main_special_galbaraz_oathgold_hef	1
wh2_main_special_galbaraz_oathgold_skv	1
wh2_main_special_ghond_convent_of_sorcery	1
wh2_main_special_ghrond_dungeon_skv	1
wh2_main_special_glittering_tower	1
wh2_main_special_golden_tower_of_the_gods	1
wh2_main_special_hag_graef_mines	1
wh2_main_special_hall_of_dragons	1
wh2_main_special_har_ganeth_hellebron_palace	1
wh2_main_special_har_ganeth_temple_of_khaine	1
wh2_main_special_hellpit_pits	1
wh2_main_special_hexoatl_incubator	1
wh2_main_special_hexoatl_stellar_pyramids	1
wh2_main_special_itza_emerald_pools	1
wh2_main_special_itza_vaults_of_the_old_ones	1
wh2_main_special_karaz_a_karak_airport	1
wh2_main_special_karond_kar_slavers	1
wh2_main_special_lothern_port	1
wh2_main_special_magma_caverns	1
wh2_main_special_mors_hq	1
wh2_main_special_mousillon_merovech	1
wh2_main_special_naggarond_black_guard	1
wh2_main_special_naggarond_witch_king	1
wh2_main_special_oyxl_shrine_of_birds	1
wh2_main_special_peg_street_pawnshop	1
wh2_main_special_phoenix_king_court	1
wh2_main_special_phoenix_king_court_dwf	1
wh2_main_special_pyramid_of_nagash	1
wh2_main_special_quetza_serpent_lairs	1
wh2_main_special_quintex	1
wh2_main_special_salzenmund_laurelorn_def	1
wh2_main_special_salzenmund_laurelorn_hef	1
wh2_main_special_salzenmund_laurelorn_wef	1
wh2_main_special_shrine_of_asuryan	1
wh2_main_special_shrine_of_khaine	1
wh2_main_special_silver_hall	1
wh2_main_special_skavenblight_council13	1
wh2_main_special_skavenblight_shattered_tower	1
wh2_main_special_skeggi_hall	1
wh2_main_special_smithys_tavern	1
wh2_main_special_solland_market	1
wh2_main_special_tiranoc_palace	1
wh2_main_special_tlaxtlan_temple_of_the_eclipse	1
wh2_main_special_tor_achare_kurnous	1
wh2_main_special_tower_of_hoeth	1
wh2_main_special_trololol	1
wh2_main_special_underway_hub	1
wh2_main_special_underworld_sea_gate	1
wh2_main_special_xlanhuapec_temple_of_mists	1
wh2_main_special_yvresse_amphitheatre	1
wh2_main_special_ziggurat_of_dawn_beacon	1
wh2_main_vmp_raisedead	1
wh2_main_vmp_resource_animals	1
wh2_main_vmp_resource_medicine	1
wh2_main_vmp_resource_obsidian	1
wh2_main_vmp_resource_spices	1
wh2_main_wef_eco_court	1
wh2_main_wef_offices	1
wh2_main_wef_replenishment	1
wh2_main_wef_temple	1
wh2_twa03_special_ogham_stones	1
wh3_dlc20_woc_chaos_altar_corruption	1
wh3_dlc20_woc_chaos_altar_garrison	1
wh3_dlc20_woc_chaos_altar_major	1
wh3_dlc20_woc_chaos_altar_recruit	1
wh3_dlc20_woc_chaos_altar_replenishment	1
wh3_dlc20_woc_chaos_altar_special_gates	1
wh3_dlc20_woc_chaos_altar_special_gates_towers	1
wh3_dlc20_woc_dark_fortress_chaos_monsters	1
wh3_dlc20_woc_dark_fortress_growth	1
wh3_dlc20_woc_dark_fortress_income	1
wh3_dlc20_woc_dark_fortress_knights	1
wh3_dlc20_woc_dark_fortress_large_monsters	1
wh3_dlc20_woc_dark_fortress_marauder	1
wh3_dlc20_woc_dark_fortress_shrine	1
wh3_dlc20_woc_dark_fortress_towers	1
wh3_dlc20_woc_dark_fortress_vassals	1
wh3_dlc20_woc_dark_fortress_warriors	1
wh3_dlc20_woc_resource_animals	1
wh3_dlc20_woc_resource_dyes	1
wh3_dlc20_woc_resource_furs	1
wh3_dlc20_woc_resource_gems	1
wh3_dlc20_woc_resource_gold	1
wh3_dlc20_woc_resource_iron	1
wh3_dlc20_woc_resource_ivory	1
wh3_dlc20_woc_resource_marble	1
wh3_dlc20_woc_resource_medicine	1
wh3_dlc20_woc_resource_obsidian	1
wh3_dlc20_woc_resource_pasture	1
wh3_dlc20_woc_resource_pottery	1
wh3_dlc20_woc_resource_salt	1
wh3_dlc20_woc_resource_spices	1
wh3_dlc20_woc_resource_wine	1
wh3_dlc20_woc_resource_wood	1
wh3_dlc23_CHAOS_DWARF_settlement	1
wh3_dlc23_chd_assembly_line	1
wh3_dlc23_chd_defence	1
wh3_dlc23_chd_factory_drills	1
wh3_dlc23_chd_factory_garrison	1
wh3_dlc23_chd_factory_smokestack	1
wh3_dlc23_chd_inf	10
wh3_dlc23_chd_infrastructure	1
wh3_dlc23_chd_military_beasts	1
wh3_dlc23_chd_military_chaos_dwarf_infantry	1
wh3_dlc23_chd_military_hobgoblins	1
wh3_dlc23_chd_military_kdaai	1
wh3_dlc23_chd_military_war_machines	1
wh3_dlc23_chd_mine	1
wh3_dlc23_chd_outpost_overseer_hut	1
wh3_dlc23_chd_outpost_scavangers_hovel	1
wh3_dlc23_chd_outpost_watch_towers	1
wh3_dlc23_chd_refinery	1
wh3_dlc23_chd_resource_animals	1
wh3_dlc23_chd_resource_dyes	1
wh3_dlc23_chd_resource_furs	1
wh3_dlc23_chd_resource_gems	1
wh3_dlc23_chd_resource_gold	1
wh3_dlc23_chd_resource_iron	1
wh3_dlc23_chd_resource_marble	1
wh3_dlc23_chd_resource_medicine	1
wh3_dlc23_chd_resource_obsidian	1
wh3_dlc23_chd_resource_pastures	1
wh3_dlc23_chd_resource_pottery	1
wh3_dlc23_chd_resource_salt	1
wh3_dlc23_chd_resource_spices	1
wh3_dlc23_chd_resource_timber	1
wh3_dlc23_chd_resource_wine	1
wh3_dlc23_chd_tower_ballistics	1
wh3_dlc23_chd_tower_furnance	1
wh3_dlc23_chd_tower_living_quaters	1
wh3_dlc23_chd_tower_patrol	1
wh3_dlc23_chd_tower_temple_guardhouse	1
wh3_dlc23_chd_tower_temple_of_hashut	1
wh3_dlc23_chd_tower_tribute_halls	1
wh3_dlc23_great_temple_of_hashut	1
wh3_dlc23_special_ancient_inner_city	1
wh3_dlc23_special_anurells_tomb	1
wh3_dlc23_special_astragoth_great_drill_of_hashut	1
wh3_dlc23_special_bloodthirster_prison	1
wh3_dlc23_special_dawns_harbour_port	1
wh3_dlc23_special_defaced_shrine	1
wh3_dlc23_special_drazhoath_great_drill_of_hashut	1
wh3_dlc23_special_flayed_tower	1
wh3_dlc23_special_infernal_barracks	1
wh3_dlc23_special_repurposed_forges	1
wh3_dlc23_special_tomb_of_khengai_khan	1
wh3_dlc23_special_trade_station	1
wh3_dlc23_special_volcanic_deposits	1
wh3_dlc23_special_warmachine_graveyard	1
wh3_dlc23_special_warpforges	1
wh3_dlc23_special_zhatan_great_drill_of_hashut	1
wh3_dlc24_cth_special_jade_dragon_astromantic_relay	1
wh3_dlc24_ksl_woods	1
wh3_dlc24_sch_tze_the_changeling_cult_destroyed	1
wh3_dlc24_sch_tze_the_changeling_diplomacy	1
wh3_dlc24_sch_tze_the_changeling_expansion	1
wh3_dlc24_sch_tze_the_changeling_growth	1
wh3_dlc24_sch_tze_the_changeling_income	1
wh3_dlc24_special_agrammons_menagerie	1
wh3_dlc24_special_bells_of_the_lazarghs	1
wh3_dlc24_special_ecstatic_hunt	1
wh3_dlc24_special_fu_chow_port	1
wh3_dlc24_special_glacial_caves	1
wh3_dlc24_special_hall_of_of_rebirth	1
wh3_dlc24_special_huatl	1
wh3_dlc24_special_monolith_bloody_hand	1
wh3_dlc24_special_njevskis_citadel	1
wh3_dlc24_special_ostankyas_hut	1
wh3_dlc24_special_pillar_of_bone	1
wh3_dlc24_special_rampaging_oak	1
wh3_dlc24_special_talon_of_agony	1
wh3_dlc24_special_the_palace_of_scrolls	1
wh3_dlc24_special_the_widows_tree	1
wh3_dlc24_special_valley_of_many_eyes	1
wh3_dlc25_DWARFS_workshops_infantry	1
wh3_dlc25_black_tower_amethyst_armory	1
wh3_dlc25_black_tower_black_guard_garrison	1
wh3_dlc25_dwarf_spirit_of_grungni_airship_hull	1
wh3_dlc25_dwarf_spirit_of_grungni_artillery_workshop	1
wh3_dlc25_dwarf_spirit_of_grungni_attack_stance	1
wh3_dlc25_dwarf_spirit_of_grungni_beer_hall	1
wh3_dlc25_dwarf_spirit_of_grungni_cargo_hold	1
wh3_dlc25_dwarf_spirit_of_grungni_crew_weapons	1
wh3_dlc25_dwarf_spirit_of_grungni_engineering_workshop	1
wh3_dlc25_dwarf_spirit_of_grungni_engines	1
wh3_dlc25_dwarf_spirit_of_grungni_gunsights	1
wh3_dlc25_dwarf_spirit_of_grungni_infantry_workshop	1
wh3_dlc25_dwarf_spirit_of_grungni_range_finders	1
wh3_dlc25_dwarf_spirit_of_grungni_support_radius	1
wh3_dlc25_dwf_spirit_of_grungni_barracks	1
wh3_dlc25_gom_black_tower	1
wh3_dlc25_gom_gom	1
wh3_dlc25_nur_garrison	1
wh3_dlc25_nur_walls	1
wh3_dlc25_sch_special_nuln_throne_of_chaos	1
wh3_dlc25_sch_special_nuln_throne_of_chaos_tamurkhan	1
wh3_dlc25_special_black_rose_chapterhouse	1
wh3_dlc25_special_gelt_elemental_temple	1
wh3_dlc25_special_gelt_embassy	1
wh3_dlc25_special_oak_of_ages_exploited	1
wh3_dlc25_special_silver_pinnacle_reclaimed_hold	1
wh3_dlc25_special_the_gallows_tree	1
wh3_dlc26_ORC_goblins	1
wh3_dlc26_ogr_gnoblars	1
wh3_dlc26_special_bone_nose_idols	1
wh3_dlc26_special_bonewood_totems	1
wh3_dlc26_special_gork_mork_idols	1
wh3_dlc26_special_iron_penz	1
wh3_dlc26_tyrants_demands	1
wh3_main_chs_loot	1
wh3_main_chs_order	1
wh3_main_chs_slaves	1
wh3_main_chs_walls_major	1
wh3_main_cst_resource_ivory	1
wh3_main_cth_allied_outpost	1
wh3_main_cth_artillery	1
wh3_main_cth_bastion_1	1
wh3_main_cth_bastion_2	1
wh3_main_cth_bastion_3	1
wh3_main_cth_bastion_4	1
wh3_main_cth_cavalry	1
wh3_main_cth_celestial	1
wh3_main_cth_defence	1
wh3_main_cth_growth	1
wh3_main_cth_gunners	1
wh3_main_cth_income	1
wh3_main_cth_jade_barracks	1
wh3_main_cth_magic_tower	1
wh3_main_cth_order	1
wh3_main_cth_resource_animals	1
wh3_main_cth_resource_dyes	1
wh3_main_cth_resource_furs	1
wh3_main_cth_resource_gems	1
wh3_main_cth_resource_gold	1
wh3_main_cth_resource_iron	1
wh3_main_cth_resource_ivory	1
wh3_main_cth_resource_marble	1
wh3_main_cth_resource_medicine	1
wh3_main_cth_resource_obsidian	1
wh3_main_cth_resource_pasture	1
wh3_main_cth_resource_pottery	1
wh3_main_cth_resource_salt	1
wh3_main_cth_resource_spices	1
wh3_main_cth_resource_wine	1
wh3_main_cth_resource_wood	1
wh3_main_cth_walls_minor	1
wh3_main_cth_yang_temple	1
wh3_main_cult_magus_trial	1
wh3_main_cult_ritual	1
wh3_main_dae_advanced_2_kho	1
wh3_main_dae_advanced_2_nur	1
wh3_main_dae_advanced_2_sla	1
wh3_main_dae_advanced_2_tze	1
wh3_main_dae_advanced_kho	1
wh3_main_dae_advanced_nur	1
wh3_main_dae_advanced_sla	1
wh3_main_dae_advanced_tze	1
wh3_main_dae_allied_outpost	1
wh3_main_dae_barracks_kho	1
wh3_main_dae_barracks_nur	1
wh3_main_dae_barracks_sla	1
wh3_main_dae_barracks_tze	1
wh3_main_dae_control_kho	1
wh3_main_dae_control_nur	1
wh3_main_dae_control_sla	1
wh3_main_dae_control_tze	1
wh3_main_dae_garrison_major	1
wh3_main_dae_garrison_minor	1
wh3_main_dae_growth_gold_kho	1
wh3_main_dae_growth_gold_nur	1
wh3_main_dae_growth_gold_sla	1
wh3_main_dae_growth_gold_tze	1
wh3_main_dae_growth_recruit_kho	1
wh3_main_dae_growth_recruit_nur	1
wh3_main_dae_growth_recruit_sla	1
wh3_main_dae_growth_recruit_tze	1
wh3_main_dae_resource_animals	1
wh3_main_dae_resource_dyes	1
wh3_main_dae_resource_furs	1
wh3_main_dae_resource_gems	1
wh3_main_dae_resource_gold	1
wh3_main_dae_resource_iron	1
wh3_main_dae_resource_ivory	1
wh3_main_dae_resource_marble	1
wh3_main_dae_resource_medicine	1
wh3_main_dae_resource_obsidian	1
wh3_main_dae_resource_pasture	1
wh3_main_dae_resource_pottery	1
wh3_main_dae_resource_salt	1
wh3_main_dae_resource_spices	1
wh3_main_dae_resource_wine	1
wh3_main_dae_resource_wood	1
wh3_main_dae_temple_kho	1
wh3_main_dae_temple_nur	1
wh3_main_dae_temple_sla	1
wh3_main_dae_temple_tze	1
wh3_main_def_resource_ivory	1
wh3_main_dwf_resource_ivory	1
wh3_main_emp_resource_ivory	1
wh3_main_hef_resource_ivory	1
wh3_main_ie_NORSCA_resource_dyes	1
wh3_main_ie_NORSCA_resource_exotic_animals	1
wh3_main_ie_NORSCA_resource_furs	1
wh3_main_ie_NORSCA_resource_gemstones	1
wh3_main_ie_NORSCA_resource_gold	1
wh3_main_ie_NORSCA_resource_ivory	1
wh3_main_ie_NORSCA_resource_medicinal_plants	1
wh3_main_ie_NORSCA_resource_pastures	1
wh3_main_ie_NORSCA_resource_pottery	1
wh3_main_ie_NORSCA_resource_salt	1
wh3_main_ie_NORSCA_resource_spices	1
wh3_main_ie_NORSCA_resource_timber	1
wh3_main_ie_NORSCA_resource_wine	1
wh3_main_ie_special_jungles_of_chian_bamboo_grove	1
wh3_main_ie_special_the_haunted_forest_gnoblar_outpost	1
wh3_main_kho_allied_outpost	1
