id	composite_scene	group_id	trigger_delay	freeze_position	freeze_rotation
1433739937	composite_scene/spells_and_abilities/wh3_dlc25_pro11_karanak_prew_of_the_blood_god.csc	wh3_dlc25_pro11_karanak_prey_of_the_blood_god	0.0000	false	false
1450597009	composite_scene\spells_and_abilities\wh2_dlc11_vampires_drowned_dead.csc	drowned_dead	0.0000	false	false
1454028195	composite_scene/spells_and_abilities/wh3_dlc26_gaze_of_khorne_explosion.csc	wh3_dlc26_gaze_of_khorne_explosion	0.0000	false	false
1457225763	composite_scene/spells_and_abilities/wh3_dlc23_lamassu_passive.csc	wh3_dlc23_lamassu_passive	0.0000	false	false
1460585789	composite_scene/spells_and_abilities/wh3_dlc24_spirit_hex_bless.csc	wh3_dlc24_spirit_hex_bless	0.0000	true	true
1483731606	composite_scene\spells_and_abilities\wh3_main_slaanesh_pavane_of_slaanesh.csc	wh3_main_spell_slaanesh_pavane_of_slaanesh	0.0000	false	false
1525828296	composite_scene/spells_and_abilities/wh3_dlc27_heavens_urannons_thunderbolt_windup.csc	wh3_dlc27_heavens_urannons_thunderbolt_windup	0.0000	false	false
1536383178	composite_scene\spells_and_abilities\wh2_dlc13_storm_of_xholankha_start.csc	wh2_dlc13_abilities_storm_of_xholankha	0.0000	false	false
1645927557	composite_scene/spells_and_abilities/wh3_dlc25_nemesis_crown_cloud_windup.csc	wh3_dlc25_nemesis_crown_cloud_windup	0.0000	false	false
1694248874	composite_scene\spells_and_abilities\wh2_dlc11_deep_ghost_ship.csc	ghost_ship	0.0000	true	true
1721157456	composite_scene/spells_and_abilities/wh3_dlc27_ability_split_up.csc	wh3_dlc27_ability_split_up	0.0000	false	false
1748286022	composite_scene\spells_and_abilities\wh3_dlc23_mom_diabolical_puppetry_upgrade1.csc	wh3_dlc23_mom_diabolical_puppetry_upgrade1	0.0000	true	false
1762905359	composite_scene\spells_and_abilities\wh2_dlc13_kaboom.csc	wh3_dlc25_unit_abilities_marienburg_land_mines	3.0000	true	true
1837061300	composite_scene/spells_and_abilities/wh3_dlc26_kho_murderous_exhortation.csc	wh3_dlc26_kho_murderous_exhortation	0.0000	false	false
1840236884	composite_scene/spells_and_abilities/wh3_dlc26_sneaky_stabbin.csc	wh3_dlc26_sneaky_stabbin	0.0000	false	false
1841003291	composite_scene/spells_and_abilities/wh3_dlc24_malediction_of_madness.csc	wh3_dlc24_malediction_of_madness	0.0000	true	false
1850392482	composite_scene\spells_and_abilities\wh3_dlc23_mom_supernova.csc	wh3_dlc23_mom_supernova	0.0000	false	false
1869998797	composite_scene/spells_and_abilities/wh3_main_abilities_burning_rage.csc	wh3_main_abilities_burning_rage	0.0000	true	false
1897854763	composite_scene\spells_and_abilities\wh3_main_yang_might_heaven_earth.csc	wh3_main_yang_might_heaven_earth	0.0000	false	false
1906269981	composite_scene/spells_and_abilities/wh3_dlc24_aekold_thorns_v4.csc	wh3_dlc24_aekold_thorns_v4	0.0000	false	false
1938077406	composite_scene\spells_and_abilities\wh3_main_yang_dragons_breath.csc	wh3_main_yang_dragons_breath	0.0000	false	false
1961115040	composite_scene/spells_and_abilities/wh3_dlc26_itchy_nuisance.csc	wh3_dlc26_itchy_nuisance	0.0000	false	false
1973641238	composite_scene/spells_and_abilities/wh3_dlc27_lore_of_heavens_harmonic_convergence.csc	wh3_dlc27_lore_of_heavens_harmonic_convergence	0.0000	false	false
1975354975	composite_scene/spells_and_abilities/wh3_dlc23_darkened_mist.csc	wh3_dlc23_darkened_mist	0.0000	false	false
1980827102	composite_scene\spells_and_abilities\wh2_dlc11_abilities_beyond_the_realm.csc	wh2_dlc11_abilities_beyond_the_realm	0.0000	false	false
1999232867	composite_scene\spells_and_abilities\wh2_dlc11_deep_denizens_of_the_deep_start.csc	wh2_dlc11_denizens_of_the_deep_start	0.0000	false	false
2007492569	composite_scene\spells_and_abilities\wh2_dlc11_abilities_beyond_the_realm_start.csc	wh2_dlc11_abilities_beyond_the_realm_start	0.0000	false	false
2032458980	composite_scene\spells_and_abilities\wh2_dlc17_ability_rune_of_wrath_and_ruin_windup.csc	wh2_dlc17_ability_rune_of_wrath_and_ruin_windup	0.0000	false	false
2035241196	composite_scene/spells_and_abilities/wh3_dlc25_epidemius_epidemic_outbreak.csc	wh3_dlc25_epidemius_epidemic_outbreak	0.0000	false	false
2039561765	/composite_scene/spells_and_abilities/wh3_dlc27_lore_of_heavens_curse_of_the_midnight_wind_overcast.csc	wh3_dlc27_lore_of_heavens_curse_of_the_midnight_wind_overcast	0.0000	false	false
2055523511	composite_scene/spells_and_abilities/wh3_main_tzeentch_gate.csc	wh3_main_tzeentch_gate	0.0000	false	false
2055819073	composite_scene\spells_and_abilities\wh3_dlc23_ash_storm.csc	wh3_dlc23_ash_storm	0.0000	false	false
2071632430	composite_scene/spells_and_abilities/wh3_dlc27_battle_slaanesh_campaign_passive_debuff.csc	wh3_dlc27_lord_abilities_chanson_of_caging	0.0000	false	false
2078625275	composite_scene/spells_and_abilities/wh3_dlc27_sayl_nightmaw_windup.csc	wh3_dlc27_sayl_nightmaw_windup	0.0000	false	false
2082096064	composite_scene/spells_and_abilities/wh3_main_slaanesh_phantasmagoria.csc	wh3_main_spell_slaanesh_phantasmagoria_upgraded	0.0000	false	false
2092000173	composite_scene/spells_and_abilities/wh3_abilities_flame_incarnate.csc	wh3_main_character_abilities_flame_incarnate	0.0000	false	false
2119410202	composite_scene/spells_and_abilities/wh3_dlc27_battle_slaanesh_campaign_passive_buff.csc	wh3_dlc27_lord_abilities_the_waltz_of_lethargy	0.0000	false	false
2125985855	/composite_scene/spells_and_abilities/wh3_dlc23_dark_subjugation.csc	wh3_dlc23_abilities_hashut_dark_subjugation	0.0000	false	false
2127906562	composite_scene/spells_and_abilities/wh3_dlc26_bloodstorm_blades.csc	wh3_dlc26_bloodstorm_blades.csc	0.0000	false	false
2135354567	composite_scene\spells_and_abilities\wh3_ability_gaze_of_fate_banner.csc	wh3_main_ability_gaze_of_fate	0.0000	false	false
2143937198	composite_scene\spells_and_abilities\wh3_main_tzeentch_firestorm_centre.csc	wh3_main_spell_tzeentch_tzeentchs_firestorm	0.0000	false	false
2146417347	composite_scene\spells_and_abilities\wh3_dlc24_maelstorm_of_change_ability.csc	wh3_dlc24_maelstorm_of_change_ability	0.0000	false	false
220860538	composite_scene/spells_and_abilities/wh3_dlc27_lore_of_mists_mathlanns_spite.csc	wh3_dlc27_lore_of_mists_mathlanns_spite	0.0000	false	false
22856264	composite_scene\spells_and_abilities\wh3_main_yin_cloak_of_jet.csc	wh3_main_yin_cloak_of_jet	0.0000	false	false
242675669	composite_scene\spells_and_abilities\wh3_dlc25_dwellers_below_small.csc	wh3_dlc25_dwellers_below_small	0.0000	false	false
274763290	composite_scene/spells_and_abilities/wh3_dlc24_forbidden_fens_bless.csc	wh3_dlc24_forbidden_fens_bless	0.0000	false	false
280440156	composite_scene\spells_and_abilities\wh3_dlc25_elspeth_living_darkness.csc	wh3_dlc25_elspeth_living_darkness	0.0000	false	false
289451216	composite_scene/spells_and_abilities/wh3_main_cataclysm_ashes_and_dust.csc	wh3_main_cataclysm_ashes_and_dust	0.0000	false	false
295707113	composite_scene/spells_and_abilities/wh3_dlc24_forbidden_fens.csc	wh3_dlc24_forbidden_fens	0.0000	false	false
297371997	composite_scene\spells_and_abilities\wh3_dlc23_mom_diabolical_puppetry_upgrade3.csc	wh3_dlc23_mom_diabolical_puppetry_upgrade3	0.0000	true	false
311337994	composite_scene/spells_and_abilities/wh3_dlc27_lore_of_heavens_curse_of_the_midnight_wind.csc	wh3_dlc27_lore_of_heavens_curse_of_the_midnight_wind	0.0000	false	false
314162054	composite_scene\spells_and_abilities\wh3_main_nurgle_rancid_visitations.csc	wh3_main_spell_nurgle_rancid_visitations	0.0000	false	false
335844013	composite_scene/spells_and_abilities/wh3_dlc23_abilities_more_power.csc	wh3_dlc23_more_power	0.0000	false	false
345498820	composite_scene/spells_and_abilities/wh3_dlc26_brain_bursta_windup.csc	wh3_dlc26_brain_bursta_windup	0.0000	false	false
351488931	composite_scene/spells_and_abilities/wh3_dlc27_dreadmaw_burrow_windup.csc	wh3_dlc27_dreadmaw_burrow_windup.csc	0.0000	false	false
362277218	composite_scene/spells_and_abilities/wh3_dlc27_lore_of_mists_the_writhing_mist_windup.csc	wh3_dlc27_lore_of_mists_the_writhing_mist_windup	0.0000	false	false
369203291	composite_scene/spells_and_abilities/wh3_main_nurgles_gate.csc	wh3_main_nurgles_gate	0.0000	false	false
371504902	composite_scene\spells_and_abilities\wh2_dlc17_ability_ancestral_rune_of_grimnir.csc	wh2_dlc17_ability_ancestral_rune_of_grimnir_axe	0.0000	false	false
40547739	composite_scene\spells_and_abilities\wh3_dlc20_fate_of_bjuna.csc	wh3_dlc20_fate_of_bjuna	0.0000	false	false
414245326	composite_scene/spells_and_abilities/wh3_main_slaanesh_phantasmagoria.csc	wh3_main_spell_slaanesh_phantasmagoria	0.0000	false	false
421991671	composite_scene\spells_and_abilities\dwellers_below.csc	wh3_dlc25_dwellers_below	0.0000	false	false
425327003	composite_scene/spells_and_abilities/wh3_dlc27_lore_of_mists_mathlanns_spite_upgraded.csc	wh3_dlc27_lore_of_mists_mathlanns_spite_upgraded	0.0000	false	false
437982367	composite_scene\spells_and_abilities\wh3_dlc24_formless_horror.csc	wh3_dlc24_formless_horror	0.0000	true	false
444922402	composite_scene/spells_and_abilities/wh3_dlc24_cursed_cauldron_start_bless.csc	wh3_dlc24_cursed_cauldron_start_bless	0.0000	false	false
446194790	composite_scene\spells_and_abilities\wh3_dlc20_purple_sun_of_xereus_wind_up.csc	wh3_dlc20_purple_sun_of_xereus_wind_up	0.0000	false	false
451980950	composite_scene\spells_and_abilities\wh2_dlc11_deep_fog_of_the_damned.csc	wh2_dlc11_fog_of_the_damned	0.0000	false	false
456279304	composite_scene/spells_and_abilities/wh3_dlc23_blazing_body.csc	wh3_dlc23_blazing_body	0.0000	false	false
471891700	composite_scene/spells_and_abilities/wh3_dlc27_ability_null_stone.csc	wh3_dlc27_ability_null_stone	0.0000	false	false
496629028	composite_scene\spells_and_abilities\wh3_dlc23_abilities_flaming_sword_of_rhuin.csc	wh3_dlc23_abilities_flaming_sword_of_rhuin	0.0000	false	false
511899041	composite_scene/spells_and_abilities/wh3_dlc27_sayl_nightmaw_active.csc	wh3_dlc27_sayl_nightmaw_active	0.0000	false	false
515215498	composite_scene\spells_and_abilities\wh2_dlc16_roused_to_wrath.csc	wh2_dlc16_abilities_roused_to_wrath	0.0000	false	false
520335534	/composite_scene/spells_and_abilities/wh3_dlc27_ability_mark_of_asuryan.csc	wh3_dlc27_ability_mark_of_asuryan	0.0000	false	false
521760412	composite_scene/spells_and_abilities/wh3_dlc27_dechale_whirlwind_of_pleasure.csc	wh3_dlc27_dechale_whirlwind_of_pleasure	0.0000	false	false
537444244	composite_scene/spells_and_abilities/wh3_dlc26_unit_passive_force_of_total_destruction.csc	wh3_dlc26_unit_passive_force_of_total_destruction	0.0000	true	true
538920131	composite_scene\spells_and_abilities\wh3_dlc23_flame_storm_start.csc	wh3_dlc23_abilities_flame_storm_start	0.0000	false	false
541400404	composite_scene/spells_and_abilities/wh3_dlc27_lore_of_mists_mistress_of_the_deep.csc	wh3_dlc27_lore_of_mists_mistress_of_the_deep	0.0000	false	false
543691312	composite_scene/spells_and_abilities/wh3_dlc24_spirit_hex.csc	wh3_dlc24_spirit_hex	0.0000	true	true
551415315	composite_scene/spells_and_abilities/wh3_dlc27_lore_of_mists_the_writhing_mist.csc	wh3_dlc27_lore_of_mists_the_writhing_mist	0.0000	false	false
567297767	composite_scene/spells_and_abilities/wh3_dlc25_garagrim_hurricane_of_death.csc	wh3_dlc25_garagrim_hurricane_of_death	0.0000	false	false
590745584	composite_scene\spells_and_abilities\wh3_dlc24_ostankya_gulyas_explosion.csc	wh3_dlc24_ostankya_gulyas	0.0000	false	false
598173433	composite_scene/spells_and_abilities/wh2_dlc14_abilities_warp_quake.csc	wh2_dlc14_abilities_warp_quake	0.0000	false	false
600460524	composite_scene/spells_and_abilities/wh3_dlc24_jade_dragons_breath_buildup.csc	wh3_dlc24_jade_dragons_breath_buildup	0.0000	false	false
601026389	composite_scene\spells_and_abilities\wh2_dlc11_deep_ghost_ship_wind.csc	ghost_ship_wind	5.0000	false	false
604643739	composite_scene\spells_and_abilities\wh3_main_light_time_amok.csc	wh3_main_spell_light_time_amok	0.0000	false	false
605415573	composite_scene/spells_and_abilities/wh_dlc27_sea_elemental_radial_splash_large.csc	wh_dlc27_sea_elemental_radial_splash_large	0.0000	false	false
619105765	composite_scene/spells_and_abilities/wh3_main_slaanesh_lash_of_slaanesh_whip.csc	wh3_main_spell_slaanesh_lash_of_slaanesh	0.0000	false	false
634484063	composite_scene\spells_and_abilities\wh3_twa08_defiling_deluge_ability.csc	wh3_twa08_defiling_deluge	0.0000	false	false
645151137	composite_scene\spells_and_abilities\wh3_dlc25_nurgles_gate_tallymans_blades.csc	wh3_dlc25_nurgles_gate_tallymans_blades	0.0000	false	false
647499737	composite_scene\spells_and_abilities\Invocation_of_sotek.csc	wh2_dlc12_abilities_invocation_of_sotek	0.0000	false	false
647748704	composite_scene/spells_and_abilities/wh3_dlc26_ogr_boiling_cauldron.csc	wh3_dlc26_ogr_boiling_cauldron	0.0000	false	false
649920376	composite_scene/spells_and_abilities/wh3_dlc24_ability_jade_execute.csc	wh3_dlc24_ability_emperors_executioner	0.0000	false	false
661051395	composite_scene/spells_and_abilities/wh3_dlc27_master_of_mists_ability.csc	wh3_dlc27_master_of_mists_ability	0.0000	false	false
711109575	composite_scene/spells_and_abilities/wh3_main_daemon_gate.csc	wh3_main_daemon_gate	0.0000	false	false
717972002	composite_scene/spells_and_abilities/wh2_dlc14_stealth_veil_of_shadows.csc	wh2_dlc14_spell_stealth_veil_of_shadows	0.0000	false	false
728671985	composite_scene/spells_and_abilities/wh3_main_cataclysm_dance_of_despair.csc	wh3_main_spell_cataclysm_dance_of_despair	0.0000	false	false
729395534	composite_scene\spells_and_abilities\wh3_dlc23_abilities_hashut_hell_hammer_wind_up.csc	wh3_dlc23_abilities_hashut_hell_hammer_wind_up	0.0000	false	false
731254689	composite_scene\spells_and_abilities\wh3_dlc24_great_hex.csc	wh3_dlc24_great_hex	0.0000	false	false
745217076	composite_scene\spells_and_abilities\wh3_abilities_gnoblar_traps.csc	wh3_abilities_gnoblar_traps	0.0000	false	false
749335415	composite_scene/spells_and_abilities/wh3_dlc25_pro11_karanak_passive.csc	wh3_dlc25_pro11_karanak_passive	0.0000	false	false
762427735	composite_scene/spells_and_abilities/wh3_dlc24_ksl_koldunja_spirit_ability.csc	wh3_dlc24_ksl_koldunja_spirit_ability	0.0000	true	false
786779422	composite_scene/spells_and_abilities/wh3_dlc26_ere_we_go.csc	wh3_dlc26_ere_we_go	0.0000	false	false
793351535	composite_scene/spells_and_abilities/wh3_dlc24_cursed_cauldron_start.csc	wh3_dlc24_cursed_cauldron_start	0.0000	false	false
799108020	composite_scene\spells_and_abilities\wh3_main_storm_of_renewal.csc	wh3_main_spell_cataclysm_storm_of_renewal	0.0000	false	false
816773966	composite_scene\spells_and_abilities\wh3_main_nurgle_rancid_visitations_upgraded.csc	wh3_main_spell_nurgle_rancid_visitations_upgraded	0.0000	false	false
822931637	composite_scene\spells_and_abilities\wh3_dlc24_flock_of_doom_start.csc	wh3_dlc24_flock_of_doom_start	0.0000	false	false
846725006	composite_scene/spells_and_abilities/wh3_dlc27_mask_of_merlord.csc	wh3_dlc27_mask_of_merlord	0.0000	false	false
85692257	composite_scene\spells_and_abilities\wh2_dlc17_ability_ancestral_rune_of_grugni.csc	wh2_dlc17_ability_ancestral_rune_of_grugni	0.0000	false	false
893105098	composite_scene/spells_and_abilities/wh3_main_yin_ancestral_warriors_start.csc	wh3_main_yin_ancestral_warriors_start	0.0000	false	false
897680018	composite_scene/spells_and_abilities/wh3_dlc24_blue_flame_vortex.csc	wh3_dlc24_blue_flame_vortex	0.0000	false	false
907061672	composite_scene\spells_and_abilities\wh3_dlc24_great_hex_windup.csc	wh3_dlc24_great_hex_windup	0.0000	false	false
917577567	composite_scene/spells_and_abilities/wh3_dlc26_maneater_smoke_bomb.csc	wh3_dlc26_maneater_smoke_bomb	0.0000	false	false
931614622	composite_scene/spells_and_abilities/wh3_dlc24_cursed_cauldron_wave_bless.csc	wh3_dlc24_cursed_cauldron_wave_bless	0.0000	false	false
940892008	composite_scene\spells_and_abilities\wh3_dlc24_incarnate_flock_of_doom.csc	wh3_dlc24_incarnate_flock_of_doom	0.0000	false	false
973639869	composite_scene/spells_and_abilities/wh3_dlc27_beorg_warcry.csc	wh3_dlc27_beorg_warcry	0.0000	false	false
974682000	composite_scene\spells_and_abilities\wh3_dlc23_mom_diabolical_puppetry_upgrade2.csc	wh3_dlc23_mom_diabolical_puppetry_upgrade2	0.0000	true	false
989753932	composite_scene\spells_and_abilities\wh3_dlc20_spirit_leech.csc	wh3_dlc20_spirit_leech	0.0000	false	false
994820626	composite_scene\spells_and_abilities\wh3_dlc26_night_shroud.csc	wh3_dlc26_night_shroud	0.0000	false	false
