building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
wh2_dlc09_special_settlement_khemri_tmb_1	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh_main_effect_construction_slot_multiple_dummy		this_building	2.0000	2.0000	2.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh_main_effect_province_growth_building		region_to_province_own_unseen	10.0000	5.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh_main_effect_public_order_base		province_to_province_own_unseen	3.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_1	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh2_dlc09_effect_tower_projectile_tmb_2		region_to_region_own	2.0000	2.0000	2.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh3_main_effect_settlement_siege_buildings_health_1		region_to_region_own	2.0000	2.0000	2.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh_main_effect_construction_slot_multiple_dummy		this_building	4.0000	4.0000	4.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh_main_effect_economy_gdp_subsistance		building_to_building_own	100.0000	50.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh_main_effect_province_growth_building		region_to_province_own_unseen	20.0000	10.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh_main_effect_public_order_base		province_to_province_own_unseen	4.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_2	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh2_dlc09_effect_tower_projectile_tmb_3		region_to_region_own	3.0000	3.0000	3.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh3_main_effect_settlement_siege_buildings_health_1		region_to_region_own	3.0000	3.0000	3.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh_main_effect_construction_slot_multiple_dummy		this_building	6.0000	6.0000	6.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh_main_effect_economy_gdp_subsistance		building_to_building_own	150.0000	75.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh_main_effect_province_growth_building		region_to_province_own_unseen	30.0000	15.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh_main_effect_public_order_base		province_to_province_own_unseen	4.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_3	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh2_dlc09_effect_tower_projectile_tmb_4		region_to_region_own	4.0000	4.0000	4.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh3_main_effect_settlement_siege_buildings_health_2		region_to_region_own	4.0000	4.0000	4.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh_main_effect_construction_slot_multiple_dummy		this_building	8.0000	8.0000	8.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh_main_effect_economy_gdp_subsistance		building_to_building_own	200.0000	100.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh_main_effect_province_growth_building		region_to_province_own_unseen	40.0000	20.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh_main_effect_public_order_base		province_to_province_own_unseen	5.0000	3.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_4	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh2_dlc09_effect_tower_projectile_tmb_4		region_to_region_own	5.0000	5.0000	5.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh3_main_effect_settlement_siege_buildings_health_2		region_to_region_own	5.0000	5.0000	5.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh_main_effect_construction_slot_multiple_dummy		this_building	9.0000	9.0000	9.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh_main_effect_economy_gdp_subsistance		building_to_building_own	250.0000	125.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh_main_effect_province_growth_building		region_to_province_own_unseen	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh_main_effect_public_order_base		province_to_province_own_unseen	5.0000	3.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_khemri_tmb_5	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_ruin	wh3_main_effect_corruption_reduction_ruins	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_khemri_tmb_ruin	wh3_main_effect_corruption_vampiric_ruins	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh_main_effect_construction_slot_multiple_dummy		this_building	2.0000	2.0000	2.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh_main_effect_province_growth_building		region_to_province_own_unseen	10.0000	5.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh_main_effect_public_order_base		province_to_province_own_unseen	3.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_1	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh_main_effect_construction_slot_multiple_dummy		this_building	4.0000	4.0000	4.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh_main_effect_economy_gdp_subsistance		building_to_building_own	100.0000	50.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh_main_effect_province_growth_building		region_to_province_own_unseen	20.0000	10.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh_main_effect_public_order_base		province_to_province_own_unseen	4.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_2	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh_main_effect_construction_slot_multiple_dummy		this_building	6.0000	6.0000	6.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh_main_effect_economy_gdp_subsistance		building_to_building_own	150.0000	75.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh_main_effect_province_growth_building		region_to_province_own_unseen	30.0000	15.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh_main_effect_public_order_base		province_to_province_own_unseen	4.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_3	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh_main_effect_construction_slot_multiple_dummy		this_building	8.0000	8.0000	8.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh_main_effect_economy_gdp_subsistance		building_to_building_own	200.0000	100.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh_main_effect_province_growth_building		region_to_province_own_unseen	40.0000	20.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh_main_effect_public_order_base		province_to_province_own_unseen	5.0000	3.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_4	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh_main_effect_construction_slot_multiple_dummy		this_building	9.0000	9.0000	9.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh_main_effect_economy_gdp_subsistance		building_to_building_own	250.0000	125.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh_main_effect_province_growth_building		region_to_province_own_unseen	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh_main_effect_public_order_base		province_to_province_own_unseen	5.0000	3.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	1.0000	1.0000
wh2_dlc09_special_settlement_lahmia_tmb_5	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_ruin	wh3_main_effect_corruption_reduction_ruins	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_lahmia_tmb_ruin	wh3_main_effect_corruption_vampiric_ruins	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_1	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_2	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_3	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_3	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_4	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_4	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_5	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_floating_5	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh3_main_effect_corruption_reduction_buildings	FavouredCorruptionNone	region_to_region_own	-2.0000	-2.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh3_main_effect_corruption_vampiric_buildings	FavouredCorruptionVampiric	region_to_region_own	2.0000	2.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh_main_effect_construction_slot_dummy		this_building	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh_main_effect_economy_gdp_subsistance		building_to_building_own	50.0000	25.0000	20.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh_main_effect_province_growth_building		region_to_province_own_unseen	10.0000	5.0000	3.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh_main_effect_settlement_walls	WallEffect	region_to_region_own	1.0000	1.0000	1.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	10.0000	5.0000	3.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1	wh_main_effect_unit_recruitment_points		province_to_province_own_unseen	1.0000	1.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_2	wh3_main_effect_building_settlement_initial_supply_points		region_to_region_own	1000.0000	500.0000	0.0000
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_2	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
