bonus_value_id	effect	unit_set
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_monsters	infantry_monstrous
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_monsters	monsters
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_monsters	wh2_dlc09_tmb_vet_all_monster
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_monsters	wh2_dlc09_tmb_vet_all_monster_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_necropolis_knights	wh2_dlc09_tmb_necropolis_knights
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_necrosphinx_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_necrosphinx
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_scorpion_no_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_necrosphinx	wh2_dlc09_tmb_necrosphinx
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_scorpions	wh2_dlc09_tmb_mon_tomb_scorpion_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_stalker_necropolis_knight	wh2_dlc09_tmb_stalker_necropolis_knight
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	wh2_dlc09_tmb_cav_necropolis_knights_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	wh2_dlc09_tmb_mon_carrion_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	wh2_dlc09_tmb_vet_all_cav
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	wh2_dlc09_tmb_vet_all_cav_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	wh2_dlc09_tmb_vet_carrion
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_chariot_warsphinx	wh2_dlc09_tmb_chariots
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_chariot_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_horsemen	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_horsemen	wh2_dlc09_tmb_cav_skeleton_horsemen_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_chariots
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_inf_nehekhara_warriors_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tomb_guard_chariots	wh2_dlc09_tmb_tomb_guards_chariots
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_tomb_guard	wh2_dlc09_tmb_tomb_guard
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_ushabti_bow	wh2_dlc09_tmb_ushabti
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_ushabti_titan	wh2_dlc09_tmb_mon_heirotitan_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_ushabti_titan	wh2_dlc09_tmb_ushabti
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_ushabti	wh2_dlc09_tmb_mon_ushabti_0
melee_attack_mod	wh2_dlc09_effect_force_stat_melee_attack_ushabti	wh2_dlc09_tmb_mon_ushabti_1
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_monster	def_monsters
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_monster	infantry_monstrous
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_monster	monsters
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_monster	wh2_dlc09_tmb_vet_all_monster
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_monster	wh2_dlc09_tmb_vet_all_monster_ror
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_all_melee_infantry	wh2_dlc09_tmb_all_melee_infantry
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_carrion	wh2_dlc09_tmb_mon_carrion_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_characters	heroes
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_hierotitan	wh2_dlc09_tmb_mon_heirotitan_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_horsemen	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_horsemen	wh2_dlc09_tmb_cav_skeleton_horsemen_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_necropolis_knights	wh2_dlc09_tmb_necropolis_knights
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_necrosphinx	wh2_dlc09_tmb_necrosphinx
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_chariots
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_inf_nehekhara_warriors_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_scorpions	wh2_dlc09_tmb_mon_tomb_scorpion_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_stalker_necropolis_knight	wh2_dlc09_tmb_stalker_necropolis_knight
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_stalkers	wh2_dlc09_tmb_sepulchral_stalkers
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_tomb_guard	wh2_dlc09_tmb_tomb_guard
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_tomb_guards_chariots	wh2_dlc09_tmb_tomb_guards_chariots
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti_bow	wh2_dlc09_tmb_ushabti
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti_titan	wh2_dlc09_tmb_mon_heirotitan_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti_titan	wh2_dlc09_tmb_ushabti
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti	wh2_dlc09_tmb_mon_ushabti_0
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti	wh2_dlc09_tmb_mon_ushabti_1
melee_defence_mod	wh2_dlc09_effect_force_stat_melee_defence_tmb_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_archer_chariots	wh2_dlc09_tmb_chariots
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_archer_chariots	wh2_dlc09_tmb_chariots
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_inf_skeleton_archers_ror
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_mon_ushabti_ror
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_vet_all_archer
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_vet_all_archer_ror
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_pro06_tmb_vet_bone_giant
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_inf_skeleton_archers_ror
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_mon_ushabti_ror
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_vet_all_archer
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_dlc09_tmb_vet_all_archer_ror
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	wh2_pro06_tmb_vet_bone_giant
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archers_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archers_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archers_stalker	wh2_dlc09_tmb_skeleton_archer
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archers_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archers_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_archers_stalker	wh2_dlc09_tmb_skeleton_archer
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_casket_of_souls	wh2_dlc09_tmb_casket_of_souls
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_casket_of_souls	wh2_dlc09_tmb_casket_of_souls
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_chariots	wh2_dlc09_tmb_chariots
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_chariots	wh2_dlc09_tmb_chariots
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_horsemen	wh2_dlc09_tmb_horsemen
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_horsemen	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_horsemen	wh2_dlc09_tmb_horsemen
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	wh2_dlc09_tmb_catapult
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	wh2_dlc09_tmb_skeleton_archer
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	wh2_pro06_tmb_mon_bone_giant_0
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	wh2_dlc09_tmb_catapult
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	wh2_dlc09_tmb_skeleton_archer
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	wh2_pro06_tmb_mon_bone_giant_0
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_horsemen
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_skeleton_archer
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_horsemen
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_skeleton_archer
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skull_catapult_casket	wh2_dlc09_tmb_art_screaming_skull_catapult_0
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skull_catapult_casket	wh2_dlc09_tmb_casket_of_souls
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skull_catapult_casket	wh2_dlc09_tmb_art_screaming_skull_catapult_0
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_skull_catapult_casket	wh2_dlc09_tmb_casket_of_souls
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_ushabti	wh2_dlc09_tmb_ushabti
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_ushabti	wh2_dlc09_tmb_ushabti
missile_damage_ap_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
missile_damage_mod_mult	wh2_dlc09_effect_force_stat_missile_damage_tmb_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_archer_rank7	wh2_dlc09_tmb_inf_skeleton_archers_ror
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_archer_rank7	wh2_dlc09_tmb_mon_ushabti_ror
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_archer_rank7	wh2_dlc09_tmb_vet_all_archer
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_archer_rank7	wh2_dlc09_tmb_vet_all_archer_ror
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_archer_rank7	wh2_pro06_tmb_vet_bone_giant
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_infantry_rank7	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_infantry_rank7	wh2_dlc09_tmb_inf_skeleton_spearmen_ror
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_infantry_rank7	wh2_dlc09_tmb_inf_tomb_guard_ror
unit_damage_resistance_missile_mod	wh2_dlc09_effect_force_stat_missile_resistance_tmb_infantry_rank7	wh2_dlc09_tmb_vet_all_infantry
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	wh2_dlc09_tmb_cav_necropolis_knights_ror
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	wh2_dlc09_tmb_mon_carrion_ror
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	wh2_dlc09_tmb_vet_all_cav
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	wh2_dlc09_tmb_vet_all_cav_ror
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	wh2_dlc09_tmb_vet_carrion
unit_damage_resistance_physical_mod	wh2_dlc09_effect_force_stat_physical_resistance_tmb_skeletons	wh2_dlc09_tmb_all_skeleton
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_chariot_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_chariot_warsphinx	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_archers_horsemen	wh2_dlc09_tmb_horsemen
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_archers_horsemen	wh2_dlc09_tmb_skeleton_archer
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_chariots	wh2_dlc09_tmb_chariots
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_skull_catapult_casket	wh2_dlc09_tmb_art_screaming_skull_catapult_0
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_skull_catapult_casket	wh2_dlc09_tmb_casket_of_souls
reload	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_ushabti	wh2_dlc09_tmb_ushabti
mod_land_movement_battle	wh2_dlc09_effect_force_stat_speed_tmb_horsemen_necropolis	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
mod_land_movement_battle	wh2_dlc09_effect_force_stat_speed_tmb_horsemen_necropolis	wh2_dlc09_tmb_horsemen
mod_land_movement_battle	wh2_dlc09_effect_force_stat_speed_tmb_horsemen_necropolis	wh2_dlc09_tmb_mon_carrion_0
