group_key	unit_key	quality
wh3_default_land_artillery_long_range	wh_main_emp_veh_luminark_of_hysh_0	tier_4_step_3_units
wh3_default_land_artillery_long_range	wh_main_emp_veh_steam_tank	tier_5_units
wh3_default_land_artillery_long_range	wh_main_grn_art_doom_diver_catapult	tier_3_step_1_units
wh3_default_land_artillery_long_range	wh_main_grn_art_goblin_rock_lobber	tier_2_step_2_units
wh3_default_land_artillery_long_range	wh_pro04_bst_inf_cygor_ror_0	tier_4_rors
wh3_default_land_artillery_long_range	wh_pro04_chs_art_hellcannon_ror_0	tier_4_rors
wh3_default_land_artillery_short_range	wh2_dlc12_lzd_mon_ancient_salamander_0	tier_3_step_1_units
wh3_default_land_artillery_short_range	wh2_dlc12_lzd_mon_ancient_stegadon_ror_0	tier_5_rors
wh3_default_land_artillery_short_range	wh2_dlc14_skv_inf_poison_wind_mortar_0	tier_3_step_1_units
wh3_default_land_artillery_short_range	wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	tier_4_rors
wh3_default_land_artillery_short_range	wh2_main_lzd_mon_ancient_stegadon	tier_4_step_5_units
wh3_default_land_artillery_short_range	wh3_dlc23_chd_veh_iron_daemon	tier_3_step_2_units
wh3_default_land_artillery_short_range	wh3_dlc23_chd_veh_iron_daemon_ror	tier_4_rors
wh3_default_land_artillery_short_range	wh3_dlc23_chd_veh_magma_cannon	tier_3_step_1_units
wh3_default_land_artillery_short_range	wh3_dlc23_chd_veh_skullcracker	tier_3_step_3_units
wh3_default_land_artillery_short_range	wh3_dlc25_dwf_art_goblin_hewer	tier_2_step_5_units
wh3_default_land_artillery_short_range	wh3_dlc25_dwf_art_goblin_hewer_malakai	tier_2_step_5_units
wh3_default_land_artillery_short_range	wh_main_dwf_art_flame_cannon	tier_3_step_2_units
wh3_default_land_artillery_short_range	wh_main_dwf_art_flame_cannon_grudge_reward	tier_3_step_3_units
wh3_default_land_artillery_short_range	wh_main_dwf_art_flame_cannon_malakai	tier_3_step_2_units
wh3_default_land_aura	wh2_dlc14_def_veh_bloodwrack_shrine_0	tier_4_step_3_units
wh3_default_land_aura	wh3_dlc20_chs_mon_warshrine	tier_3_step_3_units
wh3_default_land_aura	wh3_dlc20_chs_mon_warshrine_mkho	tier_3_step_4_units
wh3_default_land_aura	wh3_dlc20_chs_mon_warshrine_mnur	tier_3_step_4_units
wh3_default_land_aura	wh3_dlc20_chs_mon_warshrine_msla	tier_3_step_4_units
wh3_default_land_aura	wh3_dlc20_chs_mon_warshrine_mtze	tier_3_step_4_units
wh3_default_land_aura	wh3_dlc24_cth_veh_zhangu_war_drum	tier_3_step_2_units
wh3_default_land_aura	wh3_dlc24_cth_veh_zhangu_war_drum_ror	tier_3_rors
wh3_default_land_aura	wh3_main_cth_veh_war_compass_0	tier_2_step_5_units
wh3_default_land_aura	wh3_main_kho_veh_blood_shrine_0	tier_2_step_5_units
wh3_default_land_aura	wh_dlc04_vmp_veh_claw_of_nagash_0	tier_4_rors
wh3_default_land_aura	wh_dlc04_vmp_veh_corpse_cart_0	tier_1_step_4_units
wh3_default_land_aura	wh_dlc04_vmp_veh_corpse_cart_1	tier_2_step_1_units
wh3_default_land_aura	wh_dlc04_vmp_veh_corpse_cart_2	tier_2_step_1_units
wh3_default_land_aura	wh_dlc04_vmp_veh_mortis_engine_0	tier_3_step_5_units
wh3_default_land_aura	wh_dlc07_brt_inf_grail_reliquae_0	tier_1_step_5_units
wh3_default_land_aura	wh_main_vmp_veh_black_coach	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_death_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_death_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_light_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_light_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_nehekhara_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_shadow_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_liche_priest_shadow_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_necrotect_0	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_necrotect_1	tier_2_step_4_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_tomb_prince_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_tomb_prince_1	tier_2_step_4_units
wh3_default_land_characters	wh2_dlc09_tmb_cha_tomb_prince_2	tier_2_step_4_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_beasts_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_beasts_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_beasts_2	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_beasts_3	tier_2_step_4_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_death_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_death_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_death_2	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc10_def_cha_sorceress_death_3	tier_2_step_4_units
wh3_default_land_characters	wh2_dlc10_hef_cha_handmaiden_0	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc10_hef_cha_handmaiden_1	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc10_hef_cha_handmaiden_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc10_hef_cha_mage_heavens_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc10_hef_cha_mage_heavens_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc10_hef_cha_mage_heavens_2	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc10_hef_cha_mage_shadows_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc10_hef_cha_mage_shadows_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc10_hef_cha_mage_shadows_2	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc10_hef_cha_shadow_walker	tier_3_step_3_units
wh3_default_land_characters	wh2_dlc11_cst_cha_damned_paladin_0	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc11_cst_cha_damned_paladin_1	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc11_cst_cha_gunnery_wight_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc11_cst_cha_gunnery_wight_1	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc11_cst_cha_mourngul_haunter	tier_3_step_4_units
wh3_default_land_characters	wh2_dlc11_cst_cha_vampire_fleet_captain_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc11_cst_cha_vampire_fleet_captain_1	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc11_vmp_cha_heinrich_kemmler_1	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc12_lzd_cha_skink_priest_beasts_4	tier_5_units
wh3_default_land_characters	wh2_dlc12_lzd_cha_skink_priest_heavens_4	tier_5_units
wh3_default_land_characters	wh2_dlc12_lzd_lzd_cha_kroak_0	tier_3_step_5_units
wh3_default_land_characters	wh2_dlc12_lzd_lzd_cha_kroak_0_boss	tier_3_step_3_units
wh3_default_land_characters	wh2_dlc13_emp_cav_reiksguard_imperial_supply	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc13_emp_cha_hunter_jorek_grimm_0	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc13_emp_cha_hunter_rodrik_l_anguille_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc13_lzd_cha_slann_mage_priest_beasts_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc13_lzd_cha_slann_mage_priest_death_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc13_lzd_cha_slann_mage_priest_fire_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc13_lzd_cha_slann_mage_priest_life_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc13_lzd_cha_slann_mage_priest_metal_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc13_lzd_cha_slann_mage_priest_shadows_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc14_brt_cha_henri_le_massif_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc14_brt_cha_henri_le_massif_3	tier_4_step_1_units
wh3_default_land_characters	wh2_dlc14_brt_cha_henri_le_massif_4	tier_2_step_4_units
wh3_default_land_characters	wh2_dlc14_def_cha_master_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc14_def_cha_master_1	tier_2_step_4_units
wh3_default_land_characters	wh2_dlc14_def_cha_master_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc14_def_cha_master_3	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc14_def_cha_master_4	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc14_skv_cha_eshin_sorcerer_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc15_grn_cha_river_troll_hag_0	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_alastair_1	tier_4_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_beasts_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_beasts_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_beasts_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_beasts_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_death_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_death_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_death_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_death_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_fire_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_fire_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_fire_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_fire_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_heavens_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_heavens_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_heavens_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_heavens_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_high_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_high_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_high_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_high_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_life_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_life_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_life_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_life_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_light_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_light_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_light_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_light_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_metal_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_metal_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_metal_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_metal_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_shadows_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_shadows_1	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_shadows_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc15_hef_cha_archmage_shadows_3	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_beasts_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_beasts_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_beasts_2	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_death_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_death_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_death_2	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_fire_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_fire_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_fire_2	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_fire_3	tier_4_step_3_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_metal_0	tier_1_step_4_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_metal_1	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc15_hef_cha_mage_metal_2	tier_2_step_3_units
wh3_default_land_characters	wh2_dlc16_skv_cha_chieftain_0	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc16_skv_cha_chieftain_1	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc16_skv_cha_ghoritch_0	tier_4_step_2_units
wh3_default_land_characters	wh2_dlc16_skv_cha_packmaster_0	tier_2_step_1_units
wh3_default_land_characters	wh2_dlc16_skv_cha_packmaster_2	tier_3_step_3_units
wh3_default_land_characters	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	tier_4_step_4_units
wh3_default_land_characters	wh2_dlc16_wef_cha_ariel_0	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0	tier_3_step_4_units
wh3_default_land_characters	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0	tier_3_step_4_units
wh3_default_land_characters	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0	tier_3_step_4_units
wh3_default_land_characters	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc16_wef_cha_malicious_branchwraith_life_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0	tier_1_step_5_units
wh3_default_land_characters	wh2_dlc17_bst_cha_beastlord_2	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc17_bst_cha_bray_shaman_beasts_2	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc17_bst_cha_bray_shaman_death_2	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc17_bst_cha_bray_shaman_shadows_2	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc17_bst_cha_bray_shaman_wild_2	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc17_bst_cha_wargor_0	tier_2_step_2_units
wh3_default_land_characters	wh2_dlc17_bst_cha_wargor_1	tier_3_step_2_units
wh3_default_land_characters	wh2_dlc17_bst_cha_wargor_2	tier_2_step_5_units
wh3_default_land_characters	wh2_dlc17_dwf_cha_thane_ghost_2	tier_3_step_1_units
wh3_default_land_characters	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0	tier_4_step_5_units
wh3_default_land_characters	wh2_main_def_cha_death_hag_0	tier_2_step_2_units
wh3_default_land_characters	wh2_main_def_cha_death_hag_1	tier_3_step_4_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_0	tier_2_step_4_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_1	tier_3_step_1_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_2	tier_3_step_3_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_4	tier_5_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_5	tier_3_step_5_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_female_0	tier_2_step_4_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_female_1	tier_3_step_1_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_female_2	tier_3_step_3_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_female_4	tier_5_units
wh3_default_land_characters	wh2_main_def_cha_dreadlord_female_5	tier_3_step_5_units
wh3_default_land_characters	wh2_main_def_cha_khainite_assassin_0	tier_2_step_3_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_dark_0	tier_1_step_4_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_dark_1	tier_2_step_1_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_dark_2	tier_2_step_2_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_dark_3	tier_2_step_4_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_fire_0	tier_1_step_4_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_fire_1	tier_2_step_1_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_fire_2	tier_2_step_2_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_fire_3	tier_2_step_4_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_shadow_0	tier_1_step_4_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_shadow_1	tier_2_step_1_units
