key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
wh2_dlc09_anc_enchanted_item_shroud_of_sokth	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			35	0		false	true	true	all
wh2_dlc09_anc_enchanted_item_the_crown_of_nehekhara	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_enchanted_item_vambraces_of_the_sun	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_acolyte_of_sokth	wh2_dlc09_anc_tmb_skeleton	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_charnel_valley_necrotect	wh2_dlc09_anc_tmb_necrotect	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_cultist_of_usirian	wh2_dlc09_anc_tmb_liche_priest	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_dog_headed_ushabti	wh2_dlc09_anc_tmb_ushabti	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_herald_of_djaf	wh2_dlc09_anc_tmb_herald	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_herald_of_khemri	wh2_dlc09_anc_tmb_herald	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_herald_of_mahrak	wh2_dlc09_anc_tmb_herald	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_herald_of_raestra	wh2_dlc09_anc_tmb_herald	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_herald_of_scorpion	wh2_dlc09_anc_tmb_herald	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_herald_of_sphinx	wh2_dlc09_anc_tmb_herald	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_herald_of_zandri	wh2_dlc09_anc_tmb_herald	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_high_born_of_khemri	wh2_dlc09_anc_tmb_prince	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_legionnaire_of_asaph	wh2_dlc09_anc_tmb_prince	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_priest_of_ptra	wh2_dlc09_anc_tmb_liche_priest	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_skeletal_labourer	wh2_dlc09_anc_tmb_skeleton	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_tombfleet_taskmaster	wh2_dlc09_anc_tmb_skeleton	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_follower_tmb_ushabti_bodyguard	wh2_dlc09_anc_tmb_ushabti	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			1	0	follower	false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_magic_standard_banner_of_the_hidden_dead	wh2_dlc09_anc_magic_standard_banner_of_the_hidden_dead	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh2_dlc09_banner_magic_standard_banner_of_the_hidden_dead	45	0	banner	true	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_magic_standard_standard_of_the_undying_legion	wh2_dlc09_anc_magic_standard_standard_of_the_undying_legion	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh2_dlc09_banner_magic_standard_standard_of_the_undying_legion	40	0	banner	true	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_mount_tmb_arkhan_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_arkhan_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_arkhan_skeleton_chariot	wh2_dlc09_anc_mount_skeleton_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_arkhan_2		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_khalida_necroserpent	wh2_dlc09_anc_mount_necroserpent	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_khalida_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_khalida_skeleton_chariot	wh2_dlc09_anc_mount_skeleton_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_khalida_2		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_khatep_casket_of_souls	wh2_dlc09_anc_mount_casket_of_souls	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_khatep_3		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_khatep_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_khatep_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_khatep_skeleton_chariot	wh2_dlc09_anc_mount_skeleton_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_khatep_2		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_liche_priest_death_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_liche_priest_death_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_liche_priest_light_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_liche_priest_light_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_liche_priest_nehekhara_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_liche_priest_shadow_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_necrotect_skeleton_chariot	wh2_dlc09_anc_mount_skeleton_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_necrotect_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_settra_chariot_of_the_gods	wh2_dlc09_anc_mount_chariot_of_the_gods	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_settra_2		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_settra_khemrian_warsphinx	wh2_dlc09_anc_mount_khemrian_warsphinx	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_settra_3		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_settra_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_settra_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_tomb_king_khemrian_warsphinx	wh2_dlc09_anc_mount_khemrian_warsphinx	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_tomb_king_3		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_tomb_king_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_tomb_king_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_tomb_king_skeleton_chariot	wh2_dlc09_anc_mount_skeleton_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_tomb_king_2		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_tomb_prince_skeletal_steed	wh2_dlc09_anc_mount_skeleton_steed_tmb	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_tomb_prince_1		1	0		false	false	true	all
wh2_dlc09_anc_mount_tmb_tomb_prince_skeleton_chariot	wh2_dlc09_anc_mount_skeleton_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc09_tmb_cha_tomb_prince_2		1	0		false	false	true	all
wh2_dlc09_anc_talisman_amulet_of_pha_stah	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_talisman_collar_of_shakkara	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			55	0		false	true	true	all
wh2_dlc09_anc_talisman_golden_ankhra	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			45	0		false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_talisman_golden_eye_of_rah_nutt	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_talisman_obsidian_pendant	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			40	0		false	true	true	all
wh2_dlc09_anc_talisman_sun_scarab	wh_main_anc_talisman	.	true	false	false	1	0	9999			false	false	false	talisman	16	30	30	50	true			20	0		false	true	true	all
wh2_dlc09_anc_weapon_blade_of_antarhak	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			40	0		false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_weapon_blade_of_mourning_fire	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			90	0		false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_weapon_blade_of_setep	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			45	0		false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_weapon_crook_and_flail_of_radiance	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_weapon_destroyer_of_eternities	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			80	0		false	true	true	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_weapon_double_crescent_of_neru	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			40	0		false	true	true	all
wh2_dlc09_anc_weapon_enchanted_lapis_mace	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			15	0		false	true	true	all
wh2_dlc09_anc_weapon_fang_of_quaph	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			20	0		false	true	true	all
wh2_dlc09_anc_weapon_golden_dagger	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			10	0		false	true	true	all
wh2_dlc09_anc_weapon_inscribed_khopesh	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			15	0		false	true	true	all
wh2_dlc09_anc_weapon_spear_of_pakth	wh_main_anc_weapon	.	true	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			35	0		false	true	true	all
wh2_dlc09_anc_weapon_the_blessed_blade_of_ptra	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_weapon_the_tomb_blade_of_arkhan	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc09_anc_weapon_the_venom_staff	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_tomb_kings
wh2_dlc10_anc_arcane_item_scroll_of_arnizipals_black_horror	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			80	0		true	true	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_arcane_item_scroll_of_assault_of_stone	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			45	0		true	true	true	anc_set_multi_high_elves_wood_elves
wh2_dlc10_anc_arcane_item_scroll_of_blast	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			20	0		true	true	true	all_except_khorne_dwarfs
wh2_dlc10_anc_arcane_item_scroll_of_fear_of_aramar	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			45	0		true	true	true	anc_set_multi_high_elves_kislev_norsca_chaos_empire
wh2_dlc10_anc_arcane_item_scroll_of_speed_of_lykos	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			20	0		true	true	true	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts
wh2_dlc10_anc_arcane_item_scroll_of_the_amber_trance	wh_main_anc_arcane_item	.	true	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			20	0		true	true	true	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire
wh2_dlc10_anc_arcane_item_stave_of_avelorn	wh_main_anc_arcane_item	.	false	false	false	1	0	9999			false	false	false	arcane_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_high_elves
wh2_dlc10_anc_enchanted_item_burning_phoenix_pinion	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_norsca
wh2_dlc10_anc_enchanted_item_extinguished_phoenix_pinion	wh_main_anc_enchanted_item	.	true	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			60	0		false	false	true	all
wh2_dlc10_anc_enchanted_item_star_of_avelorn	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_high_elves
wh2_dlc10_anc_enchanted_item_the_shadow_crown	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	anc_set_exclusive_high_elves
wh2_dlc10_anc_magic_standard_banner_of_avelorn	wh2_dlc10_anc_magic_standard_banner_of_avelorn	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		wh2_dlc10_banner_magic_standard_banner_of_avelorn	200	0	banner	false	false	false	anc_set_exclusive_high_elves
wh2_dlc10_anc_mount_def_crone_cauldron_of_blood	wh2_main_anc_mount_cauldron_of_blood	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_crone_4		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_crone_dark_steed	wh2_main_anc_mount_dark_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_crone_1		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_crone_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_crone_5		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_sorceress_beasts_cold_one	wh2_main_anc_mount_cold_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_sorceress_beasts_2		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_sorceress_beasts_dark_pegasus	wh2_main_anc_mount_dark_pegasus	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_sorceress_beasts_3		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_sorceress_beasts_dark_steed	wh2_main_anc_mount_dark_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_sorceress_beasts_1		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_sorceress_death_cold_one	wh2_main_anc_mount_cold_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_sorceress_death_2		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_sorceress_death_dark_pegasus	wh2_main_anc_mount_dark_pegasus	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_sorceress_death_3		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_sorceress_death_dark_steed	wh2_main_anc_mount_dark_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_sorceress_death_1		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_beasts_black_dragon	wh2_main_anc_mount_black_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_5		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_beasts_cold_one	wh2_main_anc_mount_cold_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_2		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_beasts_dark_pegasus	wh2_main_anc_mount_dark_pegasus	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_3		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_beasts_dark_steed	wh2_main_anc_mount_dark_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_1		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_beasts_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_beasts_4		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_dark_black_dragon	wh2_main_anc_mount_black_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_dark_5		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_dark_cold_one	wh2_main_anc_mount_cold_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_dark_2		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_dark_dark_pegasus	wh2_main_anc_mount_dark_pegasus	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_dark_3		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_dark_dark_steed	wh2_main_anc_mount_dark_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_dark_1		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_dark_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_dark_4		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_death_black_dragon	wh2_main_anc_mount_black_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_death_5		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_death_cold_one	wh2_main_anc_mount_cold_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_death_2		1	0		false	false	true	anc_set_exclusive_dark_elves
wh2_dlc10_anc_mount_def_supreme_sorceress_death_dark_pegasus	wh2_main_anc_mount_dark_pegasus	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc10_def_cha_supreme_sorceress_death_3		1	0		false	false	true	anc_set_exclusive_dark_elves
