building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
wh2_dlc09_special_settlement_khemri_tmb_5				wh_main_PLACEHOLDER	tomb_kings_city_khemri	false	wh2_dlc09_tmb_settlement_major_5	true
wh2_dlc09_special_settlement_khemri_tmb_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	wh_main_settlement_major_ruin	true
wh2_dlc09_special_settlement_lahmia_tmb_1				wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_special_settlement_lahmia_tmb_2				wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_special_settlement_lahmia_tmb_3				wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_special_settlement_lahmia_tmb_4				wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh2_dlc09_tmb_settlement_major_4	true
wh2_dlc09_special_settlement_lahmia_tmb_5				wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh2_dlc09_tmb_settlement_major_5	true
wh2_dlc09_special_settlement_lahmia_tmb_ruin				wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	false	wh_main_settlement_major_ruin	true
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_1				wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement	false	wh2_main_special_pyramid_of_nagash_other	true
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_2				wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement	false	wh2_main_special_pyramid_of_nagash_other	true
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_3				wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement	false	wh2_main_special_pyramid_of_nagash_other	true
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_4				wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement	false	wh2_main_special_pyramid_of_nagash_other	true
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_5				wh_main_PLACEHOLDER	special_pyramid_of_nagash_settlement	false	wh2_main_special_pyramid_of_nagash_other	true
wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_arkhan_burial_mound_2			wh2_dlc09_tmb_followers_of_nagash	wh_main_PLACEHOLDER	tmb_burial_mound	false	wh2_dlc09_tmb_arkhan_burial_mound_2	true
wh2_dlc09_tmb_arkhan_burial_mound			wh2_dlc09_tmb_followers_of_nagash	wh_main_PLACEHOLDER	tmb_burial_mound	false	wh2_dlc09_tmb_arkhan_burial_mound	true
wh2_dlc09_tmb_cavalry_1				wh_main_PLACEHOLDER	tmb_ cavalry_stables	false	wh2_dlc09_tmb_cavalry_1	true
wh2_dlc09_tmb_cavalry_2				wh_main_PLACEHOLDER	tmb_ cavalry_stables	false	wh2_dlc09_tmb_cavalry_2	true
wh2_dlc09_tmb_cavalry_3				wh_main_PLACEHOLDER	tmb_ cavalry_stables	false	wh2_dlc09_tmb_cavalry_3	true
wh2_dlc09_tmb_cavalry_4				wh_main_PLACEHOLDER	tmb_ cavalry_stables	false	wh2_dlc09_tmb_cavalry_4	true
wh2_dlc09_tmb_chariots_1				wh_main_PLACEHOLDER	tmb_ chariot_artillery	false	wh2_dlc09_tmb_chariots_1	true
wh2_dlc09_tmb_chariots_2				wh_main_PLACEHOLDER	tmb_ chariot_artillery	false	wh2_dlc09_tmb_chariots_2	true
wh2_dlc09_tmb_chariots_3				wh_main_PLACEHOLDER	tmb_ chariot_artillery	false	wh2_dlc09_tmb_chariots_3	true
wh2_dlc09_tmb_citadel_1				wh_main_PLACEHOLDER	tmb_citadel	false	wh2_dlc09_tmb_citadel_1	true
wh2_dlc09_tmb_defence_major_1				wh_main_PLACEHOLDER	tmb_ walls	false	wh2_dlc09_tmb_walls_1	true
wh2_dlc09_tmb_defence_major_2				wh_main_PLACEHOLDER	tmb_ walls	false	wh2_dlc09_tmb_walls_2	true
wh2_dlc09_tmb_defence_major_3				wh_main_PLACEHOLDER	tmb_ walls	false	wh2_dlc09_tmb_walls_3	true
wh2_dlc09_tmb_defence_minor_1				wh_main_PLACEHOLDER	tmb_ garrison	false	wh2_dlc09_tmb_garrison_1	true
wh2_dlc09_tmb_defence_minor_2				wh_main_PLACEHOLDER	tmb_ garrison	false	wh2_dlc09_tmb_garrison_2	true
wh2_dlc09_tmb_defence_norsca_1				wh_main_PLACEHOLDER	tmb_ garrison	false	wh2_dlc09_tmb_garrison_1	true
wh2_dlc09_tmb_estate_1				wh_main_PLACEHOLDER	tmb_estate	false	wh2_dlc09_tmb_estate_1	true
wh2_dlc09_tmb_growth_1				wh_main_PLACEHOLDER	tmb_ growth	false	wh2_dlc09_tmb_growth_1	true
wh2_dlc09_tmb_growth_2				wh_main_PLACEHOLDER	tmb_ growth	false	wh2_dlc09_tmb_growth_2	true
wh2_dlc09_tmb_growth_3				wh_main_PLACEHOLDER	tmb_ growth	false	wh2_dlc09_tmb_growth_3	true
wh2_dlc09_tmb_hierotitan_1				wh_main_PLACEHOLDER	tmb_hierotitan	false	wh2_dlc09_tmb_hierotitan_1	true
wh2_dlc09_tmb_income_1				wh_main_PLACEHOLDER	tmb_ income	false	wh2_dlc09_tmb_income_1	true
wh2_dlc09_tmb_income_2				wh_main_PLACEHOLDER	tmb_ income	false	wh2_dlc09_tmb_income_2	true
wh2_dlc09_tmb_income_3				wh_main_PLACEHOLDER	tmb_ income	false	wh2_dlc09_tmb_income_3	true
wh2_dlc09_tmb_infantry_1				wh_main_PLACEHOLDER	tmb_ infantry_barracks	false	wh2_dlc09_tmb_infantry_1	true
wh2_dlc09_tmb_infantry_2				wh_main_PLACEHOLDER	tmb_ infantry_barracks	false	wh2_dlc09_tmb_infantry_2	true
wh2_dlc09_tmb_infantry_3				wh_main_PLACEHOLDER	tmb_ infantry_barracks	false	wh2_dlc09_tmb_infantry_3	true
wh2_dlc09_tmb_necrosphinx_1				wh_main_PLACEHOLDER	tmb_necrosphinx	false	wh2_dlc09_tmb_necrosphinx_1	true
wh2_dlc09_tmb_port_1				wh_main_PLACEHOLDER	tmb_port	false	wh2_dlc09_tmb_port_1	true
wh2_dlc09_tmb_port_2				wh_main_PLACEHOLDER	tmb_port	false	wh2_dlc09_tmb_port_2	true
wh2_dlc09_tmb_port_3				wh_main_PLACEHOLDER	tmb_port	false	wh2_dlc09_tmb_port_3	true
wh2_dlc09_tmb_port_ruin				wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_public_order_1				wh_main_PLACEHOLDER	tmb_ public_order	false	wh2_dlc09_tmb_public_order_1	true
wh2_dlc09_tmb_public_order_2				wh_main_PLACEHOLDER	tmb_ public_order	false	wh2_dlc09_tmb_public_order_2	true
wh2_dlc09_tmb_public_order_3				wh_main_PLACEHOLDER	tmb_ public_order	false	wh2_dlc09_tmb_public_order_3	true
wh2_dlc09_tmb_resource_animals_1				wh_main_PLACEHOLDER	tmb_animals	false	wh2_dlc09_tmb_resource_animals_1	true
wh2_dlc09_tmb_resource_dyes_1				wh_main_PLACEHOLDER	tmb_dyes	false	wh2_dlc09_tmb_resource_dyes_1	true
wh2_dlc09_tmb_resource_furs_1				wh_main_PLACEHOLDER	tmb_furs	false	wh2_dlc09_tmb_resource_furs_1	true
wh2_dlc09_tmb_resource_gems_1				wh_main_PLACEHOLDER	tmb_gemstones	false	wh2_dlc09_tmb_resource_gems_1	true
wh2_dlc09_tmb_resource_gold_1				wh_main_PLACEHOLDER	tmb_gold	false	wh2_dlc09_tmb_resource_gold_1	true
wh2_dlc09_tmb_resource_iron_1				wh_main_PLACEHOLDER	tmb_iron	false	wh2_dlc09_tmb_resource_iron_1	true
wh2_dlc09_tmb_resource_marble_1				wh_main_PLACEHOLDER	tmb_marble	false	wh2_dlc09_tmb_resource_marble_1	true
wh2_dlc09_tmb_resource_medicine_1				wh_main_PLACEHOLDER	tmb_medicine	false	wh2_dlc09_tmb_resource_medicine_1	true
wh2_dlc09_tmb_resource_obsidian_1				wh_main_PLACEHOLDER	tmb_obsidian	false	wh2_dlc09_tmb_resource_obsidian_1	true
wh2_dlc09_tmb_resource_pasture_1				wh_main_PLACEHOLDER	tmb_pastures	false	wh2_dlc09_tmb_resource_pasture_1	true
wh2_dlc09_tmb_resource_pottery_1				wh_main_PLACEHOLDER	tmb_pottery	false	wh2_dlc09_tmb_resource_pottery_1	true
wh2_dlc09_tmb_resource_salt_1				wh_main_PLACEHOLDER	tmb_salt	false	wh2_dlc09_tmb_resource_salt_1	true
wh2_dlc09_tmb_resource_spices_1				wh_main_PLACEHOLDER	tmb_spices	false	wh2_dlc09_tmb_resource_spices_1	true
wh2_dlc09_tmb_resource_wine_1				wh_main_PLACEHOLDER	tmb_wine	false	wh2_dlc09_tmb_resource_wine_1	true
wh2_dlc09_tmb_resource_wood_1				wh_main_PLACEHOLDER	tmb_wood	false	wh2_dlc09_tmb_resource_wood_1	true
wh2_dlc09_tmb_scorpions_1				wh_main_PLACEHOLDER	tmb_ flying_scorpions	false	wh2_dlc09_tmb_scorpions_1	true
wh2_dlc09_tmb_settlement_major_1				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_settlement_major_2				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_settlement_major_3				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_settlement_major_4				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_4	true
wh2_dlc09_tmb_settlement_major_5				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_5	true
wh2_dlc09_tmb_settlement_major_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_settlement_minor_1				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_1	true
wh2_dlc09_tmb_settlement_minor_2				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_2	true
wh2_dlc09_tmb_settlement_minor_3				wh_main_PLACEHOLDER	tmb_settlement	false	wh2_dlc09_tmb_settlement_major_3	true
wh2_dlc09_tmb_settlement_minor_ruin				wh_main_PLACEHOLDER	tmb_settlement_ruin	false	wh_main_settlement_major_ruin	true
wh2_dlc09_tmb_ushabti_1				wh_main_PLACEHOLDER	tmb_ushabti	false	wh2_dlc09_tmb_ushabti_1	true
wh2_dlc09_tmb_ushabti_2				wh_main_PLACEHOLDER	tmb_ushabti	false	wh2_dlc09_tmb_ushabti_2	true
wh2_dlc09_tmb_warsphinx_1				wh_main_PLACEHOLDER	tmb_ warsphinx	false	wh2_dlc09_tmb_warsphinx_1	true
wh2_dlc10_hef_aesanar_camp			wh2_main_hef_nagarythe	wh_main_PLACEHOLDER	high_elves_aesanar	false	wh2_dlc10_hef_aesanar_camp	true
wh2_dlc10_hef_handmaidens_alarielle			wh2_main_hef_avelorn	wh_main_PLACEHOLDER	handmaidens_gallery	false	wh2_dlc10_hef_handmaidens_gallery	true
wh2_dlc10_hef_handmaidens			wh2_main_hef_avelorn	wh_main_PLACEHOLDER	handmaidens_gallery	true	wh2_dlc10_hef_handmaidens_gallery	true
wh2_dlc10_hef_handmaidens	wh2_main_hef_high_elves			wh_main_PLACEHOLDER	handmaidens_gallery	false	wh2_dlc10_hef_handmaidens_gallery	true
wh2_dlc10_hef_hunters_3				wh_main_PLACEHOLDER	high_elf_hunting_camp	false	wh2_dlc16_hef_hunters_3	true
wh2_dlc10_hef_hunters_3			wh2_main_hef_avelorn	wh_main_PLACEHOLDER	high_elf_hunting_camp	true	wh2_dlc16_hef_hunters_3	true
wh2_dlc10_special_world_root_entrance_1			wh2_main_hef_avelorn	wh_main_PLACEHOLDER	high_elves_world_roots	false	wh2_dlc10_special_world_root_entrance_1_dorment	true
wh2_dlc10_special_world_root_entrance_2			wh2_main_hef_avelorn	wh_main_PLACEHOLDER	high_elves_world_roots	false	wh2_dlc10_special_world_root_entrance_2_withered	true
wh2_dlc10_special_world_root_entrance_3			wh2_main_hef_avelorn	wh_main_PLACEHOLDER	high_elves_world_roots	false	wh2_dlc10_special_world_root_entrance_3_revived	true
wh2_dlc11_cst_resource_animals_1				wh_main_PLACEHOLDER	cst_resource_animals	false	wh2_main_hef_resource_animals_3	true
wh2_dlc11_cst_resource_dyes_1				wh_main_PLACEHOLDER	cst_resource_dyes	false	wh_main_vmp_resource_dyes_3	true
wh2_dlc11_cst_resource_furs_1				wh_main_PLACEHOLDER	cst_resource_furs	false	wh_main_vmp_resource_furs_2	true
wh2_dlc11_cst_resource_gems_1				wh_main_PLACEHOLDER	cst_resource_gems	false	wh_main_dwf_resource_gems_2	true
wh2_dlc11_cst_resource_gold_1				wh_main_PLACEHOLDER	cst_resource_gold	false	wh_main_vmp_resource_gold_2	true
wh2_dlc11_cst_resource_iron_1				wh_main_PLACEHOLDER	cst_resource_iron	false	wh_main_vmp_resource_iron_3	true
wh2_dlc11_cst_resource_marble_1				wh_main_PLACEHOLDER	cst_resource_marble	false	wh_main_vmp_resource_marble_2	true
wh2_dlc11_cst_resource_medicine_1				wh_main_PLACEHOLDER	cst_resource_medicine	false	wh2_main_hef_resource_medicine_3	true
wh2_dlc11_cst_resource_obsidian_1				wh_main_PLACEHOLDER	cst_resource_obsidian	false	wh2_main_hef_resource_obsidian_1	true
wh2_dlc11_cst_resource_pasture_1				wh_main_PLACEHOLDER	cst_resource_pastures	false	wh_main_vmp_resource_pastures_3	true
wh2_dlc11_cst_resource_pottery_1				wh_main_PLACEHOLDER	cst_resource_pottery	false	wh_main_emp_resource_pottery_1	true
wh2_dlc11_cst_resource_salt_1				wh_main_PLACEHOLDER	cst_resource_salt	false	wh_main_vmp_resource_salt_3	true
wh2_dlc11_cst_resource_spices_1				wh_main_PLACEHOLDER	cst_resource_spices	false	wh2_main_hef_resource_spices_3	true
wh2_dlc11_cst_resource_wine_1				wh_main_PLACEHOLDER	cst_resource_wine	false	wh_main_vmp_resource_wine_1	true
wh2_dlc11_cst_resource_wood_1				wh_main_PLACEHOLDER	cst_resource_wood	false	wh_main_vmp_resource_timber_1	true
wh2_dlc11_foreign_corruption_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_cove_corrupted_tavern	false	wh2_dlc11_foreign_corruption_1	true
wh2_dlc11_foreign_income_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_cove_robbers_hideout	false	wh2_dlc11_foreign_income_1	true
wh2_dlc11_foreign_infamy_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_cove_pirate_den	false	wh2_dlc11_foreign_infamy_1	true
wh2_dlc11_foreign_trade_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_cove_smugglers_cove	false	wh2_dlc11_foreign_trade_1	true
wh2_dlc11_horde_def_aristocracy_1				wh_main_PLACEHOLDER	dark_elves_cold_ones	false	wh2_main_def_coldones_1	true
wh2_dlc11_horde_def_aristocracy_2				wh_main_PLACEHOLDER	dark_elves_cold_ones	false	wh2_main_def_coldones_2	true
wh2_dlc11_horde_def_exiles_1				wh_main_PLACEHOLDER	dark_elves_exiles	false	wh2_main_def_exiles_1	true
wh2_dlc11_horde_def_exiles_2				wh_main_PLACEHOLDER	dark_elves_exiles	false	wh2_main_def_exiles_2	true
wh2_dlc11_horde_def_residence_1				wh_main_PLACEHOLDER	dark_elves_farm	false	wh2_main_def_farm_1	true
wh2_dlc11_horde_def_residence_2				wh_main_PLACEHOLDER	dark_elves_farm	false	wh2_main_def_farm_2	true
wh2_dlc11_horde_def_residence_3				wh_main_PLACEHOLDER	dark_elves_farm	false	wh2_main_def_farm_3	true
wh2_dlc11_horde_def_riders_1				wh_main_PLACEHOLDER	dark_elves_riders	false	wh2_main_def_riders_1	true
wh2_dlc11_horde_def_riders_2				wh_main_PLACEHOLDER	dark_elves_riders	false	wh2_main_def_riders_2	true
wh2_dlc11_special_ancient_vault_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	special_ancient_vault	false	wh2_dlc11_special_ancient_vault_1	true
wh2_dlc11_special_ancient_vault_2	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	special_ancient_vault	false	wh2_dlc11_special_ancient_vault_2	true
wh2_dlc11_special_cylostra_opera_house_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_the_drowned	wh_main_PLACEHOLDER	special_opera_house	false	wh2_dlc11_special_cylostra_opera_house_1	true
wh2_dlc11_special_dragon_tooth_lighthouse_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	special_lighthouse	false	wh2_dlc11_special_dragon_tooth_lighthouse_1	true
wh2_dlc11_special_galleons_graveyard_wreck_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	special_ship_wreck	false	wh2_dlc11_special_galleons_graveyard_wreck_1	true
wh2_dlc11_special_settlement_galleons_graveyard_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_1	true
wh2_dlc11_special_settlement_galleons_graveyard_2	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_2	true
wh2_dlc11_special_settlement_galleons_graveyard_3	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_3	true
wh2_dlc11_special_settlement_galleons_graveyard_4	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_4	true
wh2_dlc11_special_settlement_galleons_graveyard_5	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_5	true
wh2_dlc11_special_settlement_galleons_graveyard_other_1				wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_1	true
wh2_dlc11_special_settlement_galleons_graveyard_other_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	true	wh2_dlc11_special_settlement_galleons_graveyard_1	true
wh2_dlc11_special_settlement_galleons_graveyard_other_ruin				wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_ruin	true
wh2_dlc11_special_settlement_galleons_graveyard_other_ruin	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	true	wh2_dlc11_special_settlement_galleons_graveyard_ruin	true
wh2_dlc11_special_settlement_galleons_graveyard_ruin	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	galleons_graveyard	false	wh2_dlc11_special_settlement_galleons_graveyard_ruin	true
wh2_dlc11_special_ship_aranessa_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_pirates_of_sartosa	wh_main_PLACEHOLDER	cst_ship_shark_blade	false	wh2_dlc11_special_ship_aranessa_1	true
wh2_dlc11_special_ship_cylostra_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_the_drowned	wh_main_PLACEHOLDER	cst_ship_stage	false	wh2_dlc11_special_ship_cylostra_1	true
wh2_dlc11_special_ship_harkon_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh_main_PLACEHOLDER	cst_ship_coffin	false	wh2_dlc11_special_ship_harkon_1	true
wh2_dlc11_special_ship_harpoon_1				wh_main_PLACEHOLDER	cst_ship_harpoon	false	wh2_dlc11_special_ship_harpoon_1	true
wh2_dlc11_special_ship_harpoon_2				wh_main_PLACEHOLDER	cst_ship_harpoon	false	wh2_dlc11_special_ship_harpoon_2	true
wh2_dlc11_special_ship_harpoon_3				wh_main_PLACEHOLDER	cst_ship_harpoon	false	wh2_dlc11_special_ship_harpoon_3	true
wh2_dlc11_special_ship_harpoon_4				wh_main_PLACEHOLDER	cst_ship_harpoon	false	wh2_dlc11_special_ship_harpoon_4	true
wh2_dlc11_special_ship_harpoon_5				wh_main_PLACEHOLDER	cst_ship_harpoon	false	wh2_dlc11_special_ship_harpoon_5	true
wh2_dlc11_special_ship_noctilus_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast	wh2_dlc11_cst_noctilus	wh_main_PLACEHOLDER	cst_ship_battlements	false	wh2_dlc11_special_ship_noctilus_1	true
wh2_dlc11_vampirecoast_defence_garrison_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_garrison	false	wh2_dlc11_vampirecoast_defence_garrison_1	true
wh2_dlc11_vampirecoast_defence_garrison_2	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_garrison	false	wh2_dlc11_vampirecoast_defence_garrison_2	true
wh2_dlc11_vampirecoast_defence_norsca_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_walls	false	wh2_dlc11_vampirecoast_defence_walls_1	true
wh2_dlc11_vampirecoast_defence_walls_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_walls	false	wh2_dlc11_vampirecoast_defence_walls_1	true
wh2_dlc11_vampirecoast_defence_walls_2	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_walls	false	wh2_dlc11_vampirecoast_defence_walls_2	true
wh2_dlc11_vampirecoast_defence_walls_3	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_walls	false	wh2_dlc11_vampirecoast_defence_walls_3	true
wh2_dlc11_vampirecoast_infrastructure_corruption_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_corruption	false	wh2_dlc11_vampirecoast_infrastructure_corruption_1	true
wh2_dlc11_vampirecoast_infrastructure_corruption_2	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_corruption	false	wh2_dlc11_vampirecoast_infrastructure_corruption_2	true
wh2_dlc11_vampirecoast_infrastructure_corruption_3	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_corruption	false	wh2_dlc11_vampirecoast_infrastructure_corruption_3	true
wh2_dlc11_vampirecoast_infrastructure_growth_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_growth	false	wh2_dlc11_vampirecoast_infrastructure_growth_1	true
wh2_dlc11_vampirecoast_infrastructure_growth_2	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_growth	false	wh2_dlc11_vampirecoast_infrastructure_growth_2	true
wh2_dlc11_vampirecoast_infrastructure_growth_3	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_growth	false	wh2_dlc11_vampirecoast_infrastructure_growth_3	true
wh2_dlc11_vampirecoast_infrastructure_income_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_income	false	wh2_dlc11_vampirecoast_infrastructure_income_1	true
wh2_dlc11_vampirecoast_infrastructure_income_2	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_income	false	wh2_dlc11_vampirecoast_infrastructure_income_2	true
wh2_dlc11_vampirecoast_infrastructure_income_other_1	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		wh_main_PLACEHOLDER	cst_treasure	false	wh2_dlc11_vampirecoast_infrastructure_income_other_1	true
