key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	advice_item_title	priority_level	high_verbosity_only	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link	force_2d_portrait	is_hidden_in_ui
1009634208	wh3_main_scenario_01_0090	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1009637966	wh3_main_camp_narrative_chs_tzeentch_realm_intro_03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1010053726	wh3_prologue_narrative_story_panel_04_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1010943657	wh2.camp.vortex.malekith.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
101134237	wh3_main_battle_survival_final_10	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1011854112	wh2.camp.prelude.ft.130.lzd	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1013561330	wh2_dlc15.camp.advice.grn.salvage.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1014047831	wh2.camp.vortex.advice.early_game.public_order.020	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1014612451	wh2_dlc11.camp.advice.cst.offices.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
101470751	wh3_camp_realm_of_chaos_festus_intro_001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1016174059	wh2_dlc11.camp.vortex.AranessaSaltspite.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1016383142	wh2.dlc17.camp.advice.bst.panel.002.units	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
101728061	wh2.camp.vortex.advice.early_game.ritual_buildings.010	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1018483177	wh2_dlc15.camp.advice.hef.yvresse_defences.005	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1018567036	wh2_dlc13_camp_me_flyby_markus_wulfhart_003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1019186192	wh2_dlc13.camp.advice.lzd.nakai_final_battle.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1019577320	wh3_main_scenario_01_0020	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1019743010	wh3_main_camp_narrative_chs_khorne_realm_intro_03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1020757375	wh3_main_panel_narrative_chs_khorne_battle_07	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1021741016	wh2.dlc17.camp.advice.bst.panel.005.upgrades	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1021783057	wh3_prologue_narrative_22_2_2	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_1	false		true	false
1023283365	wh2.camp.vortex.mazdamundi.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1023737166	wh3_prologue_narrative_07_3_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_0	false		true	false
1023779481	wh2.camp.queek.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1024458358	dlc09.camp.vortex.tretch.intro.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1025335783	wh3_main_scenario_02_0140	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1025563111	dlc09.camp.vortex.khalida.book_of_nagash.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1026760375	wh2.camp.prelude.ft.150.skv	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1027147762	dlc09.camp.advice.quest.khatep.the_liche_staff.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1027596052	dlc10.camp.advice.hef.power_of_nature.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1027909880	wh3_main_camp_narrative_cathay_trade_caravan_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1027968004	dlc12.camp.vortex.flyby.skv.ikit.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1028163050	wh3_main_camp_narrative_chs_slaanesh_battle_intro_06	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1029364062	wh3_main_camp_narrative_chs_boris_ursus_recruit_units_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
102981629	wh3_dlc21_ie_camp_def_malekith_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1031454882	wh2.camp.advice.black_arks.002	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1031750749	wh2_dlc14.camp.advice.skv.shadowry_dealings.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1031973765	wh3_main_scenario_02_0040	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1032396157	wh2_dlc11.camp.vortex.CylostaDirefin.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1033789383	wh2.battle.advice.final_battle_mid.003	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1034630750	wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
103620200	wh2.camp.advice.plagues.002	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1037329003	wh2.camp.vortex.mazdamundi.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
103745563	wh3_camp_realm_of_chaos_azazel_intro_007	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1037459941	dlc08.camp.advice.nor.outposts_black_crag.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
103939300	wh3_main_camp_narrative_nurgle_spread_corruption_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
103996384	wh3_main_camp_narrative_shared_recruit_artillery_units_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1042508476	wh3_prologue_battle_advice_unit_routing	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1042722994	war.camp.advice.race.ogres.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1043695353	wh2.camp.malekith.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1043882228	wh2_dlc14.camp.vortex.flyby.repanse_de_lyonesse.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1044166796	wh2_dlc17.camp.advice.lzd.chaos_threat_map.004.threat_map	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1044192999	wh3_main_camp_narrative_chs_slaanesh_realm_intro_01b	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1044216923	wh2_dlc13.camp.advice.emp.elector_counts.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1044581348	wh2.camp.vortex.skrolk.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1045040160	wh2_dlc11.camp.advice.quest.aranessa.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1045128202	wh3_main_camp_narrative_slaanesh_gain_devotees_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1045662481	dlc12.camp.me.flyby.skv.ikit.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1045911796	wh2.camp.vortex.kroqgar.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
104620399	wh3_dlc21_ie_camp_dae_daemon_prince_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1048058674	dlc09.camp.arkhan.intro.005	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1048906539	dlc10.camp.advice.def.sword_of_khaine.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
10496947	wh2.camp.vortex.advice.early_game.ritual_settlements.071	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1050124828	wh3_prologue_narrative_07_6_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1050327429	wh3_camp_realm_of_chaos_vilitch_intro_002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1050455013	wh3_main_panel_narrative_chs_nurgle_battle_07	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1052065213	wh2_dlc13.camp.vortex.gorrok.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1052498684	wh3_dlc21_ie_camp_kho_skarbrand_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1054642358	wh3_prologue_narrative_22_2_3	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1060990796	wh3_main_camp_narrative_chs_daemon_prince_capture_settlement_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1061000640	wh3_main_camp_narrative_shared_defeat_rebellion_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1061475881	wh2_dlc16.camp.advice.wef.worldroots.004.worldroots	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1061767661	wh3_main_camp_advice_winds_of_magic_weak_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1062510133	wh2_dlc16.battle.advice.final.wef.drycha.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1063366538	wh3_prologue_narrative_story_panel_01_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1063598916	wh2_dlc15.camp.advice.hef.mist_of_yvresse.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
106389932	dlc09.camp.vortex.khatep.intro.003	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1064826399	wh2_dlc12.camp.advice.brt.vows.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1065475264	wh2.camp.morathi.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1065685667	wh3_main_camp_chaos_ksl_ursun_revivalists_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1066328197	wh3_dlc21_ie_camp_skv_queek_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1067259794	wh2_dlc10.camp.vortex.alarielle.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1068540663	wh3_dlc20_festus_cam_mission_fortresses_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1069718447	wh2_dlc13_camp_vortex_flyby_markus_wulfhart_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1070313870	wh2.camp.advice.skaven_corruption.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
107039269	dlc08.battle.speech.nor.battle_shaggoth.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1070547269	wh2_twa03.camp.me.flyby.rakarth.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1070798229	wh3_main_camp_narrative_kislev_use_ice_court_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
107234206	wh3_prologue_narrative_01_2_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_0	false		true	false
1077110324	wh2_dlc13_camp_vortex_flyby_gor_rok_004	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
107792314	wh3_main_camp_narrative_chs_skarbrand_recruit_units_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1078831836	wh3_main_scenario_01_0080	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1080733262	wh2.camp.vortex.advice.early_game.ritual_settlements_lokhir.0110	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1082772640	wh3_main_camp_narrative_chs_tzeentch_battle_intro_03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
108327780	wh2_dlc15.camp.advice.hef.dragon_taming.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1084242558	wh3_prologue_narrative_14_9_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
108429824	wh3_main_camp_narrative_chs_slaanesh_battle_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1084492104	wh3_dlc21_ie_camp_dae_belakor_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1085760202	war.camp.advice.race.vampire_coast.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1086136386	wh2_dlc15.camp.eltharion.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1086838998	dlc08.camp.advice.nor.confederation.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
108708228	wh2_dlc12.camp.advice.skv.under_empire.010	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1087290827	wh3_prologue_battle_advice_player_general_wounded	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1087468281	wh3_dlc21_ie_camp_skv_snikch_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1087653054	wh3_main_camp_narrative_chs_boris_ursus_attack_enemy_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1089991496	wh2.camp.vortex.advice.early_game.ritual_settlements.061	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1090022808	dlc10.camp.advice.hef.protector_of_ulthuan.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1091338103	wh3_dlc23_ie_camp_chd_astragoth_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1092229878	wh3.dlc23.camp.advice.chd.labour_panel.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	true
1094799890	wh2.camp.prelude.ft.020.def	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1094940137	wh3_prologue_narrative_story_panel_07_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1097057185	wh3_main_camp_chaos_sla_seducers_slaanesh_intro_07	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
109748763	dlc08.battle.speech.nor.battle_arachnarok.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1097933880	wh3_dlc21_ie_camp_emp_wulfhart_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1098022945	wh3_prologue_narrative_09_1_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1098063578	wh3_dlc21_ie_camp_nor_throgg_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1099985396	wh2_dlc14.camp.advice.skv.snikch_vortex_mission.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1100103207	wh3_main_camp_narrative_chs_khorne_battle_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1100617781	wh2_dlc10.camp.hellebron.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1101040625	wh3_main_camp_quest_kostaltyn_boris_unlock_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
110187134	wh3_main_camp_chaos_kho_exiles_khorne_intro_10	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1102251077	wh2.camp.prelude.ft.150.def	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1102465634	wh3_prologue_loading_screen_02_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1102937278	wh3_camp_realm_of_chaos_vilitch_intro_006	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1103441537	wh2_dlc15.camp.advice.hef.dragon_taming.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1103715772	wh3_main_scenario_01_0045	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1104870115	wh2.camp.prelude.ft.003.skv	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1105078167	wh2_dlc15.camp.advice.hef.athel_tamara.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1105276960	wh3_main_battle_survival_khorne_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1106401788	wh3_dlc23_zhatan_cam_mission_claim_seat_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1106621974	wh3_main_camp_narrative_chs_miao_ying_capture_settlement_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1108749761	wh2_dlc11.camp.vortex.CountNoctilus.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1108773852	wh3_main_battle_survival_khorne_03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
110892793	dlc08.battle.speech.nor.battle_giant.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1109905499	wh2_dlc11.camp.advice.cst.pirate_coves.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1110903482	wh3_prologue_narrative_22_3_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1110998433	wh2_dlc15.camp.grom.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
111154381	wh3_prologue_narrative_31_1_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
111194946	wh3_camp_realm_of_chaos_astragoth_intro_005	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1111967415	wh2_dlc11.camp.aranessa.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1113520742	wh3_dlc21_ie_camp_chs_valkia_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1113547447	wh3_prologue_battle_advice_spells	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1114998718	wh2_dlc14.camp.advice.skv.snikch_vortex_mission.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1115987123	wh3_main_scenario_02_0060	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
111636	wh2.dlc12.lzd.lordkroak.qb.pt.02.krokgar	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1117357368	wh2.dlc17.camp.advice.bst.bloodgrounds.006.finished	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1118419890	wh2_dlc11.camp.advice.cst.treasure_hunts.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1118523503	wh3_prologue_battle_tutorial_02_2	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1118999014	wh3_main_camp_narrative_shared_corruption_new_03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1121021642	dlc09.camp.advice.quest.settra.the_crown_of_nehekhara.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1121460725	wh2_dlc11.camp.advice.cst.treasure_hunts.005	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1121644705	wh2.camp.vortex.advice.early_game.recruit_hero.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1121747991	wh3_main_camp_narrative_shared_trade_agreement_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1121762091	war.camp.advice.race.tomb_kings.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1121923188	wh3_main_battle_survival_khorne_05	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1121994325	wh3_main_camp_chaos_cth_western_provinces_intro_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1122820823	wh3_prologue_battle_tutorial_rout_reminder	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
