key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
wh2_dlc09_item_abilities_neferras_scrolls_of_mighty_incantations	31.0000	90.0000	1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1923132460				0.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0000		augment_spellcasting	wh_group_item		vo_battle_special_ability_generic_response	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_dlc09_item_abilities_staff_of_nagash	33.0000	120.0000	-1	0.0000	true	1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	44824209				0.0000	0.0000	wh_abilities_generic_buff_wom_no_ring					0.0000		augment_spellcasting	wh_group_character		vo_battle_special_ability_generic_response	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_dlc09_item_passive_crown_of_nehekhara	-1.0000	-1.0000	-1	55.0000	false	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	588272527				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0000			wh_group_character		vo_battle_special_ability_generic_response	200.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	5	false	1.0000		true					
wh2_dlc09_item_passive_lucky_skullhelm	-1.0000	0.0000	-1	0.0000	true	1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	true	552267152				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_dlc09_item_passive_scorpion_armour	-1.0000	-1.0000	-1	0.0000	true	1	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	392139477				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_dlc09_item_passive_vambraces_of_the_sun	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1649340261				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0000			wh_group_item		vo_battle_special_ability_generic_response	150.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
wh2_dlc09_lord_abilities_sand_storm	14.0000	90.0000	3	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	3.0000	false	509122463				0.0000	0.0000	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_dlc09_abilities_sand_storm	0.0000		vortex_ap	wh_group_unit_click		vo_battle_special_ability_generic_response	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
wh2_dlc09_lord_abilities_the_liber_mortis	15.0000	90.0000	3	35.0000	true	-1	0	true	0.0000		false	false	true	150.0000	false	false	0.0000	false	1753515469				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff	wh2_dlc09_abilities_the_liber_mortis			0.0000		augment_defense_melee_area	wh_group_character		vo_battle_special_ability_generic_response	75.0000	75.0000				true	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_dlc09_lord_abilities_venom_wave	3.0000	90.0000	3	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	127992330				0.0000	0.0000	wh_abilities_generic_explosion				wh2_dlc09_abilities_venom_wave	0.0000		aoe_centred_on_self	wh_group_character		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_dlc09_lord_abilities_wrath_of_ptra	3.0000	90.0000	3	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1217626509				0.0000	0.0000	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh2_dlc09_abilities_wrath_of_ptra	0.0000		aoe_centred_on_self	wh_group_character		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_dlc09_lord_passive_my_will_be_done	-1.0000	-1.0000	-1	35.0000	false	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	643905977				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0000					vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_dlc09_lord_passive_the_curse	15.0000	0.0000	1	35.0000	false	0	-1	false	0.0000		false	false	false	0.0000	false	false	0.0000	true	683123835				0.0000	0.0000	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage				0.0000					vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
wh2_dlc09_lore_passive_the_restless_dead	6.0000	-1.0000	-1	-1.0000	true	-1	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	781314920				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring	wh_abilities_generic_regeneration_no_ring				0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_army	1	false	1.0000		true					
wh2_dlc09_quest_passive_full_hide	-1.0000	-1.0000	-1	-1.0000	true	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	415956067				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_army	1	false	1.0000		true					
wh2_dlc09_spell_death_spirit_leech_bound	13.0000	45.0000	2	0.0000	false	0	1	false	0.0000		false	true	false	100.0000	false	false	3.0000	false	485114562			cast_up_medium	0.0000	0.0000	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0.0000		direct_damage_single_entity	wh_main_spell_death_spirit_leech	death_short	vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	false		wh3_dlc20_spirit_leech		false	false	false	false	false			false	false	true	-1.0000	false	damage_single	1	false	0.3000		true	Death				
wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades	25.0000	28.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	1.0000	false	534003155			cast_up_short	3.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0000		augment_melee	wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades	nehekhara_short	vo_battle_special_ability_spell_cast_tmb_augment	100.0000	0.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades_upgraded	25.0000	28.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	1.0000	false	2135320281			cast_up_short	5.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.5000	wh_main_generic_miscast	augment_melee	wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades_upgraded	nehekhara_short	vo_battle_special_ability_spell_cast_tmb_augment	100.0000	0.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection	18.0000	30.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	1.0000	false	1530582612			cast_up_short	6.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0000		augment_defense_melee	wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection	nehekhara_short	vo_battle_special_ability_spell_cast_tmb_augment	50.0000	50.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection_upgraded	36.0000	30.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	1.0000	false	724589553			cast_up_short	10.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.5000	wh_main_generic_miscast	augment_defense_melee	wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection_upgraded	nehekhara_short	vo_battle_special_ability_spell_cast_tmb_augment	50.0000	50.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting	32.0000	43.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	3.0000	false	2066675719			cast_up_medium	6.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0000		augment_ranged	wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting	nehekhara_medium	vo_battle_special_ability_spell_cast_tmb_augment	0.0000	150.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting_upgraded	32.0000	43.0000	-1	0.0000	true	1	0	false	0.0000		true	false	false	200.0000	false	false	3.0000	false	1828546132			cast_up_medium	10.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.5000	wh_main_generic_miscast	augment_ranged	wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting_upgraded	nehekhara_medium	vo_battle_special_ability_spell_cast_tmb_augment	0.0000	150.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm	27.0000	49.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	150.0000	false	false	5.0000	false	417595307			cast_up_long	10.0000	0.0000	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm	0.0000		vortex	wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm	nehekhara_long	vo_battle_special_ability_spell_cast_tmb_vortex	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm_upgraded	27.0000	49.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	150.0000	false	false	5.0000	false	1795385137			cast_up_long	15.0000	0.0000	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm_upgraded	0.5000	wh_main_fire_miscast	vortex	wh2_dlc09_spell_nehekhara_sakhmets_incantation_of_the_skullstorm_upgraded	nehekhara_long	vo_battle_special_ability_spell_cast_tmb_vortex	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	38.0000	51.0000	-1	35.0000	false	0	-1	false	0.0000		false	true	true	200.0000	false	false	5.0000	false	426000804			cast_up_long	15.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.0000		hex_melee_area	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	nehekhara_long	vo_battle_special_ability_spell_cast_tmb_hex	200.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	2	false	1.0000		true					
wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation_upgraded	38.0000	51.0000	-1	35.0000	false	0	-1	false	0.0000		false	true	true	200.0000	false	false	5.0000	false	1693092373			cast_up_long	21.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.5000	wh_main_generic_miscast	hex_melee_area	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation_upgraded	nehekhara_long	vo_battle_special_ability_spell_cast_tmb_hex	200.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	2	false	1.0000		true					
