faction	unit	name	variant	unit_card
	wh2_dlc09_tmb_cha_liche_priest_shadow_1	wh2_dlc09_tmb_cha_liche_priest_shadow_0	wh2_dlc09_tmb_liche_priest	wh2_dlc09_tmb_liche_priest
	wh2_dlc09_tmb_cha_necrotect_0	wh2_dlc09_tmb_cha_necrotect_0	wh2_dlc09_tmb_necrotect	wh2_dlc09_tmb_necrotect
	wh2_dlc09_tmb_cha_necrotect_1	wh2_dlc09_tmb_cha_necrotect_0	wh2_dlc09_tmb_necrotect	wh2_dlc09_tmb_necrotect
	wh2_dlc09_tmb_cha_settra_0	wh2_dlc09_tmb_cha_settra_0	wh2_dlc09_tmb_ch_settra	wh2_dlc09_tmb_cha_settra
	wh2_dlc09_tmb_cha_settra_1	wh2_dlc09_tmb_cha_settra_0	wh2_dlc09_tmb_ch_settra	wh2_dlc09_tmb_cha_settra
	wh2_dlc09_tmb_cha_settra_2	wh2_dlc09_tmb_cha_settra_0	wh2_dlc09_tmb_ch_settra	wh2_dlc09_tmb_cha_settra
	wh2_dlc09_tmb_cha_settra_3	wh2_dlc09_tmb_cha_settra_0	wh2_dlc09_tmb_ch_settra	wh2_dlc09_tmb_cha_settra
	wh2_dlc09_tmb_cha_tomb_king_0	wh2_dlc09_tmb_cha_tomb_king_0	wh2_dlc09_tmb_ch_tomb_king	wh2_dlc09_tmb_tomb_king
	wh2_dlc09_tmb_cha_tomb_king_1	wh2_dlc09_tmb_cha_tomb_king_0	wh2_dlc09_tmb_ch_tomb_king	wh2_dlc09_tmb_tomb_king
	wh2_dlc09_tmb_cha_tomb_king_2	wh2_dlc09_tmb_cha_tomb_king_0	wh2_dlc09_tmb_ch_tomb_king	wh2_dlc09_tmb_tomb_king
	wh2_dlc09_tmb_cha_tomb_king_3	wh2_dlc09_tmb_cha_tomb_king_0	wh2_dlc09_tmb_ch_tomb_king	wh2_dlc09_tmb_tomb_king
	wh2_dlc09_tmb_cha_tomb_prince_0	wh2_dlc09_tmb_cha_tomb_prince_0	wh2_dlc09_tmb_ch_tomb_prince	wh2_dlc09_tmb_tomb_prince
	wh2_dlc09_tmb_cha_tomb_prince_1	wh2_dlc09_tmb_cha_tomb_prince_0	wh2_dlc09_tmb_ch_tomb_prince	wh2_dlc09_tmb_tomb_prince
	wh2_dlc09_tmb_cha_tomb_prince_2	wh2_dlc09_tmb_cha_tomb_prince_0	wh2_dlc09_tmb_ch_tomb_prince	wh2_dlc09_tmb_tomb_prince
	wh2_dlc09_tmb_inf_crypt_ghouls	wh2_dlc09_tmb_inf_crypt_ghouls	wh_vmp_ghoul	wh2_dlc09_tmb_crypt_ghouls
	wh2_dlc09_tmb_inf_nehekhara_warriors_0	wh2_dlc09_tmb_inf_nehekhara_warriors_0	wh2_dlc09_tmb_skeleton_armoured_sword_dual	wh2_dlc09_tmb_nehekhara_warriors
	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	wh2_dlc09_tmb_skeleton_armoured_sword_dual_ror	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
	wh2_dlc09_tmb_inf_skeleton_archers_0	wh2_dlc09_tmb_inf_skeleton_archers_0	wh2_dlc09_tmb_skeleton_sword_bow	wh2_dlc09_tmb_skeleton_archers
	wh2_dlc09_tmb_inf_skeleton_archers_ror	wh2_dlc09_tmb_inf_skeleton_archers_ror	wh2_dlc09_tmb_skeleton_armoured_sword_bow_ror	wh2_dlc09_tmb_skeleton_archers_ror
	wh2_dlc09_tmb_inf_skeleton_spearmen_0	wh2_dlc09_tmb_inf_skeleton_spearmen_0	wh2_dlc09_tmb_skeleton_spear_shield	wh2_dlc09_tmb_skeleton_spearmen
	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	wh2_dlc09_tmb_skeleton_armoured_spear_scorpion_shield_ror	wh2_dlc09_tmb_skeleton_armoured_spear_scorpion_shield_ror	wh2_dlc09_tmb_skeleton_spearmen_ror
	wh2_dlc09_tmb_inf_skeleton_warriors_0	wh2_dlc09_tmb_inf_skeleton_warriors_0	wh2_dlc09_tmb_skeleton_sword_shield	wh2_dlc09_tmb_skeleton_warriors
	wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned	wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned	wh2_dlc09_tmb_skeleton_sword_shield	wh2_dlc09_tmb_skeleton_warriors
	wh2_dlc09_tmb_inf_tomb_guard_0	wh2_dlc09_tmb_inf_tomb_guard_0	wh2_dlc09_tmb_tomb_guard_sword_shield	wh2_dlc09_tmb_tomb_guard
	wh2_dlc09_tmb_inf_tomb_guard_1	wh2_dlc09_tmb_inf_tomb_guard_1	wh2_dlc09_tmb_tomb_guard_halberd_shield	wh2_dlc09_tmb_tomb_guard_halberd
	wh2_dlc09_tmb_inf_tomb_guard_ror	wh2_dlc09_tmb_inf_tomb_guard_ror	wh2_dlc09_tmb_tomb_guard_dual_swords_ror	wh2_dlc09_tmb_tomb_guard_ror
	wh2_dlc09_tmb_mon_carrion_0	wh2_dlc09_tmb_mon_carrion_0	wh2_dlc09_tmb_carrion	wh2_dlc09_tmb_carrion
	wh2_dlc09_tmb_mon_carrion_ror	wh2_dlc09_tmb_mon_carrion_ror	wh2_dlc09_tmb_carrion_ror	wh2_dlc09_tmb_mon_carrion_ror
	wh2_dlc09_tmb_mon_dire_wolves	wh2_dlc09_tmb_mon_dire_wolves	wh_vmp_dire_wolves	wh2_dlc09_tmb_dire_wolves
	wh2_dlc09_tmb_mon_fell_bats	wh2_dlc09_tmb_mon_fell_bats	wh_vmp_bat	wh2_dlc09_tmb_fell_bats
	wh2_dlc09_tmb_mon_heirotitan_0	wh2_dlc09_tmb_mon_heirotitan_0	wh2_dlc09_tmb_hierotitan	wh2_dlc09_tmb_heirotitan
	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	wh2_dlc09_tmb_veh_khemrian_warsphinx_0_crew	wh2_dlc09_tmb_tomb_guard_bow	wh2_dlc09_tmb_warsphinx
	wh2_dlc09_tmb_mon_necrosphinx_0	wh2_dlc09_tmb_mon_necrosphinx_0	wh2_dlc09_tmb_necrosphinx	wh2_dlc09_tmb_necrosphinx
	wh2_dlc09_tmb_mon_necrosphinx_ror	wh2_dlc09_tmb_mon_necrosphinx_ror	wh2_dlc09_tmb_necrosphinx_ror	wh2_dlc09_tmb_necrosphinx_ror
	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	wh2_dlc09_tmb_sepulchral_stalkers_halberd	wh2_dlc09_tmb_sepulchral_stalkers
	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	wh2_dlc09_tmb_sepulchral_stalkers_halberd_ror	wh2_dlc09_tmb_sepulchral_stalkers_ror
	wh2_dlc09_tmb_mon_tomb_scorpion_0	wh2_dlc09_tmb_mon_tomb_scorpion_0	wh2_dlc09_tmb_scorpion	wh2_dlc09_tmb_tomb_scorpion
	wh2_dlc09_tmb_mon_ushabti_0	wh2_dlc09_tmb_mon_ushabti_0	wh2_dlc09_tmb_ushabti	wh2_dlc09_tmb_ushabti
	wh2_dlc09_tmb_mon_ushabti_0_summoned	wh2_dlc09_tmb_mon_ushabti_0_summoned	wh2_dlc09_tmb_ushabti	wh2_dlc09_tmb_ushabti
	wh2_dlc09_tmb_mon_ushabti_1	wh2_dlc09_tmb_mon_ushabti_1	wh2_dlc09_tmb_ushabti_great_bow	wh2_dlc09_tmb_ushabti_bow
	wh2_dlc09_tmb_mon_ushabti_ror	wh2_dlc09_tmb_mon_ushabti_ror	wh2_dlc09_tmb_ushabti_great_bow_ror	wh2_dlc09_tmb_ushabti_bow_ror
	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0_crew	wh2_dlc09_tmb_skeleton_sword_bow	wh2_dlc09_tmb_skeleton_chariot_archers
	wh2_dlc09_tmb_veh_skeleton_chariot_0	wh2_dlc09_tmb_veh_skeleton_chariot_0_crew	wh2_dlc09_tmb_skeleton_halberd	wh2_dlc09_tmb_skeleton_chariot
	wh2_dlc10_def_cav_doomfire_warlocks_0	wh2_dlc10_def_cav_doomfire_warlocks_0	wh2_dlc10_def_doomfire_warlock	wh2_dlc10_def_cav_doomfire_warlocks
	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	wh2_dlc10_def_cold_one_knights_rider_1_ror	wh2_dlc10_def_cold_one_dread_knights_ror
	wh2_dlc10_def_cav_raven_heralds_ror_0	wh2_dlc10_def_cav_raven_heralds_ror_0	wh2_dlc10_def_dark_rider_crossbow_ror	wh2_dlc10_def_raven_heralds
	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	wh2_dlc10_def_doomfire_warlock_ror	wh2_dlc10_def_cav_doomfire_warlocks_ror
	wh2_dlc10_def_cha_crone_0	wh2_dlc10_def_cha_crone_0	wh2_dlc10_def_crone_hellebron	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_crone_1	wh2_dlc10_def_cha_crone_1	wh2_dlc10_def_crone_hellebron	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_crone_4	wh2_dlc10_def_cha_crone_4	wh2_dlc10_def_crone_hellebron	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_crone_5	wh2_dlc10_def_cha_crone_5	wh2_dlc10_def_crone_hellebron	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_sorceress_beasts_0	wh2_dlc10_def_cha_sorceress_beasts_0	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_sorceress_beasts_1	wh2_dlc10_def_cha_sorceress_beasts_1	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_sorceress_beasts_2	wh2_dlc10_def_cha_sorceress_beasts_2	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_sorceress_beasts_3	wh2_dlc10_def_cha_sorceress_beasts_3	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_sorceress_death_0	wh2_dlc10_def_cha_sorceress_death_0	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_sorceress_death_1	wh2_dlc10_def_cha_sorceress_death_1	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_sorceress_death_2	wh2_dlc10_def_cha_sorceress_death_2	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_sorceress_death_3	wh2_dlc10_def_cha_sorceress_death_3	wh2_main_def_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_beasts_5	wh2_dlc10_def_cha_supreme_sorceress_beasts_5	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_dark_0	wh2_dlc10_def_cha_supreme_sorceress_dark_0	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_dark_1	wh2_dlc10_def_cha_supreme_sorceress_dark_1	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_dark_2	wh2_dlc10_def_cha_supreme_sorceress_dark_2	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_dark_3	wh2_dlc10_def_cha_supreme_sorceress_dark_3	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_dark_4	wh2_dlc10_def_cha_supreme_sorceress_dark_4	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_dark_5	wh2_dlc10_def_cha_supreme_sorceress_dark_5	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_death_0	wh2_dlc10_def_cha_supreme_sorceress_death_0	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_death_1	wh2_dlc10_def_cha_supreme_sorceress_death_1	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_death_2	wh2_dlc10_def_cha_supreme_sorceress_death_2	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_death_3	wh2_dlc10_def_cha_supreme_sorceress_death_3	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_death_4	wh2_dlc10_def_cha_supreme_sorceress_death_4	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_death_5	wh2_dlc10_def_cha_supreme_sorceress_death_5	wh2_dlc10_def_supreme_sorceress	placeholder
	wh2_dlc10_def_cha_supreme_sorceress_fire_0	wh2_dlc10_def_cha_supreme_sorceress_fire_0	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_fire_1	wh2_dlc10_def_cha_supreme_sorceress_fire_1	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_fire_2	wh2_dlc10_def_cha_supreme_sorceress_fire_2	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_fire_3	wh2_dlc10_def_cha_supreme_sorceress_fire_3	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_fire_4	wh2_dlc10_def_cha_supreme_sorceress_fire_4	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_fire_5	wh2_dlc10_def_cha_supreme_sorceress_fire_5	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_shadow_3	wh2_dlc10_def_cha_supreme_sorceress_shadow_3	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_shadow_4	wh2_dlc10_def_cha_supreme_sorceress_shadow_4	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_cha_supreme_sorceress_shadow_5	wh2_dlc10_def_cha_supreme_sorceress_shadow_5	wh2_dlc10_def_supreme_sorceress	wh_main_emp_karl_franz
	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0 	wh2_dlc10_def_har_ganeth_executioners_ror	wh2_dlc10_def_har_ganeth_executioners_ror
	wh2_dlc10_def_inf_sisters_of_slaughter	wh2_dlc10_def_inf_sisters_of_slaughter_0	wh2_dlc10_def_sisters_of_slaughter	wh2_dlc10_def_inf_sisters_of_slaughter
	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	wh2_dlc10_def_witch_elf_ror	wh2_dlc10_def_witch_elves_ror
	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	wh2_dlc10_def_darkshards_shields_ror	wh2_dlc10_def_darkshards_shields_ror
	wh2_dlc10_def_inf_the_hellebronai_ror_0	wh2_dlc10_def_inf_the_hellebronai_ror_0	wh2_dlc10_def_core_troop_spear_ror	wh2_dlc10_def_dreadspears_ror
	wh2_dlc10_def_mon_chill_of_sontar_ror_0	wh2_dlc10_def_mon_war_hydra_ror_0	wh2_dlc10_def_mon_war_hydra_ror	wh2_dlc10_def_war_hydra_ror
	wh2_dlc10_def_mon_feral_manticore_0	wh2_dlc10_def_mon_feral_manticore_0	wh2_dlc10_def_manticore_feral	wh2_dlc10_def_mon_feral_manticore
	wh2_dlc10_def_mon_kharibdyss_0	wh2_dlc10_def_mon_kharibdyss	wh2_dlc10_def_mon_kharibdyss	wh2_dlc10_def_kharibdyss
	wh2_dlc10_def_mon_war_hydra_boss	wh2_dlc10_def_mon_war_hydra_boss	wh2_dlc10_def_mon_war_hydra_boss	def_war_hydra_0
	wh2_dlc10_dwf_cha_thane_ghost_summoned_0	wh2_dlc10_dwf_cha_thane_ghost_summoned_0	wh_dlc06_dwf_ch_thane_ghost_02	wh_dlc06_dwf_thane_ghost_02
	wh2_dlc10_dwf_inf_giant_slayers	wh2_dlc10_dwf_inf_giant_slayers	wh2_dlc10_dwf_giant_slayers	wh2_dlc10_dwf_giant_slayers
	wh2_dlc10_hef_cav_the_fireborn_ror_0	wh2_dlc10_hef_cav_the_fireborn_ror_0	wh2_dlc10_hef_dragon_princes_ror	wh2_dlc10_hef_cav_dragon_princes_ror
	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	wh2_dlc10_hef_reaver_bow_ror	wh2_dlc10_hef_ellyrian_reavers_bow_ror
	wh2_dlc10_hef_cha_alarielle_the_radiant_0	wh2_dlc10_hef_cha_alarielle_the_radiant_0	wh2_dlc10_hef_alarielle	wh_main_emp_karl_franz
	wh2_dlc10_hef_cha_alarielle_the_radiant_1	wh2_dlc10_hef_cha_alarielle_the_radiant_1	wh2_dlc10_hef_alarielle	wh_main_emp_karl_franz
	wh2_dlc10_hef_cha_alarielle_the_radiant_2	wh2_dlc10_hef_cha_alarielle_the_radiant_2	wh2_dlc10_hef_alarielle	wh_main_emp_karl_franz
	wh2_dlc10_hef_cha_alarielle_the_radiant_3	wh2_dlc10_hef_cha_alarielle_the_radiant_3	wh2_dlc10_hef_alarielle	wh_main_emp_karl_franz
	wh2_dlc10_hef_cha_alith_anar_0	wh2_dlc10_hef_cha_alith_anar_0	wh2_dlc10_hef_alith_anar	hef_alith_anar_0
	wh2_dlc10_hef_cha_alith_anar_summoned_0	wh2_dlc10_hef_cha_alith_anar_summoned_0	wh2_dlc10_hef_alith_anar	hef_alith_anar_0
	wh2_dlc10_hef_cha_alith_anar_summoned_1	wh2_dlc10_hef_cha_alith_anar_summoned_1	wh2_dlc10_hef_alith_anar	hef_alith_anar_0
	wh2_dlc10_hef_cha_handmaiden_0	wh2_dlc10_hef_cha_handmaiden_0	wh2_dlc10_hef_handmaiden	wh_main_emp_karl_franz
	wh2_dlc10_hef_cha_handmaiden_1	wh2_dlc10_hef_cha_handmaiden_1	wh2_dlc10_hef_handmaiden	wh_main_emp_karl_franz
	wh2_dlc10_hef_cha_handmaiden_2	wh2_dlc10_hef_cha_handmaiden_2	wh2_dlc10_hef_handmaiden	wh_main_emp_karl_franz
	wh2_dlc10_hef_cha_mage_heavens_0	wh2_dlc10_hef_cha_mage_heavens_0	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_dlc10_hef_cha_mage_heavens_1	wh2_dlc10_hef_cha_mage_heavens_1	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_dlc10_hef_cha_mage_heavens_2	wh2_dlc10_hef_cha_mage_heavens_2	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_dlc10_hef_cha_mage_shadows_0	wh2_dlc10_hef_cha_mage_shadows_0	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_dlc10_hef_cha_mage_shadows_1	wh2_dlc10_hef_cha_mage_shadows_1	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_dlc10_hef_cha_mage_shadows_2	wh2_dlc10_hef_cha_mage_shadows_2	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_dlc10_hef_cha_shadow_walker	wh2_dlc10_hef_cha_shadow_walker	wh2_dlc10_hef_shadow_walker	placeholder
	wh2_dlc10_hef_inf_dryads_0	wh2_dlc10_hef_inf_dryads_0	wh2_dlc10_hef_dryad	wh2_dlc10_hef_dryads
	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	wh2_dlc10_hef_sisters_of_avelorn_ror	wh2_dlc10_hef_inf_sisters_of_avelorn_ror
	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0	wh2_dlc10_hef_mon_keepers_of_the_flame_ror_0	wh2_dlc10_hef_phoenix_guard_ror	wh2_dlc10_hef_phoenix_guard_ror
	wh2_dlc10_hef_inf_shadow_walkers_0	wh2_dlc10_hef_inf_shadow_walkers_0	wh2_dlc10_hef_shadow_walker	wh2_dlc10_hef_inf_shadow_walkers
	wh2_dlc10_hef_inf_shadow_warriors_0	wh2_dlc10_hef_inf_shadow_warriors_0	wh2_dlc10_hef_shadow_warrior	wh2_dlc10_hef_inf_shadow_warriors
	wh2_dlc10_hef_inf_sisters_of_avelorn_0	wh2_dlc10_hef_inf_sisters_of_avelorn_0	wh2_dlc10_hef_sisters_of_avelorn	wh2_dlc10_hef_inf_sisters_of_avelorn
