id	dilemma_key	option_key	value	target
1052905417	wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_2_a	CND_DILEMMA_CHOICE_SELECTED	wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1:FIRST	default
1052927525	wh2_main_lzd_one_shot	CND_HAS_AGENT	spy;champion;wizard	default
1052939013	wh2_dlc10_nor_monster_hunt_8_dilemma_reward	VAR_FOLLOWUP_CHANCE	100	default
105535347	wh2_dlc11_th_puzzle_1_3	GEN_TARGET_MODEL		default
1055772743	wh2_dlc11_th_puzzle_4_7	VAR_FOLLOWUP_CHANCE	100	default
1055969621	wh2_main_dilemma_loyalty_positive_skv_item_of_power	CND_ROUNDS_UNTIL_NEXT	10	default
1056070336	wh2_dlc15_dilemma_dragon_encounter_special_sun	GEN_TARGET_NONE		default
1056420196	wh_dlc08_nor_shrine_or_shine	GEN_TARGET_NONE		default
1057541548	wh2_main_dilemma_loyalty_positive_def_the_hermit	VAR_CHANCE	100	default
1057810300	wh2_dlc13_wulfhart_dilemma_B_E_J	VAR_FOLLOWUP_CHANCE	100	default
1058668864	wh2_dlc13_wulfhart_rodrik_languille_stage_2_dilemma	VAR_CHANCE	100	default
1060295012	wh3_dlc23_chd_dilemma_raiding_expedition	CND_MIN_WAR	1	default
106257323	wh3_main_dilemma_chaos_campaign_victory	GEN_TARGET_NONE		default
1063857632	wh2_dlc09_agent_choice	GEN_TARGET_NONE		default
1064213550	wh2_dlc15_dilemma_dragon_encounter_special_moon	VAR_CHANCE	100	default
1065185995	wh3_main_dilemma_ksl_1	GEN_TARGET_NONE		default
1065320952	wh2_dlc17_threat_map_sanctum_attack	VAR_CHANCE	100	default
1065393550	wh3_dlc25_elspeth_narrative_completion_dilemma	VAR_CHANCE	100	default
1065756767	wh3_main_dilemma_kho_7	CND_UNIQUE		default
1066165701	wh2_dlc16_dilemma_wef_encounter_naggarond_dark_elves	GEN_TARGET_NONE		default
1066293927	wh3_dlc20_dilemma_chs_contest_of_champions	GEN_TARGET_NONE		default
1066513046	wh3_dlc20_dilemma_chs_vassals_unruly	VAR_CHANCE	20	default
1066758577	wh2_dlc13_demand_return_wh3_main_combi_region_norden	VAR_CHANCE	100	default
1067334722	wh2_dlc10_sword_of_khaine_pick_or_not	GEN_TARGET_MODEL		default
1067895916	wh3_main_dilemma_tze_4	CND_FIRST_ROUND	10	default
106796710	wh2_dlc15_dilemma_food_merchant_12	VAR_CHANCE	100	default
1068075268	wh3_dlc20_dilemma_daemon_prince_ascension	VAR_CHANCE	100	default
1068295734	wh3_main_dilemma_kho_2	GEN_CND_MAX_REGION_PUBLIC_ORDER	-49	default
1069673727	wh2_dlc11_cst_dilemma_shyish_wanes	GEN_TARGET_NONE		default
1071292202	wh2_dlc11_dilemma_neo_encounter_at_sea_1_c	VAR_FOLLOWUP_CHANCE	100	default
1072842329	wh3_main_dilemma_sla_8	GEN_TARGET_FACTION		default
1073012461	wh2_dlc11_th_puzzle_2_3	GEN_TARGET_MODEL		default
1074922979	wh3_main_dilemma_kho_3	CND_NOT_AT_WAR_SUBCULTURE	wh3_main_sc_nur_nurgle	default
1074981181	wh2_dlc16_dilemma_wef_encounter_sacred_pools_pestilens	GEN_TARGET_NONE		default
1075269209	wh2_main_lzd_a_tainted_bounty	CND_CULTURE	wh2_main_lzd_lizardmen	default
1076035552	wh3_main_dilemma_boris_unlock	GEN_TARGET_MODEL		default
1076193932	wh2_main_dilemma_loyalty_positive_skv_when_rats_fly	CND_FIRST_ROUND	1	default
1076547542	wh2_dlc09_tmb_dilemma_sinking_pyramid	CND_ROUNDS_UNTIL_NEXT	40	default
1077084478	wh2_main_dilemma_loyalty_def_the_purge_1	CND_FIRST_ROUND	1	default
1077869529	wh2_dlc15_dilemma_dragon_encounter_generic_moon	VAR_FOLLOWUP_CHANCE	100	default
107914248	wh2_dlc11_dilemma_neo_encounter_at_sea_4_a_nor	VAR_CHANCE	100	default
1079801295	wh2_dlc09_great_vortex_tmb_settra_the_crown_of_nehekhara_stage_3	GEN_TARGET_CHARACTER		default
1080852063	wh3_dlc23_chd_dilemma_fin_stabilization	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1081034633	wh3_dlc24_tze_aekold_helbras_choice	GEN_TARGET_FACTION		target_faction_1
1082492456	wh3_main_dilemma_cth_8	GEN_CND_WAR		default
1083671182	wh2_main_hef_intrigue_the_would_be_suitor	GEN_CND_FACTION	wh2_main_hef_ellyrion	default
1084572122	wh2_main_dilemma_loyalty_positive_def_the_alchemist	GEN_TARGET_MODEL		default
1085170425	wh3_main_dilemma_dae_10	CND_MAX_TREASURY	2000	default
1085622416	wh2_main_dilemma_loyalty_positive_skv_clawback_provision	CND_ROUNDS_UNTIL_NEXT	10	default
1085987549	wh3_main_dilemma_ksl_5	VAR_CHANCE	20	default
1086947778	wh3_main_dilemma_kho_4	CND_ROUNDS_UNTIL_NEXT	25	default
1089431880	wh2_dlc09_tmb_dilemma_almighty_monuments	VAR_CHANCE	6	default
1090145516	wh3_main_dilemma_kho_9	GEN_TARGET_FACTION		default
1093964123	wh2_dlc11_cst_dilemma_ancient_treasure	GEN_CND_NOT_HUMAN		default
1094020964	wh2_dlc13_wulfhart_dilemma_G_H_A	VAR_FOLLOWUP_CHANCE	100	default
1094193803	wh2_dlc09_tmb_dilemma_sinking_pyramid	GEN_TARGET_NONE		default
1094255485	wh2_main_dilemma_loyalty_skv_pestilential_proposition_1	CND_FIRST_ROUND	1	default
1095173570	wh3_dlc23_dilemma_chd_convoy_dwarfs	GEN_TARGET_MODEL		target_military_1
1095887926	wh2_dlc11_cst_dilemma_ancient_treasure	GEN_CND_FACTION_NEIGHBOURS		default
1097245697	wh2_dlc11_dilemma_neo_encounter_at_sea_4_a	GEN_TARGET_MODEL		default
1097654482	wh2_main_lzd_the_greater_good	CND_ROUNDS_UNTIL_NEXT	20	default
1098219362	wh3_dlc20_chs_eye_of_the_gods_tze	GEN_CND_NOT_FACTION_LEADER		target_character_1
1098378361	wh2_dlc10_nor_monster_hunt_9_dilemma_reward	GEN_CND_OWNS		default
1101600884	wh2_dlc16_wef_drycha_hidden_lake	CND_UNIQUE		default
1101796125	wh3_dlc20_chs_eye_of_the_gods	GEN_CND_OWNS		target_military_1
1102106990	wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_2	VAR_CHANCE	100	default
1102366680	wh3_main_dilemma_kho_1	CND_FIRST_ROUND	20	default
1103325335	wh3_main_dilemma_ogr_9	CND_ROUNDS_UNTIL_NEXT	20	default
1105105798	wh2_dlc15_dilemma_food_merchant_12	VAR_FOLLOWUP_CHANCE	100	default
1105209769	wh2_main_dilemma_loyalty_positive_def_a_tribute	CND_FIRST_ROUND	1	default
1105283121	wh3_dlc23_chd_ancestor_relic_of_grimnir	VAR_CHANCE	100	default
1105755178	wh3_dlc23_dilemma_chd_convoy_far_from_home	GEN_TARGET_MODEL		default
1106059969	wh2_dlc11_th_puzzle_3_4	VAR_FOLLOWUP_CHANCE	100	default
1106875037	wh_dlc08_nor_the_dying_skald	CND_CULTURE	wh_dlc08_nor_norsca	default
1107563897	wh2_main_def_names_of_power_co_6_hydra	VAR_CHANCE	100	default
1108081163	wh3_main_dilemma_tze_2	GEN_TARGET_NONE		default
1108583275	wh2_dlc11_th_puzzle_1_2	VAR_FOLLOWUP_CHANCE	100	default
1109257748	wh2_dlc16_wef_drycha_bewitchment_enrichment	CND_FACTION	wh2_dlc16_wef_drycha	default
1110389642	wh3_main_dilemma_tze_4	CND_BUILDING_LEVEL	wh3_main_tze_library_3	default
1110742966	wh2_dlc13_emp_elector_politics_8	GEN_TARGET_NONE		target_faction_3
1110893740	wh3_main_dilemma_dae_3	CND_FIRST_ROUND	10	default
1111520985	wh2_main_lzd_ways_and_means	CND_ROUNDS_UNTIL_NEXT	20	default
11132710	wh3_dlc23_chd_dilemma_embezzlement	VAR_CHANCE	4	default
1115908804	wh2_dlc09_agent_choice	VAR_CHANCE	100	default
1116203250	wh2_dlc16_wef_drycha_inferno	GEN_TARGET_FACTION		default
1116305943	wh3_main_realm_tzeentch_strong_effect_dilemma	VAR_CHANCE	100	default
1117054035	wh2_dlc11_cst_dilemma_ocean_of_opportunities	CND_FIRST_ROUND	40	default
1117106514	wh3_main_dilemma_ogr_10	VAR_FOLLOWUP_CHANCE	50	default
1117484573	wh2_dlc15_dilemma_food_merchant_16	VAR_CHANCE	100	default
1118009745	wh3_dlc21_lzd_lingering_pestilence_dilemma_nakai	GEN_TARGET_CHARACTER		default
1118050312	wh3_main_dilemma_cth_caravan_battle_1A	GEN_TARGET_MODEL		default
1118723384	wh2_dlc11_cst_dilemma_shyish_wanes	CND_HAS_ARMY		default
1119118327	wh2_main_dilemma_loyalty_def_price_of_treachery_1	VAR_CHANCE	100	default
1119302953	wh3_main_dilemma_dae_8	VAR_CHANCE	20	default
1120355715	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1	CND_CULTURE	wh2_main_skv_skaven	default
1123772204	wh2_dlc09_tmb_dilemma_soulless_sphinx	GEN_TARGET_NONE		default
1123928264	wh2_dlc15_dilemma_food_merchant_17	GEN_TARGET_NONE		default
1124294921	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_a	VAR_CHANCE	100	default
1124328260	wh3_main_dilemma_ksl_3	CND_CULTURE	wh3_main_ksl_kislev	default
1124526369	wh3_dlc23_dilemma_chd_convoy_way_of_lava	VAR_CHANCE	0	default
1124533198	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1	CND_FIRST_ROUND	1	default
1125172177	wh3_dlc25_dwf_dilemma_malakai_caravan_detoured_2b	GEN_TARGET_PARENT		default
1125379611	wh2_dlc09_tmb_dilemma_almighty_monuments	CND_FIRST_ROUND	12	default
1126599494	wh2_dlc15_dilemma_food_merchant_all_unlocked	GEN_TARGET_NONE		default
1128004099	wh2_dlc13_wulfhart_dilemma_H_B_F	VAR_FOLLOWUP_CHANCE	100	default
112876740	wh3_main_realm_slaanesh_third_1	GEN_TARGET_MODEL		default
1128883914	wh3_dlc25_nur_dilemma_chieftains_werekin_exalted_hero	VAR_CHANCE	100	default
1131397634	wh2_dlc11_th_puzzle_4_5	VAR_FOLLOWUP_CHANCE	100	default
1131822031	wh2_dlc15_dilemma_food_merchant_1	VAR_FOLLOWUP_CHANCE	100	default
1132007440	wh3_dlc20_dilemma_chs_discovered_ritual_nurgle	CND_ROUNDS_UNTIL_NEXT	20	default
113218608	wh3_main_dilemma_ogr_3	GEN_CND_CHARACTER_TYPE	general	target_character_1
1132450957	wh3_dlc26_ogr_confederate_generic_no_execution	GEN_TARGET_MODEL		default
1133410745	wh_dlc07_brt_confederation_lyonesse	VAR_CHANCE	100	default
1133669043	wh2_dlc13_wulfhart_rodrik_languille_stage_2_dilemma	GEN_CND_AGENT_SUBTYPE	wh2_dlc13_emp_hunter_rodrik_l_anguille	default
1134041931	wh3_main_dilemma_kho_5	CND_CULTURE	wh3_main_kho_khorne	default
1134138025	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	GEN_TARGET_MODEL		default
1134228878	wh3_main_dilemma_ksl_4	CND_UNIQUE		default
1134285501	wh2_main_dilemma_loyalty_positive_skv_item_of_power	CND_CULTURE	wh2_main_skv_skaven	default
1134763204	wh2_main_hef_intrigue_they_who_whisper	VAR_CHANCE	5	default
1134950244	wh_dlc08_nor_monster_hunt_4_dilemma_reward	GEN_TARGET_FACTION		default
1135251485	wh2_main_hef_intrigue_the_caledor_question	VAR_CHANCE	5	default
1136091397	wh2_main_dilemma_loyalty_positive_skv_shiny_scale_stuff	CND_CULTURE	wh2_main_skv_skaven	default
1136144381	wh3_main_dilemma_kho_8	CND_FIRST_ROUND	20	default
1136381765	wh2_dlc11_th_puzzle_2_2	GEN_TARGET_MODEL		default
1136466097	wh3_main_dilemma_kho_9	GEN_CND_DIPLOMACY_AVAILABLE		default
1136543493	wh3_main_realm_tzeentch_generic_dilemma	GEN_TARGET_MODEL		default
1137195407	wh2_dlc15_dilemma_food_merchant_16	GEN_TARGET_NONE		default
1137401317	wh2_dlc11_th_puzzle_4_6	VAR_CHANCE	100	default
1137787591	wh3_dlc25_dwf_grudge_cycle_optional_delay	VAR_CHANCE	100	default
1137965110	wh3_main_dilemma_ogr_3	GEN_CND_NOT_AGENT_SUBTYPE	wh3_main_ogr_tyrant_camp	default
1138115618	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1	GEN_TARGET_MODEL		default
1139374884	wh3_main_dilemma_dae_2	GEN_CND_CULTURE	wh3_main_sla_slaanesh;wh3_main_nur_nurgle;wh3_main_tze_tzeentch;wh3_main_kho_khorne;wh3_main_dae_daemons;wh_main_chs_chaos;wh_dlc08_nor_norsca;wh_dlc03_bst_beastmen	default
1139682137	wh3_main_dilemma_forge_of_souls_entered	GEN_TARGET_MODEL		default
1139760412	wh2_dlc14_brt_confederation_knights_of_origo	VAR_CHANCE	100	default
1140210370	wh3_dlc23_dilemma_chd_convoy_trading_dark_elfs	VAR_CHANCE	0	default
1142665361	wh2_dlc13_wulfhart_dilemma_A_G_H	VAR_FOLLOWUP_CHANCE	100	default
1143687337	wh2_dlc11_th_puzzle_1_1	GEN_TARGET_MODEL		default
114408667	wh2_dlc13_emp_elector_politics_1	VAR_CHANCE	100	default
1144891820	wh3_main_dilemma_cth_3	CND_ROUNDS_UNTIL_NEXT	20	default
1144961321	wh3_main_dilemma_ogr_8	GEN_TARGET_NONE		default
1145068752	wh2_dlc09_skv_tretch_lucky_skullhelm_stage_3	VAR_CHANCE	100	default
1145292980	wh2_main_dilemma_loyalty_positive_def_the_black_council	CND_CULTURE	wh2_main_def_dark_elves	default
1146456607	wh3_main_dilemma_ogr_1	GEN_TARGET_MILITARY_FORCE		default
1147574701	wh3_dlc24_the_changeling_norsca_grand_scheme	GEN_TARGET_NONE		default
1148402238	wh2_dlc10_qb_nor_monster_hunt_8_stage_2	VAR_FOLLOWUP_CHANCE	100	default
1148472499	wh2_dlc13_emp_elector_politics_20	GEN_TARGET_NONE		target_faction_3
1148473605	wh3_main_dilemma_nur_2	CND_ROUNDS_UNTIL_NEXT	20	default
114980689	wh2_dlc16_dilemma_wef_encounter_vale_of_webs_spiders	GEN_CND_REGION	wh3_main_combi_region_forest_of_gloom	default
1152829685	wh2_dlc10_qb_nor_monster_hunt_8_stage_2	GEN_TARGET_FACTION		default
1154403711	wh2_main_lzd_one_shot	CND_ROUNDS_UNTIL_NEXT	20	default
1154689198	wh2_dlc13_emp_elector_politics_11	GEN_TARGET_MODEL		default
1154950530	wh2_main_dilemma_loyalty_positive_skv_loyal_musk	CND_ROUNDS_UNTIL_NEXT	10	default
115545194	wh3_main_dilemma_kho_7	GEN_TARGET_CHARACTER		default
1155820256	wh2_dlc16_dilemma_wef_encounter_gryphon_wood_vampires	VAR_CHANCE	100	default
1156064520	wh2_main_def_names_of_power_co_3_smith	VAR_CHANCE	100	default
1156693308	wh3_main_dilemma_tze_8	CND_CULTURE	wh3_main_tze_tzeentch	default
1158236835	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_a	CND_CULTURE	wh2_main_skv_skaven	default
1158675837	wh2_dlc16_wef_drycha_asari_awaits	VAR_CHANCE	5	default
1159113403	wh3_main_dilemma_kho_2	CND_FIRST_ROUND	10	default
115938915	wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	GEN_CND_DIPLOMACY_AVAILABLE		default
1159525310	wh2_dlc13_wulfhart_dilemma_E_H_B	VAR_CHANCE	100	default
1160793686	wh2_main_hef_intrigue_wed_to_etiquette	GEN_TARGET_NONE		default
1161751754	wh2_dlc10_sword_of_khaine_lv3	VAR_FOLLOWUP_CHANCE	100	default
1162069860	wh2_dlc09_tmb_dilemma_crumbling_buildings	CND_ROUNDS_UNTIL_NEXT	40	default
1163423414	wh2_dlc11_th_puzzle_3_2	VAR_CHANCE	100	default
1164436895	wh3_main_dilemma_cth_caravan_battle_3	GEN_TARGET_MODEL		default
1166548998	wh2_dlc13_emp_elector_confederate_talabecland	GEN_TARGET_MODEL		default
1167104996	wh2_main_hef_intrigue_the_court_of_many_kings	CND_MIN_TREASURY	3000	default
1167830473	wh2_main_dilemma_loyalty_skv_pestilential_proposition_2_a	CND_DILEMMA_CHOICE_SELECTED	wh2_main_dilemma_loyalty_skv_pestilential_proposition_1:FIRST	default
1167889406	wh2_dlc13_demand_return_wh3_main_combi_region_the_moot	VAR_CHANCE	100	default
1168513724	wh3_main_dilemma_sla_5_a	CND_DILEMMA_CHOICE_SELECTED	wh3_main_dilemma_sla_5:SECOND	default
1169621810	wh2_main_hef_intrigue_court_of_the_sea	VAR_CHANCE	5	default
1171047283	wh2_dlc13_demand_return_wh3_main_combi_region_averheim	GEN_TARGET_MODEL		default
1171938348	wh2_dlc11_cst_dilemma_great_naval_battle	CND_ROUNDS_UNTIL_NEXT	60	default
1173825780	wh2_main_dilemma_loyalty_def_sorceror_delinquent_1	CND_CULTURE	wh2_main_def_dark_elves	default
1174401490	wh_dlc08_nor_the_dying_skald	CND_FIRST_ROUND	15	default
117520270	wh3_prologue_fear_me	VAR_CHANCE	100	default
1175522744	wh2_main_hef_intrigue_the_caledor_question	GEN_CND_FACTION	wh2_main_hef_caledor	default
1176397437	wh3_dlc25_dwf_dilemma_malakai_dwarf_refugees_2a	VAR_CHANCE	100	default
1177324561	wh2_main_dilemma_loyalty_skv_pestilential_proposition_1	VAR_CHANCE	100	default
1178048848	wh2_dlc16_wef_confederation_dilemma_argwylon	GEN_CND_FACTION	wh_dlc05_wef_argwylon	default
1178116055	wh3_dlc20_chs_eye_of_the_gods_nur	GEN_CND_SELF		target_faction_1
117859794	wh3_prologue_trials	GEN_TARGET_NONE		default
1179221406	wh2_main_dilemma_loyalty_def_blessing_of_khaine_1	VAR_CHANCE	100	default
1179568006	wh3_dlc25_dwf_dilemma_malakai_caravan_detoured_1	VAR_FOLLOWUP_CHANCE	100	default
1180006124	wh2_dlc15_dilemma_food_merchant_all_unlocked	VAR_CHANCE	100	default
1181779388	wh2_main_dilemma_loyalty_positive_skv_connivers	CND_ROUNDS_UNTIL_NEXT	10	default
1183499020	wh2_pro08_dilemma_gotrek_felix	GEN_TARGET_NONE		default
1184045662	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_b	VAR_CHANCE	100	default
1184255290	wh2_dlc16_wef_drycha_ancient_bark	CND_FIRST_ROUND	15	default
1184866344	wh2_main_hef_intrigue_life_in_the_lagoon	GEN_TARGET_NONE		default
118493147	wh2_dlc16_dilemma_wef_encounter_the_haunted_forest	GEN_CND_REGION	wh3_main_combi_region_the_haunted_forest	default
1185449204	wh3_main_dilemma_tze_8	GEN_CND_CULTURE	wh3_main_sla_slaanesh;wh3_main_nur_nurgle;wh3_main_tze_tzeentch;wh3_main_kho_khorne;wh3_main_dae_daemons;wh_dlc08_nor_norsca;wh_main_chs_chaos;wh_dlc03_bst_beastmen	target_faction_1
1186223497	wh2_dlc11_cst_dilemma_camp_fortune	VAR_CHANCE	40	default
1187038233	wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_a	CND_CULTURE	wh2_main_skv_skaven	default
1187223929	wh3_dlc23_chd_dilemma_stone_no_more	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1187312415	wh3_main_dilemma_ksl_2	CND_ROUNDS_UNTIL_NEXT	30	default
1187956619	wh2_dlc15_hef_mistwalker_recruitment	GEN_TARGET_MODEL		default
1188034417	wh3_dlc20_chs_eye_of_the_gods_sla	GEN_TARGET_MILITARY_FORCE		default
1189005616	wh2_dlc14_brt_repanse_dilemma_mirage	CND_FIRST_ROUND	12	default
1190104293	wh3_dlc25_dwf_dilemma_malakai_manling_priorities_1	CND_UNIQUE		default
1190977464	wh2_dlc11_cst_dilemma_camp_fortune	CND_FIRST_ROUND	6	default
119173244	wh3_main_dilemma_cth_6	GEN_TARGET_NONE		default
1191891157	wh3_dlc25_nur_dilemma_chieftains_castellan_Kayzk	CND_UNIQUE		default
1192548683	wh3_main_minor_cult_earthquake	GEN_TARGET_NONE		target_region_1
1194010419	wh_dlc08_nor_avalanche	GEN_TARGET_NONE		default
1194041909	wh2_dlc13_wulfhart_rodrik_languille_stage_4_dilemma	VAR_FOLLOWUP_CHANCE	100	default
