key	building_level	position_index	icon_name	mp_available_early	mp_available_late	info_pic	unique_index	is_civil	is_engineering	is_military	is_hidden
tech_dlc16_wef_ancients_addaivoch	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_addaivoch	false	false	"placeholder.tga"	1629774509	false	false	true	false
tech_dlc16_wef_ancients_ash	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_ash	false	false	"placeholder.tga"	1300196297	false	false	true	false
tech_dlc16_wef_ancients_birch	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_birch	false	false	"placeholder.tga"	1717409492	false	false	true	false
tech_dlc16_wef_ancients_cypress	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_cypress	false	false	"placeholder.tga"	909565417	false	false	true	false
tech_dlc16_wef_ancients_eagles	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_ages	false	false	"placeholder.tga"	1355210435	false	false	true	false
tech_dlc16_wef_ancients_hawthorn	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_hawthorn	false	false	"placeholder.tga"	519941845	false	false	true	false
tech_dlc16_wef_ancients_oak	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_oak	false	false	"placeholder.tga"	275515704	false	false	true	false
tech_dlc16_wef_ancients_pine	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_pine	false	false	"placeholder.tga"	1848392843	false	false	true	false
tech_dlc16_wef_ancients_poplar	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_poplar	false	false	"placeholder.tga"	306387953	false	false	true	false
tech_dlc16_wef_ancients_wildwood	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_wildwood	false	false	"placeholder.tga"	630255300	false	false	true	false
tech_dlc16_wef_ancients_willow	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_willow	false	false	"placeholder.tga"	1913397429	false	false	true	false
tech_dlc16_wef_ancients_yew	wh_main_chs_port_ruin	0	tech_dlc16_wef_ancients_yew	false	false	"placeholder.tga"	856538420	false	false	true	false
tech_dlc17_bst_bloodgrounds_everywhere	wh_main_chs_port_ruin	1	tech_dlc03_bst_gods_3	false	false	placeholder.tga	1445889754	false	false	true	false
tech_dlc17_bst_bretonnia_locked	wh_main_chs_port_ruin	1	tech_dlc03_bst_gods_5	false	false	placeholder.tga	1306654043	false	false	true	false
tech_dlc17_bst_bretonnia_unlock_1	wh_main_chs_port_ruin	1	tech_dlc03_bst_powers_4	false	false	placeholder.tga	1021009690	false	false	true	false
tech_dlc17_bst_bretonnia_unlock_2	wh_main_chs_port_ruin	1	tech_dlc03_bst_chaos	false	false	placeholder.tga	423927228	false	false	true	false
tech_dlc17_bst_bretonnia_unlock_3	wh_main_chs_port_ruin	1	tech_dlc03_bst_powers	false	false	placeholder.tga	1176924269	false	false	true	false
tech_dlc17_bst_bretonnia_unlock_4	wh_main_chs_port_ruin	1	tech_dlc17_bst_strength	false	false	placeholder.tga	780094091	false	false	true	false
tech_dlc17_bst_chariot_only	wh_main_chs_port_ruin	1	tech_dlc17_bst_chariots	false	false	placeholder.tga	1896754753	false	false	true	false
tech_dlc17_bst_dwarf_locked	wh_main_chs_port_ruin	1	tech_dlc03_bst_morslieh_1	false	false	placeholder.tga	1061268170	false	false	true	false
tech_dlc17_bst_dwarf_unlock_1	wh_main_chs_port_ruin	1	tech_dlc03_bst_hate	false	false	placeholder.tga	1601989131	false	false	true	false
tech_dlc17_bst_dwarf_unlock_2	wh_main_chs_port_ruin	1	tech_dlc03_bst_morslieh_3	false	false	placeholder.tga	2145935187	false	false	true	false
tech_dlc17_bst_dwarf_unlock_3	wh_main_chs_port_ruin	1	tech_dlc03_bst_gods_4	false	false	placeholder.tga	213908223	false	false	true	false
tech_dlc17_bst_dwarf_unlock_4	wh_main_chs_port_ruin	1	tech_dlc03_bst_powers_1	false	false	placeholder.tga	1046689161	false	false	true	false
tech_dlc17_bst_empire_locked	wh_main_chs_port_ruin	1	tech_dlc03_bst_gods_2	false	false	placeholder.tga	705434192	false	false	true	false
tech_dlc17_bst_empire_unlock_1	wh_main_chs_port_ruin	1	tech_dlc17_bst_missiles	false	false	placeholder.tga	190100926	false	false	true	false
tech_dlc17_bst_empire_unlock_2	wh_main_chs_port_ruin	1	tech_dlc03_bst_chaos_1	false	false	placeholder.tga	343455049	false	false	true	false
tech_dlc17_bst_empire_unlock_3	wh_main_chs_port_ruin	1	tech_dlc03_bst_gods_1	false	false	placeholder.tga	786448277	false	false	true	false
tech_dlc17_bst_empire_unlock_4	wh_main_chs_port_ruin	1	tech_dlc03_bst_chaos_3	false	false	placeholder.tga	1394734867	false	false	true	false
tech_dlc17_bst_fifteen_spells	wh_main_chs_port_ruin	1	tech_dlc03_bst_hate_1	false	false	placeholder.tga	1148641568	false	false	true	false
tech_dlc17_bst_four_battles	wh_main_chs_port_ruin	1	tech_dlc03_bst_gods	false	false	placeholder.tga	978167563	false	false	true	false
tech_dlc17_bst_high_elves_1	wh_main_chs_port_ruin	1	tech_dlc03_bst_powers_2	false	false	placeholder.tga	1444935467	false	false	true	false
tech_dlc17_bst_high_elves_2	wh_main_chs_port_ruin	1	tech_dlc03_bst_morslieh_4	false	false	placeholder.tga	1719791130	false	false	true	false
tech_dlc17_bst_high_elves_3	wh_main_chs_port_ruin	1	tech_dlc03_bst_morslieh_2	false	false	placeholder.tga	1087618254	false	false	true	false
tech_dlc17_bst_high_elves_4	wh_main_chs_port_ruin	1	tech_dlc17_bst_range	false	false	placeholder.tga	1308227209	false	false	true	false
tech_dlc17_bst_high_elves_locked	wh_main_chs_port_ruin	1	tech_dlc03_bst_powers_3	false	false	placeholder.tga	1267361241	false	false	true	false
tech_dlc17_bst_the_no_unit_loss	wh_main_chs_port_ruin	1	tech_dlc03_bst_morslieh	false	false	placeholder.tga	1702115897	false	false	true	false
tech_dlc17_bst_the_single_entity_tech	wh_main_chs_port_ruin	1	tech_dlc17_bst_heroes	false	false	placeholder.tga	2116420240	false	false	true	false
tech_dlc17_bst_unfavoured_battle	wh_main_chs_port_ruin	1	tech_dlc03_bst_morslieh_5	false	false	placeholder.tga	970106500	false	false	true	false
tech_dlc17_bst_wipe_out_faction	wh_main_chs_port_ruin	1	tech_dlc03_bst_chaos_5	false	false	placeholder.tga	544067488	false	false	true	false
tech_grn_end_1_1	wh_main_chs_port_ruin	1	tech_grn_end_1_1	false	false	"placeholder.tga"	309563601	false	false	true	false
tech_grn_end_1_2	wh_main_chs_port_ruin	1	wh_main_grn_improved_warmachines	false	false	"placeholder.tga"	13435399	false	false	true	false
tech_grn_end_1_3	wh_main_chs_port_ruin	1	wh_main_grn_spikes_n_scythes	false	false	"placeholder.tga"	1981671315	false	false	true	false
tech_grn_end_2_1	wh_main_chs_port_ruin	1	tech_grn_end_2_1	false	false	"placeholder.tga"	832687910	false	false	true	false
tech_grn_end_2_2	wh_main_chs_port_ruin	1	tech_grn_end_2_2	false	false	"placeholder.tga"	318059196	false	false	true	false
tech_grn_end_2_3	wh_main_chs_port_ruin	1	tech_grn_end_2_3	false	false	"placeholder.tga"	493323525	false	false	true	false
tech_grn_end_3_1	wh_main_chs_port_ruin	1	tech_grn_end_3_1	false	false	"placeholder.tga"	1077034310	false	false	true	false
tech_grn_end_3_2	wh_main_chs_port_ruin	1	tech_grn_end_3_2	false	false	"placeholder.tga"	112996010	false	false	true	false
tech_grn_end_3_3	wh_main_chs_port_ruin	1	wh_main_grn_arachnarok	false	false	"placeholder.tga"	1032536919	false	false	true	false
tech_grn_end_4_1	wh_main_chs_port_ruin	1	wh_main_grn_goblin_tinkerers	false	false	"placeholder.tga"	1832628700	false	false	true	false
tech_grn_end_4_2	wh_main_chs_port_ruin	1	tech_grn_end_4_2	false	false	"placeholder.tga"	87672748	false	false	true	false
tech_grn_end_4_3	wh_main_chs_port_ruin	1	tech_grn_end_4_3	false	false	"placeholder.tga"	2101143023	false	false	true	false
tech_grn_end_5_1	wh_main_chs_port_ruin	1	wh_main_grn_improved_choppas	false	false	"placeholder.tga"	573113831	false	false	true	false
tech_grn_end_5_2	wh_main_chs_port_ruin	1	tech_grn_end_5_2	false	false	"placeholder.tga"	1326585355	false	false	true	false
tech_grn_end_5_3	wh_main_chs_port_ruin	1	wh_main_grn_black_orc_bellow	false	false	"placeholder.tga"	1688536293	false	false	true	false
tech_grn_extra_1_1	wh_main_chs_port_ruin	1	wh_main_grn_improved_spearheads	false	false	"placeholder.tga"	1470586900	false	false	true	false
tech_grn_extra_1_2	wh_main_chs_port_ruin	1	wh_main_grn_wolf_breeding	false	false	"placeholder.tga"	1914812379	false	false	true	false
tech_grn_extra_1_3	wh_main_chs_port_ruin	1	wh_main_grn_spider_breeding	false	false	"placeholder.tga"	1675439852	false	false	true	false
tech_grn_extra_1_4	wh_main_chs_port_ruin	1	wh_main_grn_collateral_damage	false	false	"placeholder.tga"	1572225870	false	false	true	false
tech_grn_extra_2_1	wh_main_chs_port_ruin	1	tech_grn_end_5_3	false	false	"placeholder.tga"	2008695900	false	false	true	false
tech_grn_extra_2_2	wh_main_chs_port_ruin	1	wh_main_grn_squigs	false	false	"placeholder.tga"	255655613	false	false	true	false
tech_grn_extra_2_3	wh_main_chs_port_ruin	1	tech_grn_extra_2_3	false	false	"placeholder.tga"	1827761826	false	false	true	false
tech_grn_extra_2_4	wh_main_chs_port_ruin	1	tech_grn_extra_2_4	false	false	"placeholder.tga"	1696159142	false	false	true	false
tech_grn_extra_3_1	wh_main_chs_port_ruin	1	wh_main_grn_extra_armour_layer	false	false	"placeholder.tga"	117470983	false	false	true	false
tech_grn_extra_3_2	wh_main_chs_port_ruin	1	wh_main_grn_boar_breeding	false	false	"placeholder.tga"	1516068419	false	false	true	false
tech_grn_extra_3_3	wh_main_chs_port_ruin	1	wh_main_grn_heavy_clubs	false	false	"placeholder.tga"	622991983	false	false	true	false
tech_grn_extra_3_4	wh_main_chs_port_ruin	1	wh_main_grn_beasts_of_burden	false	false	"placeholder.tga"	682505604	false	false	true	false
tech_grn_final_1_1	wh_main_chs_port_ruin	1	tech_grn_final_1_1	false	false	"placeholder.tga"	1785549875	false	false	true	false
tech_grn_final_1_2	wh_main_chs_port_ruin	1	tech_grn_final_1_2	false	false	"placeholder.tga"	51222570	false	false	true	false
tech_grn_mid_1_1	wh_main_chs_port_ruin	1	tech_grn_mid_1_1	false	false	"placeholder.tga"	1543467286	false	false	true	false
tech_grn_mid_2_1	wh_main_chs_port_ruin	1	tech_grn_mid_2_1	false	false	"placeholder.tga"	875739586	false	false	true	false
tech_grn_start_0_1	wh_main_chs_port_ruin	1	tech_grn_final_1_2	false	false	"placeholder.tga"	2090742215	false	false	true	false
tech_grn_start_1_1	wh_main_chs_port_ruin	1	wh_main_grn_big_wheelz	false	false	"placeholder.tga"	1600691439	false	false	true	false
tech_grn_start_1_2	wh_main_chs_port_ruin	1	tech_grn_start_1_2	false	false	"placeholder.tga"	1915942352	false	false	true	false
tech_grn_start_1_3	wh_main_chs_port_ruin	1	tech_grn_start_1_3	false	false	"placeholder.tga"	907669644	false	false	true	false
tech_grn_start_2_1	wh_main_chs_port_ruin	1	tech_grn_start_2_1	false	false	"placeholder.tga"	79478022	false	false	true	false
tech_grn_start_2_2	wh_main_chs_port_ruin	1	wh_main_grn_big_un_overseers	false	false	"placeholder.tga"	1426233339	false	false	true	false
tech_grn_start_2_3	wh_main_chs_port_ruin	1	wh_main_grn_live_ammo	false	false	"placeholder.tga"	1723825013	false	false	true	false
tech_grn_start_2_4	wh_main_chs_port_ruin	1	wh_main_grn_doom_diver	false	false	"placeholder.tga"	605089038	false	false	true	false
tech_grn_start_3_1	wh_main_chs_port_ruin	1	wh_main_grn_improved_siege_engines	false	false	"placeholder.tga"	851746525	false	false	true	false
tech_grn_start_3_2	wh_main_chs_port_ruin	1	tech_grn_start_3_2	false	false	"placeholder.tga"	1887583644	false	false	true	false
tech_grn_start_3_3	wh_main_chs_port_ruin	1	wh_main_grn_metal_platin	false	false	"placeholder.tga"	473241780	false	false	true	false
tech_skv_4_5	wh_main_chs_port_ruin	1	tech_dlc16_skv_monster_rats_2	false	false	"placeholder.tga"	1148733660	false	false	true	false
tech_skv_4_6	wh_main_chs_port_ruin	1	tech_dlc16_skv_monster_rats_1	false	false	"placeholder.tga"	789137929	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_1_1	wh_main_chs_port_ruin	1	tech_dlc09_runic_inscriptions	false	false		914150681	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_1_2	wh_main_chs_port_ruin	1	tech_dlc09_the_ossuary_dirge	false	false		328397933	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_1_3	wh_main_chs_port_ruin	1	tech_dlc09_first_dynasty_plans	false	false		2083926306	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_2_1	wh_main_chs_port_ruin	1	tech_dlc09_the_quickening	false	false		1321187507	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_2_2	wh_main_chs_port_ruin	1	tech_dlc09_nomad_stock	false	false		1316849288	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_2_3	wh_main_chs_port_ruin	1	tech_dlc09_bone_edifice	false	false		877123560	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_3_1	wh_main_chs_port_ruin	1	tech_dlc09_the_boon_of_geheb	false	false		1808486214	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_3_2	wh_main_chs_port_ruin	1	tech_dlc09_the_ritual_of_sokth	false	false		1248558921	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_3_3	wh_main_chs_port_ruin	1	tech_dlc09_liche_administrators	false	false		1740863554	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_4_1	wh_main_chs_port_ruin	1	tech_dlc09_pride_in_service	false	false		1674303805	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_4_2	wh_main_chs_port_ruin	1	tech_dlc09_dark_brotherhood	false	false		930271806	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_4_3	wh_main_chs_port_ruin	1	tech_dlc09_stronger_binding	false	false		728833499	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_5_1	wh_main_chs_port_ruin	1	tech_dlc09_ancient_battle_sites	false	false		763689158	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_5_2	wh_main_chs_port_ruin	1	tech_dlc09_invocation_of_quaph	false	false		1023815792	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_5_3	wh_main_chs_port_ruin	1	tech_dlc09_ancient_quarries	false	false		1573805565	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_6_1	wh_main_chs_port_ruin	1	tech_dlc09_clothed_in_the_divine	false	false		414550325	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_6_2	wh_main_chs_port_ruin	1	tech_dlc09_rapid_resurrection	false	false		364092496	false	false	true	false
wh2_dlc09_tech_tmb_campaign_bonus_6_3	wh_main_chs_port_ruin	1	tech_dlc09_the_lost_gold_of_alkharad	false	false		79389010	false	false	true	false
wh2_dlc09_tech_tmb_dynasty_1	wh_main_chs_port_ruin	1	tech_dlc09_wisdom_of_the_first_dynasty	false	false		547134772	false	false	true	false
wh2_dlc09_tech_tmb_dynasty_2	wh_main_chs_port_ruin	1	tech_dlc09_wisdom_of_the_second_dynasty	false	false		1268559421	false	false	true	false
wh2_dlc09_tech_tmb_dynasty_3	wh_main_chs_port_ruin	1	tech_dlc09_wisdom_of_the_third_dynasty	false	false		63679795	false	false	true	false
wh2_dlc09_tech_tmb_dynasty_4	wh_main_chs_port_ruin	1	tech_dlc09_wisdom_of_the_fourth_dynasty	false	false		280339390	false	false	true	false
wh2_dlc09_tech_tmb_dynasty_5	wh_main_chs_port_ruin	1	tech_dlc09_wisdom_of_the_fifth_dynasty	false	false		584498457	false	false	true	false
wh2_dlc09_tech_tmb_dynasty_6	wh_main_chs_port_ruin	1	tech_dlc09_wisdom_of_the_sixth_dynasty	false	false		995936185	false	false	true	false
wh2_dlc09_tech_tmb_extra_army_1	wh_main_chs_port_ruin	1	tech_dlc09_herald_raestra	false	false		1764113948	false	false	true	false
wh2_dlc09_tech_tmb_extra_army_2	wh_main_chs_port_ruin	1	tech_dlc09_herald_djaf	false	false		1939434949	false	false	true	false
wh2_dlc09_tech_tmb_extra_army_3	wh_main_chs_port_ruin	1	tech_dlc09_herald_mahrak	false	false		940524750	false	false	true	false
wh2_dlc09_tech_tmb_extra_army_4	wh_main_chs_port_ruin	1	tech_dlc09_herald_sphinx	false	false		750343098	false	false	true	false
wh2_dlc09_tech_tmb_extra_army_5	wh_main_chs_port_ruin	1	tech_dlc09_herald_zandri	false	false		2096288457	false	false	true	false
wh2_dlc09_tech_tmb_extra_army_6	wh_main_chs_port_ruin	1	tech_dlc09_herald_khemri	false	false		1054140841	false	false	true	false
wh2_dlc09_tech_tmb_extra_army_7	wh_main_chs_port_ruin	1	tech_dlc09_herald_scorpion	false	false		1352362111	false	false	true	false
wh2_dlc09_tech_tmb_faction_target_1	wh_main_chs_port_ruin	1	tech_dlc09_proclamation_of_the_first_dynasty	false	false		1330044615	false	false	true	false
wh2_dlc09_tech_tmb_faction_target_2	wh_main_chs_port_ruin	1	tech_dlc09_proclamation_of_the_second_dynasty1	false	false		404762109	false	false	true	false
wh2_dlc09_tech_tmb_faction_target_3	wh_main_chs_port_ruin	1	tech_dlc09_proclamation_of_the_third_dynasty	false	false		451956684	false	false	true	false
wh2_dlc09_tech_tmb_faction_target_4	wh_main_chs_port_ruin	1	tech_dlc09_proclamation_of_the_fourth_dynasty	false	false		1386516867	false	false	true	false
wh2_dlc09_tech_tmb_faction_target_5	wh_main_chs_port_ruin	1	tech_dlc09_proclamation_of_the_fifth_dynasty	false	false		792812304	false	false	true	false
wh2_dlc09_tech_tmb_faction_target_6	wh_main_chs_port_ruin	1	tech_dlc09_proclamation_of_the_sixth_dynasty	false	false		2135646936	false	false	true	false
wh2_dlc09_tech_tmb_legions_of_legend	wh_main_chs_port_ruin	1	tech_dlc09_awaken_the _heralds	false	false		1019941400	false	false	true	false
wh2_dlc09_tech_tmb_liche_priest_1	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_priest	false	false		376791730	false	false	true	false
wh2_dlc09_tech_tmb_liche_priest_2	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_priest	false	false		1825680153	false	false	true	false
wh2_dlc09_tech_tmb_liche_priest_3	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_priest	false	false		1439363784	false	false	true	false
wh2_dlc09_tech_tmb_liche_priest_4	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_priest	false	false		416390141	false	false	true	false
wh2_dlc09_tech_tmb_liche_priest_5	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_priest	false	false		313615628	false	false	true	false
wh2_dlc09_tech_tmb_liche_priest_6	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_priest	false	false		26744875	false	false	true	false
wh2_dlc09_tech_tmb_necrotect_1	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_necrotect	false	false		1599593519	false	false	true	false
wh2_dlc09_tech_tmb_necrotect_2	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_necrotect	false	false		1100181941	false	false	true	false
wh2_dlc09_tech_tmb_necrotect_3	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_necrotect	false	false		356515557	false	false	true	false
wh2_dlc09_tech_tmb_necrotect_4	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_necrotect	false	false		984829064	false	false	true	false
wh2_dlc09_tech_tmb_necrotect_5	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_necrotect	false	false		363254866	false	false	true	false
wh2_dlc09_tech_tmb_necrotect_6	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_liche_necrotect	false	false		1372151771	false	false	true	false
wh2_dlc09_tech_tmb_tomb_king_1	wh_main_chs_port_ruin	1	tech_dlc09_lord	false	false		852366569	false	false	true	false
wh2_dlc09_tech_tmb_tomb_king_2	wh_main_chs_port_ruin	1	tech_dlc09_lord	false	false		1899280275	false	false	true	false
wh2_dlc09_tech_tmb_tomb_king_3	wh_main_chs_port_ruin	1	tech_dlc09_lord	false	false		1533763164	false	false	true	false
wh2_dlc09_tech_tmb_tomb_king_4	wh_main_chs_port_ruin	1	tech_dlc09_lord	false	false		368222829	false	false	true	false
wh2_dlc09_tech_tmb_tomb_king_5	wh_main_chs_port_ruin	1	tech_dlc09_lord	false	false		412598524	false	false	true	false
wh2_dlc09_tech_tmb_tomb_king_6	wh_main_chs_port_ruin	1	tech_dlc09_lord	false	false		1247509920	false	false	true	false
wh2_dlc09_tech_tmb_tomb_prince_1	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_tomb_prince	false	false		655119716	false	false	true	false
wh2_dlc09_tech_tmb_tomb_prince_2	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_tomb_prince	false	false		1318551021	false	false	true	false
wh2_dlc09_tech_tmb_tomb_prince_3	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_tomb_prince	false	false		1400119087	false	false	true	false
wh2_dlc09_tech_tmb_tomb_prince_4	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_tomb_prince	false	false		1274588810	false	false	true	false
wh2_dlc09_tech_tmb_tomb_prince_5	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_tomb_prince	false	false		157010660	false	false	true	false
wh2_dlc09_tech_tmb_tomb_prince_6	wh_main_chs_port_ruin	1	tech_dlc09_hero_cap_tomb_prince	false	false		893186092	false	false	true	false
wh2_dlc11_tech_brt_chivalry_vampire_coast_1	wh_main_chs_port_ruin	1	tech_dlc07_brt_chivalry_vampire_coast_1	false	false		1480354318	false	false	true	false
wh2_dlc11_tech_cst_admirals_00	wh_main_chs_port_ruin	1	tech_cst_piracy_00	false	false		1872492863	false	false	true	false
wh2_dlc11_tech_cst_admirals_01	wh_main_chs_port_ruin	1	tech_cst_admirals_04	false	false		1191406395	false	false	true	false
wh2_dlc11_tech_cst_admirals_02	wh_main_chs_port_ruin	1	tech_cst_admirals_02	false	false		207463884	false	false	true	false
wh2_dlc11_tech_cst_admirals_03	wh_main_chs_port_ruin	1	tech_cst_admirals_03	false	false		1627507917	false	false	true	false
wh2_dlc11_tech_cst_admirals_04	wh_main_chs_port_ruin	1	tech_cst_admirals_01	false	false		1090984303	false	false	true	false
wh2_dlc11_tech_cst_command_00	wh_main_chs_port_ruin	1	tech_cst_command_00	false	false		1923339512	false	false	true	false
wh2_dlc11_tech_cst_command_01	wh_main_chs_port_ruin	1	tech_cst_command_01	false	false		534839564	false	false	true	false
wh2_dlc11_tech_cst_command_02	wh_main_chs_port_ruin	1	tech_cst_command_02	false	false		309703532	false	false	true	false
wh2_dlc11_tech_cst_command_03	wh_main_chs_port_ruin	1	tech_cst_command_03	false	false		2063463106	false	false	true	false
wh2_dlc11_tech_cst_command_04	wh_main_chs_port_ruin	1	tech_cst_command_04	false	false		114812244	false	false	true	false
wh2_dlc11_tech_cst_command_05	wh_main_chs_port_ruin	1	tech_cst_command_05	false	false		832817161	false	false	true	false
wh2_dlc11_tech_cst_command_06	wh_main_chs_port_ruin	1	tech_cst_command_06	false	false		2147178856	false	false	true	false
wh2_dlc11_tech_cst_command_07	wh_main_chs_port_ruin	1	tech_cst_command_07	false	false		1392689105	false	false	true	false
wh2_dlc11_tech_cst_command_08	wh_main_chs_port_ruin	1	tech_cst_command_08	false	false		1271225611	false	false	true	false
wh2_dlc11_tech_cst_command_09	wh_main_chs_port_ruin	1	tech_cst_command_09	false	false		1489721056	false	false	true	false
wh2_dlc11_tech_cst_command_10	wh_main_chs_port_ruin	1	tech_cst_command_10	false	false		180933989	false	false	true	false
wh2_dlc11_tech_cst_command_11	wh_main_chs_port_ruin	1	tech_cst_command_11	false	false		691415884	false	false	true	false
wh2_dlc11_tech_cst_command_12	wh_main_chs_port_ruin	1	tech_cst_command_12	false	false		482715786	false	false	true	false
wh2_dlc11_tech_cst_firearms_00	wh_main_chs_port_ruin	1	tech_cst_firearms_00	false	false		246095551	false	false	true	false
wh2_dlc11_tech_cst_firearms_01	wh_main_chs_port_ruin	1	tech_cst_firearms_01	false	false		193659439	false	false	true	false
wh2_dlc11_tech_cst_firearms_02	wh_main_chs_port_ruin	1	tech_cst_firearms_02	false	false		1213713750	false	false	true	false
wh2_dlc11_tech_cst_firearms_03	wh_main_chs_port_ruin	1	tech_cst_firearms_03	false	false		425161117	false	false	true	false
wh2_dlc11_tech_cst_firearms_04	wh_main_chs_port_ruin	1	tech_cst_firearms_04	false	false		1296853644	false	false	true	false
wh2_dlc11_tech_cst_firearms_05	wh_main_chs_port_ruin	1	tech_cst_firearms_05	false	false		412560272	false	false	true	false
wh2_dlc11_tech_cst_firearms_06	wh_main_chs_port_ruin	1	tech_cst_firearms_06	false	false		1846414750	false	false	true	false
wh2_dlc11_tech_cst_firearms_07	wh_main_chs_port_ruin	1	tech_cst_firearms_07	false	false		895087949	false	false	true	false
wh2_dlc11_tech_cst_firearms_08	wh_main_chs_port_ruin	1	tech_cst_firearms_08	false	false		578745218	false	false	true	false
wh2_dlc11_tech_cst_firearms_09	wh_main_chs_port_ruin	1	tech_cst_firearms_09	false	false		681702433	false	false	true	false
