effect	icon	priority	icon_negative	category	is_positive_value_good
wh2_dlc09_edict_tmb_force_army_campaign_ambush_success_chance_buff	edict_tmb_worship_of_khsar.png	0	edict_tmb_worship_of_khsar.png	campaign	true
wh2_dlc09_edict_tmb_force_own_campaign_movement_range_province_buff_additive	edict_tmb_worship_of_djaf.png	0	edict_tmb_worship_of_djaf.png	campaign	true
wh2_dlc09_edict_tmb_force_stat_melee_defence_buff_additive	edict_tmb_worship_of_khsar.png	0	edict_tmb_worship_of_khsar.png	campaign	true
wh2_dlc09_edict_tmb_province_growth_province_buff_additive	edict_tmb_worship_of_ptra.png	0	edict_tmb_worship_of_ptra.png	campaign	true
wh2_dlc09_edict_tmb_province_tax_rate_buff_additive	edict_tmb_worship_of_phakth.png	0	edict_tmb_worship_of_phakth.png	campaign	true
wh2_dlc09_edict_tmb_public_order_edict_buff_additive	edict_tmb_worship_of_asaph.png	0	edict_tmb_worship_of_asaph.png	campaign	true
wh2_dlc09_effect_ability_cooldown_arcane_conduit	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_djafs_incantation_of_cursed_blades	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_djafs_incantation_of_cursed_blades_upgraded	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_nerus_incantation_of_protection	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_nerus_incantation_of_protection_upgraded	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_ptras_incantation_of_righteous_smiting	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_ptras_incantation_of_righteous_smiting_upgraded	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_sakhmets_incantation_of_the_skullstorm	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_sakhmets_incantation_of_the_skullstorm_upgraded	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_sand_storm	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_shems_burning_gaze_bound	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_spirit_leech_bound	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_stay_here_ill_get_help	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_usekhps_incantation_of_desiccation	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_usekhps_incantation_of_desiccation_upgraded	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_usirians_incantation_of_vengeance	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_cooldown_usirians_incantation_of_vengeance_upgraded	magic_cooldown.png	293	magic_cooldown.png	both	false
wh2_dlc09_effect_ability_disable_blessing_of_asaph	general_ability.png	305	general_ability.png	both	true
wh2_dlc09_effect_ability_disable_my_will_be_done	general_ability.png	305	general_ability.png	both	true
wh2_dlc09_effect_ability_disable_reanimate	general_ability.png	305	general_ability.png	both	true
wh2_dlc09_effect_ability_disable_the_curse	general_ability.png	305	general_ability.png	both	true
wh2_dlc09_effect_ability_disable_tombstrike	general_ability.png	305	general_ability.png	both	true
wh2_dlc09_effect_ability_enable_amulet_of_pha_stah	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_befalling_curse	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_blade_of_setep	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_blessed_blade_of_ptra	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_blessing_of_asaph	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_cloak_of_the_dunes	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_crown_of_nehekhara	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_curse	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_deathblow_for_skeleton	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_desertstrike	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_djafs_incantation_of_cursed_blades	magic_character.png	290	magic_character.png	battle	true
wh2_dlc09_effect_ability_enable_elixir_of_might	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_enkhils_kanopi	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_frenzy_for_ushabti	general_ability.png	311	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_full_hide		0		battle	true
wh2_dlc09_effect_ability_enable_hawkish_precision_for_tmb_ranged	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_hieratic_jar	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_my_will_be_done	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_necrostrike	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_neferras_scrolls_of_mighty_incantations	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_nerus_incantation_of_protection	magic_character.png	290	magic_character.png	battle	true
wh2_dlc09_effect_ability_enable_ptras_incantation_of_righteous_smiting	magic_character.png	290	magic_character.png	battle	true
wh2_dlc09_effect_ability_enable_reanimate	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_reanimate_upgraded	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_restore	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_sakhmets_incantation_of_the_skullstorm	magic_character.png	290	magic_character.png	battle	true
wh2_dlc09_effect_ability_enable_scorpion_armour	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_staff_of_nagash	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_stay_here_ill_get_help	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_stone_shaper	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_the_liche_staff	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_the_restless_dead	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_the_tomb_blade_of_arkhan	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_tombstrike	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_tretchs_raiders	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_true_blessing_of_asaph	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_unyielding_will	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_usekhps_incantation_of_desiccation	magic_character.png	290	magic_character.png	battle	true
wh2_dlc09_effect_ability_enable_usirians_incantation_of_vengeance	magic_character.png	290	magic_character.png	battle	true
wh2_dlc09_effect_ability_enable_vambraces_of_the_sun	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_venom_staff	general_ability.png	300	general_ability.png	battle	true
wh2_dlc09_effect_ability_enable_wrath_of_the_creator	general_ability.png	310	general_ability.png	battle	true
wh2_dlc09_effect_ability_miscast_djafs_incantation_of_cursed_blades_upgraded	magic.png	298	magic.png	both	false
wh2_dlc09_effect_ability_miscast_nerus_incantation_of_protection_upgraded	magic.png	298	magic.png	both	false
wh2_dlc09_effect_ability_miscast_ptras_incantation_of_righteous_smiting_upgraded	magic.png	298	magic.png	both	false
wh2_dlc09_effect_ability_miscast_sakhmets_incantation_of_the_skullstorm_upgraded	magic.png	298	magic.png	both	false
wh2_dlc09_effect_ability_miscast_usekhps_incantation_of_desiccation_upgraded	magic.png	298	magic.png	both	false
wh2_dlc09_effect_ability_miscast_usirians_incantation_of_vengeance_upgraded	magic.png	298	magic.png	both	false
wh2_dlc09_effect_ability_overcast_djafs_incantation_of_cursed_blades	magic_character.png	292	magic_character.png	both	true
wh2_dlc09_effect_ability_overcast_nerus_incantation_of_protection	magic_character.png	292	magic_character.png	both	true
wh2_dlc09_effect_ability_overcast_ptras_incantation_of_righteous_smiting	magic_character.png	292	magic_character.png	both	true
wh2_dlc09_effect_ability_overcast_sakhmets_incantation_of_the_skullstorm	magic_character.png	292	magic_character.png	both	true
wh2_dlc09_effect_ability_overcast_usekhps_incantation_of_desiccation	magic_character.png	292	magic_character.png	both	true
wh2_dlc09_effect_ability_overcast_usirians_incantation_of_vengeance	magic_character.png	292	magic_character.png	both	true
wh2_dlc09_effect_ability_uses_sand_storm	general_ability.png	301	general_ability.png	battle	true
wh2_dlc09_effect_ability_uses_stay_here_ill_get_help	general_ability.png	301	general_ability.png	battle	true
wh2_dlc09_effect_ability_wom_cost_djafs_incantation_of_cursed_blades	magic_character.png	294	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_djafs_incantation_of_cursed_blades_upgraded	magic_character.png	295	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_nerus_incantation_of_protection	magic_character.png	294	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_nerus_incantation_of_protection_upgraded	magic_character.png	295	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_ptras_incantation_of_righteous_smiting	magic_character.png	294	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_ptras_incantation_of_righteous_smiting_upgraded	magic_character.png	295	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_sakhmets_incantation_of_the_skullstorm	magic_character.png	294	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_sakhmets_incantation_of_the_skullstorm_upgraded	magic_character.png	295	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_usekhps_incantation_of_desiccation	magic_character.png	294	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_usekhps_incantation_of_desiccation_upgraded	magic_character.png	295	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_usirians_incantation_of_vengeance	magic_character.png	294	magic_character.png	both	false
wh2_dlc09_effect_ability_wom_cost_usirians_incantation_of_vengeance_upgraded	magic_character.png	295	magic_character.png	both	false
wh2_dlc09_effect_agent_action_cost_mod_tmb_liche_priest	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_agent_action_cost_mod_tmb_necrotect	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_agent_action_cost_mod_tmb_tomb_prince	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_agent_action_enable_engineer_hinder_settlement_necrotect_ritual		0		campaign	true
wh2_dlc09_effect_agent_action_success_chance_tmb_necrotect	necrotect.png	101	necrotect.png	campaign	true
wh2_dlc09_effect_agent_action_success_chance_tmb_tomb_prince	tomb_prince.png	101	tomb_prince.png	campaign	true
wh2_dlc09_effect_agent_action_success_chance_wizard_tmb	wizard.png	101	wizard.png	campaign	true
wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	wizard.png	102	wizard.png	campaign	true
wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest_dummy	wizard.png	102	wizard.png	campaign	true
wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	necrotect.png	102	necrotect.png	campaign	true
wh2_dlc09_effect_agent_cap_increase_tmb_necrotect_dummy	necrotect.png	102	necrotect.png	campaign	true
wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	tomb_prince.png	102	tomb_prince.png	campaign	true
wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince_dummy	tomb_prince.png	102	tomb_prince.png	campaign	true
wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	tomb_prince.png	0	tomb_prince.png	campaign	true
wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	necrotect.png	0	necrotect.png	campaign	true
wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb	wizard.png	3	wizard.png	campaign	true
wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	wizard.png	0	wizard.png	campaign	true
wh2_dlc09_effect_agent_recruitment_xp_tmb_liche_priest	wizard.png	104	wizard.png	campaign	true
wh2_dlc09_effect_agent_recruitment_xp_tmb_tomb_prince	tomb_prince.png	104	tomb_prince.png	campaign	true
wh2_dlc09_effect_army_ability_enable_legionary_barrage	general_ability.png	301	general_ability.png	battle	true
wh2_dlc09_effect_army_ability_enable_rictus_clanstone	general_ability.png	301	general_ability.png	battle	true
wh2_dlc09_effect_army_ability_enable_sand_veil	general_ability.png	301	general_ability.png	battle	true
wh2_dlc09_effect_army_ability_enable_tomb_swarm	general_ability.png	301	general_ability.png	battle	true
wh2_dlc09_effect_attribute_enable_vanguard_deployment_tmb_chariots	attribute_guerrilla_deploy.png	620	attribute_guerrilla_deploy.png	battle	true
wh2_dlc09_effect_book_vampire_units	wh_main_vmp_vampire_counts/variable_upkeep.png	1	wh_main_vmp_vampire_counts/variable_upkeep.png	campaign	true
wh2_dlc09_effect_building_construction_cost_mod_advanced_military	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_constructs	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_garrison	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_monument	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_recruitment	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_tmb_cavalry	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_tmb_defence_estate_citadel	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_tmb_income_growth_public_order	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_building_construction_cost_mod_tmb_infantry_chariot	treasury.png	101	treasury.png	campaign	false
wh2_dlc09_effect_character_stat_melee_attack_tmb_tomb_prince_foot	melee_character.png	131	melee_character.png	battle	true
wh2_dlc09_effect_character_stat_melee_attack_tomb_prince_chariot	melee_character.png	131	melee_character.png	battle	true
wh2_dlc09_effect_character_stat_melee_attack_tomb_prince_steed	melee_character.png	131	melee_character.png	battle	true
wh2_dlc09_effect_character_stat_melee_defence_tmb_tomb_prince_chariot	defence_character.png	151	defence_character.png	battle	true
wh2_dlc09_effect_character_stat_melee_defence_tmb_tomb_prince_foot	defence_character.png	151	defence_character.png	battle	true
wh2_dlc09_effect_character_stat_melee_defence_tmb_tomb_prince_steed	defence_character.png	151	defence_character.png	battle	true
wh2_dlc09_effect_economy_gdp_mod_culture_tmb	income.png	161	income.png	campaign	true
wh2_dlc09_effect_enable_mount_tmb_casket_of_souls	mount.png	50	mount.png	both	true
wh2_dlc09_effect_enable_mount_tmb_chariot_of_the_gods	mount.png	50	mount.png	both	true
wh2_dlc09_effect_enable_mount_tmb_khemrian_warsphinx	mount.png	50	mount.png	both	true
wh2_dlc09_effect_enable_mount_tmb_necroserpent	mount.png	50	mount.png	both	true
wh2_dlc09_effect_enable_mount_tmb_skeleton_chariot	mount.png	50	mount.png	both	true
wh2_dlc09_effect_force_army_campaign_attrition_desert_immunity	attrition.png	56	attrition.png	campaign	true
wh2_dlc09_effect_force_army_campaign_attrition_sandstorm_immunity	attrition.png	56	attrition.png	campaign	true
wh2_dlc09_effect_force_own_campaign_movement_range_province	campaign_movement.png	13	campaign_movement.png	campaign	true
wh2_dlc09_effect_force_stat_ammunition_tmb_archer_rank7	ammo.png	512	ammo.png	battle	true
wh2_dlc09_effect_force_stat_ammunition_tmb_chariots	ammo.png	511	ammo.png	battle	true
wh2_dlc09_effect_force_stat_ammunition_tmb_skeleton_archer	ammo.png	511	ammo.png	battle	true
wh2_dlc09_effect_force_stat_ammunition_tmb_skeleton_archer_catapult	ammo.png	511	ammo.png	battle	true
wh2_dlc09_effect_force_stat_ammunition_tmb_skeleton_archers_horsemen	ammo.png	511	ammo.png	battle	true
wh2_dlc09_effect_force_stat_ammunition_tmb_skull_catapult_casket	ammo.png	511	ammo.png	battle	true
wh2_dlc09_effect_force_stat_ap_damage_carrion	armour_piercing.png	471	armour_piercing.png	battle	true
wh2_dlc09_effect_force_stat_armour_brt_knights	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_necropolis_knights	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_necrosphinx	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_nehekhara_warriors_chariots	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_sepulchral_stalkers	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_skeleton_archers_horsemen	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_sphinxes	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_tmb_cav_rank7	armour.png	403	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_tmb_melee_infantry	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_tmb_melee_infantry_rank7	armour.png	403	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_tomb_guard	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_tombguard_hierotitan	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_armour_warsphinx	armour.png	401	armour.png	battle	true
wh2_dlc09_effect_force_stat_bonus_vs_infantry_tomb_scorpion	bonus_vs_small.png	482	bonus_vs_small.png	battle	true
wh2_dlc09_effect_force_stat_bonus_vs_large_sphinx	bonus_vs_large.png	491	bonus_vs_large.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_skv_stormvermin	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_carrion	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_chariot_warsphinx	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_horsemen	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_necrosphinx_scorpion_stalker	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_nehekhara_warriors_chariots	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_scorpions_stalkers	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_speculchral_necropolis	charge.png	501	charge.png	battle	true
wh2_dlc09_effect_force_stat_leadership_tmb_horsemen_chariot	morale.png	411	morale.png	battle	true
wh2_dlc09_effect_force_stat_leadership_tmb_monster_rank7	morale.png	412	morale.png	battle	true
wh2_dlc09_effect_force_stat_leadership_tmb_skeleton	morale.png	411	morale.png	battle	true
wh2_dlc09_effect_force_stat_leadership_tomb_guards_chariots	morale.png	411	morale.png	battle	true
wh2_dlc09_effect_force_stat_leadership_vs_tomb_kings	morale.png	411	morale.png	battle	true
wh2_dlc09_effect_force_stat_magic_resistance_tmb_monster_rank7	resistance_magic.png	582	resistance_magic.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_bone_giant	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_during_ambushes	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_heroes	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_horsemen_chariot	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_monsters	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_necropolis_knights	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_necrosphinx	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_necrosphinx_scorpion_stalker	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_scorpions	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_stalker_necropolis_knight	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_tmb_cavalry_rank7	melee.png	432	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_tmb_chariot_warsphinx	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_tmb_horsemen	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_tmb_nehekhara_warriors_chariots	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_tomb_guard	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_tomb_guard_chariots	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_ushabti	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_ushabti_bow	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_ushabti_titan	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_vs_tomb_kings	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_attack_when_retreating_dummy	melee.png	431	melee.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_monster	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_all_melee_infantry	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_carrion	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_characters	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_hierotitan	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_horsemen	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_necropolis_knights	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_necrosphinx	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_nehekhara_warriors_chariots	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_scorpions	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_stalker_necropolis_knight	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_stalkers	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_tomb_guard	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_tomb_guards_chariots	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti_bow	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti_titan	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_melee_defence_tmb_warsphinx	defence.png	451	defence.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_archer_chariots	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_archer_rank7	ranged_damage.png	542	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_archers_stalker	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_casket_of_souls	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_chariots	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_horsemen	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archer_catapult	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archers_horsemen	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_skull_catapult_casket	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_ushabti	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_damage_tmb_warsphinx	ranged_damage.png	541	ranged_damage.png	battle	true
wh2_dlc09_effect_force_stat_missile_resistance_tmb_archer_rank7	resistance_missile.png	582	resistance_missile.png	battle	true
wh2_dlc09_effect_force_stat_missile_resistance_tmb_infantry_rank7	resistance_missile.png	582	resistance_missile.png	battle	true
wh2_dlc09_effect_force_stat_physical_resistance_tmb_cav_rank7	resistance_physical.png	582	resistance_physical.png	battle	true
wh2_dlc09_effect_force_stat_physical_resistance_tmb_skeletons	resistance_physical.png	581	resistance_physical.png	battle	true
wh2_dlc09_effect_force_stat_reload_time_reduction_chariot_warsphinx	icon_stat_reload_time_force.png	561	icon_stat_reload_time_force.png	battle	true
wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_archers_horsemen	icon_stat_reload_time_force.png	561	icon_stat_reload_time_force.png	battle	true
wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_chariots	icon_stat_reload_time_force.png	561	icon_stat_reload_time_force.png	battle	true
