technology	effect	effect_scope	value
tech_dlc17_bst_bloodgrounds_everywhere	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	10.0000
tech_dlc17_bst_bloodgrounds_everywhere	wh_main_effect_character_stat_miscast	faction_to_character_own	-25.0000
tech_dlc17_bst_bretonnia_locked	wh2_dlc17_effect_skill_armour_increase_bst_minotaurs	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_bretonnia_unlock_1	wh_dlc17_effect_tech_unit_stat_melee_damage_minotaurs_ghorgon_cygor_giants	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_bretonnia_unlock_2	wh2_dlc17_effect_missile_resistance_ghorgon_giant	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_bretonnia_unlock_3	wh2_dlc11_effect_force_stat_ammunition_bst_cygor	faction_to_force_own_unseen	15.0000
tech_dlc17_bst_bretonnia_unlock_3	wh_dlc03_effect_force_stat_reload_time_reduction_cygor	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_bretonnia_unlock_4	wh2_dlc17_effect_enable_attribute_vanguard_deployment_minotaurs	faction_to_force_own_unseen	1.0000
tech_dlc17_bst_bretonnia_unlock_4	wh2_dlc17_effect_skill_charge_bonus_increase_bst_minotaurs	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_chariot_only	wh2_dlc17_effect_ability_enable_primal_fury_upgraded	faction_to_force_own_unseen	1.0000
tech_dlc17_bst_dwarf_locked	wh2_dlc17_effect_missile_resist_during_sieges	faction_to_force_own	10.0000
tech_dlc17_bst_dwarf_locked	wh3_main_effect_force_stat_vigour_loss_reduction_small_siege	faction_to_force_own_unseen	-15.0000
tech_dlc17_bst_dwarf_unlock_1	wh2_dlc17_effect_ability_enable_regeneration_spawn_jabberslythe	faction_to_force_own_unseen	1.0000
tech_dlc17_bst_dwarf_unlock_2	wh2_dlc17_effect_bonus_vs_infantry_increase_bst_chariots	faction_to_force_own_unseen	5.0000
tech_dlc17_bst_dwarf_unlock_2	wh2_dlc17_effect_melee_defence_bst_chariots	faction_to_force_own_unseen	5.0000
tech_dlc17_bst_dwarf_unlock_3	wh2_dlc17_effect_tech_armour_piercing_warhounds_harpies	faction_to_force_own_unseen	3.0000
tech_dlc17_bst_dwarf_unlock_3	wh2_dlc17_effect_tech_weapon_damage_increase_bst_razorgor_herd	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_dwarf_unlock_4	wh2_dlc17_effect_phys_resist_beasts	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_empire_locked	wh_dlc03_effect_force_stat_melee_attack_bst_tier_1	faction_to_force_own_unseen	3.0000
tech_dlc17_bst_empire_locked	wh_dlc17_effect_tech_leadership_ugor_herd	faction_to_force_own_unseen	4.0000
tech_dlc17_bst_empire_unlock_1	wh2_dlc17_effect_force_stat_ammo_increase_ungor_raider	faction_to_force_own_unseen	15.0000
tech_dlc17_bst_empire_unlock_1	wh2_dlc17_effect_force_stat_reload_increase_ungor_raider	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_empire_unlock_2	wh2_dlc17_effect_force_stat_mod_melee_damage_versus_elves_men_dwarfs	faction_to_force_own	10.0000
tech_dlc17_bst_empire_unlock_3	wh_main_effect_character_stat_aura_leadership_effect	faction_to_character_own	3.0000
tech_dlc17_bst_empire_unlock_3	wh_main_effect_character_stat_leadership_aura_size	faction_to_character_own	15.0000
tech_dlc17_bst_empire_unlock_4	wh_dlc03_effect_tech_movement_speed_all	faction_to_force_own_unseen	5.0000
tech_dlc17_bst_fifteen_spells	wh2_dlc16_effect_magic_mod_amount_of_uses_transformation_of_kadon	faction_to_character_own_unseen	2.0000
tech_dlc17_bst_fifteen_spells	wh2_dlc17_effect_ability_number_uses_savage_dominion	faction_to_character_own_unseen	1.0000
tech_dlc17_bst_four_battles	wh_main_effect_agent_movement_range_mod	faction_to_character_own	10.0000
tech_dlc17_bst_high_elves_1	wh2_dlc17_effect_bst_armour_gor_bestigor	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_high_elves_2	wh2_dlc17_effect_attribute_cause_fear_during_ambushes	faction_to_force_own	1.0000
tech_dlc17_bst_high_elves_3	wh2_dlc17_effect_force_stat_melee_attack_increase_bst_centigor	faction_to_force_own_unseen	5.0000
tech_dlc17_bst_high_elves_3	wh2_dlc17_effect_force_stat_melee_defence_increase_bst_centigor	faction_to_force_own_unseen	5.0000
tech_dlc17_bst_high_elves_4	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own	10.0000
tech_dlc17_bst_high_elves_locked	wh2_dlc17_effect_tech_charge_increase_bst_centigors_gors	faction_to_force_own_unseen	10.0000
tech_dlc17_bst_the_no_unit_loss	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-50.0000
tech_dlc17_bst_the_no_unit_loss	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own_unseen	-10.0000
tech_dlc17_bst_the_no_unit_loss	wh_main_effect_agent_field_line_of_sight_mod	faction_to_character_own	15.0000
tech_dlc17_bst_the_single_entity_tech	wh2_dlc17_effect_ability_enable_guardian_lords_heroes	faction_to_force_own_unseen	1.0000
tech_dlc17_bst_unfavoured_battle	wh2_dlc17_pooled_resource_bst_dread_battles_mod	faction_to_faction_own_unseen	20.0000
tech_dlc17_bst_wipe_out_faction	wh2_dlc17_effect_bst_cooldown_lore_beasts_wilds_shadows_death	faction_to_character_own	-10.0000
tech_dlc17_bst_wipe_out_faction	wh2_dlc17_effect_bst_wom_costs_lore_beasts_wilds_shadows_death	faction_to_character_own	-10.0000
tech_grn_end_1_1	wh3_dlc26_effect_attribute_enable_stalk_grn_arachnarok	faction_to_force_own_unseen	1.0000
tech_grn_end_1_1	wh3_dlc26_effect_force_stat_weapon_strength_grn_arachnarok	faction_to_force_own_unseen	15.0000
tech_grn_end_1_2	wh3_dlc26_effect_agent_cap_increase_black_orc_big_boss_goblin_big_boss	faction_to_faction_own_unseen	2.0000
tech_grn_end_1_2	wh3_dlc26_effect_agent_recruitment_xp_black_orc_big_boss_goblin_big_boss	faction_to_province_own_unseen	2.0000
tech_grn_end_1_2	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	30.0000
tech_grn_end_1_2	wh_main_effect_force_all_campaign_sacking_income	faction_to_character_own_unseen	20.0000
tech_grn_end_1_3	wh3_dlc26_effect_force_stat_armour_wyvern_hydra_colossal_squig	faction_to_force_own_unseen	10.0000
tech_grn_end_1_3	wh3_dlc26_effect_force_stat_ward_save_wyvern_hydra_colossal_squig	faction_to_force_own_unseen	10.0000
tech_grn_end_2_1	wh3_dlc26_effect_agent_cap_increase_night_goblin_big_boss	faction_to_faction_own_unseen	2.0000
tech_grn_end_2_1	wh3_dlc26_effect_agent_recruitment_xp_night_goblin_big_boss	faction_to_province_own_unseen	2.0000
tech_grn_end_2_1	wh_main_effect_unit_enable_attribute_guerrilla_deployment_goblins	faction_to_force_own_unseen	1.0000
tech_grn_end_2_2	wh3_dlc26_effect_stat_healing_cap_grn_trolls	faction_to_force_own_unseen	10.0000
tech_grn_end_2_2	wh_main_effect_tech_unit_xp_levels_trolls	faction_to_character_own_unseen	1.0000
tech_grn_end_2_3	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	5.0000
tech_grn_end_2_3	wh_main_faction_political_diplomacy_mod_greenskins	faction_to_faction_own_unseen	20.0000
tech_grn_end_3_1	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0000
tech_grn_end_3_1	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	2.0000
tech_grn_end_3_2	wh3_dlc26_effect_force_stat_ap_damage_night_goblins	faction_to_force_own_unseen	2.0000
tech_grn_end_3_2	wh3_dlc26_effect_force_stat_missile_ap_damage_night_goblins	faction_to_force_own_unseen	2.0000
tech_grn_end_3_2	wh3_dlc26_effect_force_stat_speed_night_goblins	faction_to_force_own_unseen	10.0000
tech_grn_end_3_3	wh3_dlc26_contact_phase_armour_sundering_grn_black_orc	faction_to_force_own_unseen	1.0000
tech_grn_end_3_3	wh3_dlc26_effect_force_stat_melee_attack_black_orcs	faction_to_force_own_unseen	4.0000
tech_grn_end_4_1	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	10.0000
tech_grn_end_4_1	wh_main_effect_agent_cap_increase_wizard_orc_shaman	faction_to_faction_own_unseen	2.0000
tech_grn_end_4_1	wh_main_effect_agent_recruitment_xp_wizard_greenskins	faction_to_province_own_unseen	2.0000
tech_grn_end_4_2	wh3_dlc26_effect_contact_phase_dazed_grn_rogue_idol	faction_to_force_own_unseen	1.0000
tech_grn_end_4_2	wh3_dlc26_effect_force_stat_missile_damage_grn_rock_lobber	faction_to_force_own_unseen	10.0000
tech_grn_end_4_2	wh3_dlc26_effect_force_stat_weapon_strength_rogue_idol	faction_to_force_own_unseen	10.0000
tech_grn_end_4_3	wh3_dlc26_effect_attribute_enable_unbreakable_grn_waaagh_units	faction_to_force_own	1.0000
tech_grn_end_4_3	wh3_dlc26_effect_upkeep_waaagh_units	faction_to_force_own	-10.0000
tech_grn_end_5_1	wh3_dlc26_effect_ability_enable_primal_rage_waaagh_units	faction_to_force_own	1.0000
tech_grn_end_5_1	wh3_dlc26_effect_ward_save_waaagh_units	faction_to_force_own	5.0000
tech_grn_end_5_2	wh_main_effect_force_all_campaign_experience_base_all	faction_to_force_own_unseen	1.0000
tech_grn_end_5_2	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	5.0000
tech_grn_end_5_2	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	5.0000
tech_grn_end_5_3	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-5.0000
tech_grn_extra_1_1	wh3_dlc26_effect_force_stat_charge_squig_hoppers_wolf_riders	faction_to_force_own_unseen	25.0000
tech_grn_extra_1_1	wh3_dlc26_effect_force_stat_speed_squig_hoppers_wolf_riders	faction_to_force_own_unseen	10.0000
tech_grn_extra_1_2	wh3_dlc26_effect_building_construction_mod_spiders	faction_to_region_own_unseen	-15.0000
tech_grn_extra_1_2	wh3_dlc26_effect_building_construction_mod_squig	faction_to_region_own_unseen	-15.0000
tech_grn_extra_1_2	wh3_dlc26_effect_unit_xp_levels_squigs_spiders	faction_to_force_own_unseen	2.0000
tech_grn_extra_1_3	wh3_dlc26_effect_force_stat_melee_attack_spider_riders	faction_to_force_own_unseen	4.0000
tech_grn_extra_1_3	wh3_dlc26_effect_force_stat_missile_damage_spider_riders	faction_to_force_own_unseen	10.0000
tech_grn_extra_1_3	wh3_dlc26_effect_force_stat_speed_spider_riders	faction_to_force_own_unseen	10.0000
tech_grn_extra_1_4	wh_main_effect_force_stat_missile_damage_infantry	faction_to_force_own_unseen	10.0000
tech_grn_extra_1_4	wh_main_effect_force_stat_range_missile_infantry	faction_to_force_own_unseen	5.0000
tech_grn_extra_1	wh_main_effect_force_stat_ammunition_artillery	faction_to_force_own_unseen	10.0000
tech_grn_extra_1	wh_main_effect_force_stat_reload_time_reduction_artillery	faction_to_force_own_unseen	10.0000
tech_grn_extra_2_1	wh3_dlc26_effect_force_stat_mass_pump_wagons_chariots	faction_to_force_own_unseen	20.0000
tech_grn_extra_2_1	wh3_dlc26_tech_effect_melee_damage_mod_pump_wagons_chariots	faction_to_force_own_unseen	10.0000
tech_grn_extra_2_2	wh3_dlc26_effect_force_stat_physical_resistance_wolf_riders	faction_to_force_own_unseen	5.0000
tech_grn_extra_2_2	wh_main_effect_force_stat_armour_wolf_riders	faction_to_force_own_unseen	10.0000
tech_grn_extra_2_3	wh3_main_effect_corruption_reduction_technology	faction_to_province_own	-1.0000
tech_grn_extra_2_3	wh_main_effect_public_order_tech	faction_to_province_own_unseen	3.0000
tech_grn_extra_2_4	wh_main_effect_agent_recruitment_cost_mod	faction_to_province_own_unseen	-15.0000
tech_grn_extra_2_4	wh_main_effect_force_all_campaign_recruitment_cost	faction_to_force_own_unseen	-10.0000
tech_grn_extra_2	wh3_dlc26_effect_force_stat_melee_attack_giants	faction_to_force_own_unseen	5.0000
tech_grn_extra_2	wh_main_effect_force_stat_weapon_strength_giants	faction_to_force_own_unseen	10.0000
tech_grn_extra_3_1	wh2_dlc11_effect_force_stat_weapon_strength_grn_all_orc_infantry	faction_to_force_own_unseen	5.0000
tech_grn_extra_3_1	wh_main_effect_tech_hitpoints_increase_boyz	faction_to_force_own_unseen	10.0000
tech_grn_extra_3_2	wh3_dlc26_effect_stat_ap_damage_grn_boars	faction_to_force_own_unseen	4.0000
tech_grn_extra_3_2	wh3_dlc26_effect_tech_charge_speed_add_boars	faction_to_force_own_unseen	5.0000
tech_grn_extra_3_3	wh3_dlc26_effect_stat_mass_grn_boars	faction_to_force_own_unseen	15.0000
tech_grn_extra_3_3	wh3_dlc26_effect_stat_physical_resist_grn_boars	faction_to_force_own_unseen	5.0000
tech_grn_extra_3_4	wh3_dlc26_effect_attrivute_enable_glorious_charge_grn_chariots	faction_to_force_own_unseen	1.0000
tech_grn_extra_3_4	wh_main_effect_force_stat_speed_greenskin_chariots	faction_to_force_own_unseen	10.0000
tech_grn_final_1_1	wh3_main_ie_pooled_resource_scrap_gained_technology	faction_to_faction_own_unseen	10.0000
tech_grn_final_1_2	wh2_dlc15_effect_per_turn_waaagh_dummy	faction_to_faction_own_unseen	5.0000
tech_grn_final_1_2	wh3_dlc26_strongest_waaaaagh_dummy	faction_to_faction_own_unseen	1.0000
tech_grn_mid_1_1	wh2_dlc15_effect_greenskin_lord_unlock_1	faction_to_faction_own_unseen	1.0000
tech_grn_mid_2_1	wh2_dlc15_effect_greenskin_lord_unlock_2	faction_to_faction_own_unseen	1.0000
tech_grn_scrap_1	wh3_dlc26_effect_tech_grn_scrap_mandibles	faction_to_force_own_unseen	0.0000
tech_grn_scrap_1	wh3_dlc26_effect_tech_grn_scrap_shroom_powda	faction_to_force_own_unseen	0.0000
tech_grn_scrap_1	wh3_dlc26_effect_tech_grn_scrap_squig_spikes	faction_to_force_own_unseen	0.0000
tech_grn_scrap_2	wh3_dlc26_effect_tech_grn_scrap_jagged_weapon	faction_to_force_own_unseen	0.0000
tech_grn_scrap_2	wh3_dlc26_effect_tech_grn_scrap_liquor_flask	faction_to_force_own_unseen	0.0000
tech_grn_scrap_2	wh3_dlc26_effect_tech_grn_scrap_spikier_weapon	faction_to_force_own_unseen	0.0000
tech_grn_scrap_2	wh3_dlc26_effect_tech_grn_scrap_water_flask	faction_to_force_own_unseen	0.0000
tech_grn_scrap_3	wh3_dlc26_effect_tech_grn_scrap_combat_ammobag	faction_to_force_own_unseen	0.0000
tech_grn_scrap_3	wh3_dlc26_effect_tech_grn_scrap_heavy_ammo	faction_to_force_own_unseen	0.0000
tech_grn_scrap_4	wh3_dlc26_effect_tech_grn_scrap_bone_breastplates	faction_to_force_own_unseen	0.0000
tech_grn_scrap_4	wh3_dlc26_effect_tech_grn_scrap_piercing_weapon	faction_to_force_own_unseen	0.0000
tech_grn_scrap_4	wh3_dlc26_effect_tech_grn_scrap_reinforced_weapon	faction_to_force_own_unseen	0.0000
tech_grn_scrap_4	wh3_dlc26_effect_tech_grn_scrap_scrap_armour	faction_to_force_own_unseen	0.0000
tech_grn_scrap_5	wh3_dlc26_effect_tech_grn_scrap_bigga_rocks	faction_to_force_own_unseen	0.0000
tech_grn_scrap_5	wh3_dlc26_effect_tech_grn_scrap_borrowed_bolts	faction_to_force_own_unseen	0.0000
tech_grn_scrap_5	wh3_dlc26_effect_tech_grn_scrap_wing_suit	faction_to_force_own_unseen	0.0000
tech_grn_scrap_6	wh3_dlc26_effect_tech_grn_scrap_chariot_armour	faction_to_force_own_unseen	0.0000
tech_grn_scrap_6	wh3_dlc26_effect_tech_grn_scrap_pump_plating	faction_to_force_own_unseen	0.0000
tech_grn_scrap_7	wh3_dlc26_effect_tech_grn_scrap_best_blades	faction_to_force_own_unseen	0.0000
tech_grn_scrap_7	wh3_dlc26_effect_tech_grn_scrap_biggest_stick	faction_to_force_own_unseen	0.0000
tech_grn_scrap_7	wh3_dlc26_effect_tech_grn_scrap_sharpening_stones	faction_to_force_own_unseen	0.0000
tech_grn_scrap_8	wh3_dlc26_effect_tech_grn_scrap_big_squig_spikes	faction_to_force_own_unseen	0.0000
tech_grn_scrap_8	wh3_dlc26_effect_tech_grn_scrap_scrap_gauntlet	faction_to_force_own_unseen	0.0000
tech_grn_scrap_8	wh3_dlc26_effect_tech_grn_scrap_spiky_claws	faction_to_force_own_unseen	0.0000
tech_grn_scrap_8	wh3_dlc26_effect_tech_grn_scrap_spiky_legs	faction_to_force_own_unseen	0.0000
tech_grn_scrap_8	wh3_dlc26_effect_tech_grn_scrap_strapped_plates	faction_to_force_own_unseen	0.0000
tech_grn_start_0_1	wh2_dlc15_effect_per_turn_waaagh_dummy	faction_to_faction_own_unseen	1.0000
tech_grn_start_1_1	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	5.0000
tech_grn_start_1_2	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_character_own_unseen	5.0000
tech_grn_start_1_2	wh_main_effect_force_army_campaign_attrition_all_resistance	faction_to_force_own_unseen	-25.0000
tech_grn_start_1_3	wh2_dlc15_effect_agent_cap_increase_troll_hag	faction_to_faction_own_unseen	2.0000
tech_grn_start_1_3	wh2_dlc15_effect_agent_recruitment_xp_troll_hag	faction_to_province_own_unseen	2.0000
tech_grn_start_1_3	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	5.0000
tech_grn_start_2_1	wh_dlc15_effect_force_unit_stat_leadership_goblins	faction_to_force_own_unseen	5.0000
tech_grn_start_2_1	wh_main_effect_tech_upkeep_cost_reduction_goblins	faction_to_force_own_unseen	-5.0000
tech_grn_start_2_2	wh2_dlc11_effect_force_stat_melee_defence_grn_all_goblin_infantry	faction_to_force_own_unseen	3.0000
tech_grn_start_2_2	wh3_dlc26_effect_force_stat_armour_grn_all_goblin_infantry	faction_to_force_own_unseen	10.0000
tech_grn_start_2_3	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-20.0000
tech_grn_start_2_3	wh_main_effect_agent_action_success_chance	faction_to_character_own_unseen	5.0000
tech_grn_start_2_4	wh_dlc08_effect_battle_melee_attack_normal_orcs	faction_to_force_own_unseen	3.0000
tech_grn_start_2_4	wh_dlc08_effect_force_stat_leadership_grn_orc_tier_1	faction_to_force_own_unseen	5.0000
tech_grn_start_3_1	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	10.0000
tech_grn_start_3_2	wh3_dlc26_contact_phase_discouraged_grn_big_uns	faction_to_force_own_unseen	1.0000
tech_grn_start_3_2	wh3_dlc26_effect_unit_xp_levels_grn_big_uns	faction_to_force_own_unseen	2.0000
tech_grn_start_3_3	wh2_dlc11_effect_building_construction_time_mod_grn_settlements	faction_to_region_own_unseen	-1.0000
tech_grn_start_3_3	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-10.0000
wh2_dlc09_tech_tmb_campaign_bonus_1_1	wh2_dlc09_effect_force_stat_ammunition_tmb_chariots	faction_to_force_own_unseen	15.0000
wh2_dlc09_tech_tmb_campaign_bonus_1_1	wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_nehekhara_warriors_chariots	faction_to_force_own_unseen	8.0000
wh2_dlc09_tech_tmb_campaign_bonus_1_1	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_chariots	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_1_2	wh2_dlc09_effect_force_stat_melee_attack_tmb_nehekhara_warriors_chariots	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_1_2	wh2_dlc09_effect_force_stat_melee_defence_tmb_nehekhara_warriors_chariots	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_1_3	wh2_dlc09_effect_force_stat_armour_nehekhara_warriors_chariots	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_1_3	wh2_dlc09_effect_force_stat_weapon_strength_tmb_nehekhara_warriors_chariots	faction_to_force_own_unseen	10.0000
