id	rank	unit	unit_list_display
2005069180	0	wh3_dlc23_chd_inf_infernal_guard	wh3_dlc23_skill_innate_chd_convoy_overseer_cannonry_experience
2005155882	0	wh3_dlc23_chd_mon_kdaai_fireborn	wh3_dlc23_skill_innate_chd_convoy_overseer_kdaai_domination
2017616110	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Humble-Born
2030075234	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Dragon-Blooded
2032072323	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_cavalry
2039576719	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_cavalry
2042423166	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_retired_daemonsmither
2089925299	0	wh3_main_cth_cav_jade_longma_riders_0	wh3_main_skill_innate_cth_caravan_master_Longma-Whisperer
21037137	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_bull_centaur_master
2119536271	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Shang-Yang
213114542	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_hobgoblin_favour
2139239055	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_connected
2146792635	0	wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_skill_innate_chd_convoy_overseer_sharpshooter
232336667	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_cannonry_experience
24187994	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Shang-Yang
257676231	0	wh3_main_cth_inf_iron_hail_gunners_0	wh3_main_skill_innate_cth_caravan_master_royalty
262405942	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_Humble-Born
277395424	0	wh3_main_cth_veh_sky_lantern_0	wh3_main_skill_innate_cth_caravan_master_gunner
292478758	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Nan-Gau
298708302	0	wh3_dlc23_chd_cav_bull_centaurs_greatweapons	wh3_dlc23_skill_innate_chd_convoy_overseer_bull_centaur_master
312458240	0	wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_skill_innate_chd_convoy_overseer_covert
317437448	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_monster_commander
337147566	0	wh3_dlc23_chd_inf_infernal_guard	wh3_dlc23_skill_innate_chd_convoy_overseer_covert
353800778	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Shang-Yang
355057519	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_Shang-Yang
357745840	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Humble-Born
365298573	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Former-Artillery-Officer
365835550	0	wh3_main_ogr_inf_maneaters_0	wh3_dlc23_skill_innate_chd_convoy_overseer_ogre_controller
387997801	0	wh3_dlc23_chd_cav_bull_centaurs_axe	wh3_dlc23_skill_innate_chd_convoy_overseer_bull_centaur_master
391686266	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_retired_daemonsmither
414014838	0	wh3_dlc23_chd_veh_iron_daemon	wh3_dlc23_skill_innate_chd_convoy_overseer_war_machinist
416812603	0	wh3_main_cth_cav_jade_lancers_0	wh3_main_skill_innate_cth_caravan_master_cavalry
426944035	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_kdaai_domination
430599931	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_kdaai_domination
432075815	0	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	wh3_dlc23_skill_innate_chd_convoy_overseer_hobgoblin_favour
432406030	0	wh3_dlc23_chd_veh_skullcracker_1dreadquake	wh3_dlc23_skill_innate_chd_convoy_overseer_war_machinist
432542351	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_Dragon-Blooded
434763891	0	wh3_main_cth_inf_jade_warriors_0	wh3_main_skill_innate_cth_caravan_master_cavalry
473031738	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_cavalry
475800602	0	wh3_main_cth_inf_crane_gunners_0	wh3_main_skill_innate_cth_caravan_master_Nan-Gau
481582554	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_retired_daemonsmither
496389537	0	wh3_dlc23_chd_mon_kdaai_destroyer	wh3_dlc23_skill_innate_chd_convoy_overseer_kdaai_domination
498353726	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_war_machinist
508700934	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Dragon-Blooded
510200545	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Ogre-Ally
532656368	0	wh3_main_ogr_inf_maneaters_1	wh3_main_skill_innate_cth_caravan_master_Ogre-Ally
535940919	2	wh3_main_cth_inf_jade_warriors_0	wh3_main_skill_innate_cth_caravan_master_stealth
542701744	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Longma-Whisperer
546726918	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_retired_daemonsmither
550784074	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_kdaai_domination
564082116	0	wh3_main_cth_art_grand_cannon_0	wh3_main_skill_innate_cth_caravan_master_Former-Artillery-Officer
567221352	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_war_machinist
570434925	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_gunner
576681549	0	wh_main_emp_inf_halberdiers	wh3_main_skill_innate_cth_caravan_master_Western-Idealist
59076812	2	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_stealth
596448710	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Longma-Whisperer
615924441	0	wh3_main_cth_cav_jade_lancers_0	wh3_main_skill_innate_cth_caravan_master_cavalry
647952232	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Humble-Born
655452935	0	wh3_dlc23_chd_mon_lammasu	wh3_dlc23_skill_innate_chd_convoy_overseer_monster_commander
695973672	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_monster_commander
704460245	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_Former-Artillery-Officer
706429419	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Former-Artillery-Officer
70873007	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_war_machinist
710900713	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Humble-Born
717800101	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Western-Idealist
738285526	0	wh3_main_cth_inf_jade_warriors_0	wh3_main_skill_innate_cth_caravan_master_cavalry
746097043	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_sharpshooter
760241931	0	wh3_main_ogr_inf_maneaters_1	wh3_dlc23_skill_innate_chd_convoy_overseer_ogre_controller
763632132	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Ogre-Ally
774758370	0	wh3_main_cth_cav_jade_lancers_0	wh3_main_skill_innate_cth_caravan_master_royalty
777261968	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_kdaai_domination
786388240	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Western-Idealist
792912051	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Shang-Yang
813909969	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_connected
820182562	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_war_machinist
825984781	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_hobgoblin_favour
843362896	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_metallic_resilience
849611595	0	wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_skill_innate_chd_convoy_overseer_covert
858882426	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_gunner
859887111	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_metallic_resilience
862448477	0	wh3_main_ogr_inf_maneaters_0	wh3_main_skill_innate_cth_caravan_master_Ogre-Ally
870798584	0	wh3_main_cth_inf_peasant_archers_0	wh3_main_skill_innate_cth_caravan_master_Western-Idealist
879015188	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Ogre-Ally
902341093	0	wh3_dlc23_chd_inf_chaos_dwarf_warriors	wh3_dlc23_skill_innate_chd_convoy_overseer_sharpshooter
915058621	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_ogre_controller
926030416	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_monster_commander
929148382	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_Nan-Gau
944093240	0	wh3_main_cth_inf_jade_warriors_0	wh3_main_skill_innate_cth_caravan_master_royalty
946450358	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_Former-Artillery-Officer
950680152	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_metallic_resilience
956335605	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_Western-Idealist
971430510	0	wh3_main_cth_inf_iron_hail_gunners_0	wh3_main_skill_innate_cth_caravan_master_royalty
977751494	0	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_skill_innate_cth_caravan_master_gunner
980354487	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_hobgoblin_favour
981458449	0	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_skill_innate_chd_convoy_overseer_ogre_controller
994954404	0	wh3_main_cth_inf_jade_warriors_1	wh3_main_skill_innate_cth_caravan_master_Nan-Gau
