set	item	mod_disabled
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_misc_3	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_mount_skeletal_steed	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_mount_skeleton_chariot	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_0	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_1	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_10	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_2	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_3	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_4	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_5	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_6	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_7	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_8	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_personal_9	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_unique_0	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_unique_1	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_unique_2	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_unique_3	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_unique_4	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh2_dlc09_skill_tmb_arkhan_unique_5	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh3_dlc24_skill_node_all_mentor	false
wh2_dlc09_skill_node_set_tmb_arkhan	wh3_main_agent_action_scaling	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_innate_tmb_khalida	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_0	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_1	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_10	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_11	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_12	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_2	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_3	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_4	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_5	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_6	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_7	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_8	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_army_9	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_0	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_1	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_10	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_2	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_3	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_4	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_5	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_6	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_7	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_8	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_campaign_9	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_god_blessing_3	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_hidden	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_misc_0	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_misc_1	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_misc_2	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_misc_3	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_mount_necroserpent	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_mount_skeleton_chariot	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_0	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_1	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_10	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_2	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_3	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_4	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_5	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_6	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_7	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_8	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_personal_9	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_unique_0	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_unique_1	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_unique_2	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_unique_3	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_unique_4	false
wh2_dlc09_skill_node_set_tmb_khalida	wh2_dlc09_skill_tmb_khalida_unique_5	false
wh2_dlc09_skill_node_set_tmb_khalida	wh3_dlc24_skill_node_all_mentor	false
wh2_dlc09_skill_node_set_tmb_khalida	wh3_main_agent_action_scaling	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_innate_tmb_khatep	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_0	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_1	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_10	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_11	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_12	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_2	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_3	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_4	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_5	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_6	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_7	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_8	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_army_9	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_0	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_1	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_10	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_2	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_3	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_4	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_5	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_6	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_7	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_8	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_campaign_9	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_god_blessing_1	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_hidden	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_0	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_1	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_10	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_2	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_3	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_4	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_5	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_6	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_7	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_8	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_9	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_lore_dummy	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_misc_0	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_misc_1	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_misc_2	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_misc_3	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_mount_casket_of_souls	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_mount_skeletal_steed	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_mount_skeleton_chariot	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_unique_0	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_unique_1	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_unique_2	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_unique_3	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_unique_4	false
wh2_dlc09_skill_node_set_tmb_khatep	wh2_dlc09_skill_tmb_khatep_unique_5	false
wh2_dlc09_skill_node_set_tmb_khatep	wh3_dlc24_skill_node_all_mentor	false
wh2_dlc09_skill_node_set_tmb_khatep	wh3_main_agent_action_scaling	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_set_tmb_liche_priest_death_mentor	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_01	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_02	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_03	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_04	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_05	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_06	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_07	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_campaign_actions_dummy	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_0	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_1	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_10	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_12	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_13	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_14	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_15	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_16	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_2	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_3	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_5	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_node_tmb_liche_priest_death_innate_8	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_tmb_liche_priest_death_misc_0	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_tmb_liche_priest_death_misc_2	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_tmb_liche_priest_death_misc_3	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_tmb_liche_priest_death_mount_0	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_tmb_liche_priest_death_unique_0	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_tmb_liche_priest_death_unique_1	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh2_dlc09_skill_tmb_liche_priest_death_unique_2	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh3_main_agent_action_scaling	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_01	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_02	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_03	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_04	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_05	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_06	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_07	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_08	false
wh2_dlc09_skill_node_set_tmb_liche_priest_death	wh_dlc03_skill_node_tmb_liche_priest_death_magic_09	false
