id	group	priority
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionTombKings_&_Positive	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionTombKings_&_Positive	19.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVamp	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVamp	3.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVamp_&_Negative	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVamp_&_Negative	19.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVamp_&_Positive	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVamp_&_Positive	19.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVampireCoast	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVampireCoast	3.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVampireCoast_&_Negative	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVampireCoast_&_Negative	19.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVampireCoast_&_Positive	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionVampireCoast_&_Positive	19.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionWoodElves	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionWoodElves	3.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionWoodElves_&_Negative	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionWoodElves_&_Negative	19.0000
DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionWoodElves_&_Positive	DLC11_diplomacy_Subcult_VampireCoast_&_OtherFactionWoodElves_&_Positive	19.0000
DLC11_diplomacy_Subcult_VampireCoast_&_Positive	DLC11_diplomacy_Subcult_VampireCoast_&_Positive	18.0000
brt_chivalry_1	brt_chivalry_1	0.0000
brt_chivalry_2	brt_chivalry_2	0.0000
brt_chivalry_3	brt_chivalry_3	0.0000
brt_chivalry_4	brt_chivalry_4	0.0000
brt_chivalry_5	brt_chivalry_5	0.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan	diplomacy_FactionGroup_Boyar2	3.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_Negative	diplomacy_FactionGroup_Boyar2_&_Negative	19.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionCathay	diplomacy_FactionGroup_Boyar2_&_OtherFactionCathay	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionCathay_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionCathay_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionCathay_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionCathay_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionChaosDwarfs	diplomacy_FactionGroup_Boyar2_&_OtherFactionChaosDwarfs	9.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionChaosDwarfs_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionChaosDwarfs_&_Negative	25.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionChaosDwarfs_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionChaosDwarfs_&_Positive	25.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionDaemon	diplomacy_FactionGroup_Boyar2_&_OtherFactionDaemon	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionDaemon_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionDaemon_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionDaemon_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionDaemon_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionKhorne	diplomacy_FactionGroup_Boyar2_&_OtherFactionKhorne	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionKhorne_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionKhorne_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionKhorne_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionKhorne_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionKislev	diplomacy_FactionGroup_Boyar2_&_OtherFactionKislev	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionKislev_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionKislev_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionKislev_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionKislev_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionNurgle	diplomacy_FactionGroup_Boyar2_&_OtherFactionNurgle	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionNurgle_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionNurgle_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionNurgle_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionNurgle_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionOgre	diplomacy_FactionGroup_Boyar2_&_OtherFactionOgre	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionOgre_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionOgre_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionOgre_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionOgre_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionSlaanesh	diplomacy_FactionGroup_Boyar2_&_OtherFactionSlaanesh	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionSlaanesh_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionSlaanesh_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionSlaanesh_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionSlaanesh_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionTzeentch	diplomacy_FactionGroup_Boyar2_&_OtherFactionTzeentch	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionTzeentch_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionTzeentch_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_OtherFactionTzeentch_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionTzeentch_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ropsmenn_Clan_&_Positive	diplomacy_FactionGroup_Boyar2_&_Positive	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred	diplomacy_FactionGroup_Boyar2	3.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_Negative	diplomacy_FactionGroup_Boyar2_&_Negative	19.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionCathay	diplomacy_FactionGroup_Boyar2_&_OtherFactionCathay	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionCathay_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionCathay_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionCathay_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionCathay_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionChaosDwarfs	diplomacy_FactionGroup_Boyar2_&_OtherFactionChaosDwarfs	9.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionChaosDwarfs_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionChaosDwarfs_&_Negative	25.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionChaosDwarfs_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionChaosDwarfs_&_Positive	25.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionDaemon	diplomacy_FactionGroup_Boyar2_&_OtherFactionDaemon	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionDaemon_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionDaemon_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionDaemon_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionDaemon_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionKhorne	diplomacy_FactionGroup_Boyar2_&_OtherFactionKhorne	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionKhorne_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionKhorne_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionKhorne_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionKhorne_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionKislev	diplomacy_FactionGroup_Boyar2_&_OtherFactionKislev	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionKislev_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionKislev_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionKislev_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionKislev_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionNurgle	diplomacy_FactionGroup_Boyar2_&_OtherFactionNurgle	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionNurgle_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionNurgle_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionNurgle_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionNurgle_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionOgre	diplomacy_FactionGroup_Boyar2_&_OtherFactionOgre	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionOgre_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionOgre_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionOgre_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionOgre_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionSlaanesh	diplomacy_FactionGroup_Boyar2_&_OtherFactionSlaanesh	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionSlaanesh_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionSlaanesh_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionSlaanesh_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionSlaanesh_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionTzeentch	diplomacy_FactionGroup_Boyar2_&_OtherFactionTzeentch	4.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionTzeentch_&_Negative	diplomacy_FactionGroup_Boyar2_&_OtherFactionTzeentch_&_Negative	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_OtherFactionTzeentch_&_Positive	diplomacy_FactionGroup_Boyar2_&_OtherFactionTzeentch_&_Positive	20.0000
diplomacy_FactionGroup_Boyar2_Faction_Ungol_Kindred_&_Positive	diplomacy_FactionGroup_Boyar2_&_Positive	4.0000
