area	attacker	battle_type	battle_path	defender	required_tile_upgrades	battle_group
quest_gouger_gully	*	land_normal	wh3_main_combi_map	*		wh2_lustria_and_southlands_mountains
quest_gouger_gully	*	settlement_relief	wh3_main_combi_map	*		wh2_lustria_and_southlands_mountains
quest_gouger_gully	*	settlement_sally	wh3_main_combi_map	*		wh2_lustria_and_southlands_mountains
quest_gouger_gully	*	underground_intercept	wh3_main_combi_map	*		gouger_gully
quest_isle_of_the_crimson_skull	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_coast_ambush
quest_isle_of_the_crimson_skull	*	land_normal	wh3_main_combi_map	*		isle_of_the_crimson_skull
quest_isle_of_the_crimson_skull	*	settlement_relief	wh3_main_combi_map	*		isle_of_the_crimson_skull
quest_isle_of_the_crimson_skull	*	settlement_sally	wh3_main_combi_map	*		isle_of_the_crimson_skull
quest_mortuary_of_tzulaqua	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_and_southlands_swamps_ambush
quest_mortuary_of_tzulaqua	*	land_normal	wh3_main_combi_map	*		mortuary_of_tzulaqua
quest_mortuary_of_tzulaqua	*	settlement_relief	wh3_main_combi_map	*		mortuary_of_tzulaqua
quest_mortuary_of_tzulaqua	*	settlement_sally	wh3_main_combi_map	*		mortuary_of_tzulaqua
quest_mosquito_swamps	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_and_southlands_swamps_ambush
quest_mosquito_swamps	*	land_normal	wh3_main_combi_map	*		mosquito_swamps
quest_mosquito_swamps	*	settlement_relief	wh3_main_combi_map	*		mosquito_swamps
quest_mosquito_swamps	*	settlement_sally	wh3_main_combi_map	*		mosquito_swamps
quest_tower_of_hoeth	*	land_ambush	wh3_main_combi_map	*		wh2_ulthuan_forest_ambush
quest_tower_of_hoeth	*	land_normal	wh3_main_combi_map	*		tower_of_hoeth
quest_tower_of_hoeth	*	settlement_relief	wh3_main_combi_map	*		tower_of_hoeth
quest_tower_of_hoeth	*	settlement_sally	wh3_main_combi_map	*		tower_of_hoeth
quest_vauls_anvil	*	land_normal	wh3_main_combi_map	*		vauls_anvil
quest_vauls_anvil	*	settlement_relief	wh3_main_combi_map	*		vauls_anvil
quest_vauls_anvil	*	settlement_sally	wh3_main_combi_map	*		vauls_anvil
quest_warp_shard_caverns	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_and_southlands_jungle_ambush
quest_warp_shard_caverns	*	land_normal	wh3_main_combi_map	*		wh2_southlands_grassland
quest_warp_shard_caverns	*	settlement_relief	wh3_main_combi_map	*		wh2_southlands_grassland
quest_warp_shard_caverns	*	settlement_sally	wh3_main_combi_map	*		wh2_southlands_grassland
quest_warp_shard_caverns	*	underground_intercept	wh3_main_combi_map	*		warp_shard_caverns
wh2_dlc11_macro_coast_skjold	*	land_normal	wh3_main_combi_map	*		wh2_dlc11_coast_skjold
wh2_dlc11_macro_galleons_graveyard	*	land_ambush	wh3_main_combi_map	*		wh2_dlc11_galleons_graveyard_ambush
wh2_dlc11_macro_galleons_graveyard	*	land_normal	wh3_main_combi_map	*		wh2_dlc11_galleons_graveyard
wh2_dlc11_macro_galleons_graveyard	*	settlement_relief	wh3_main_combi_map	*		wh2_dlc11_galleons_graveyard
wh2_dlc11_macro_galleons_graveyard	*	settlement_sally	wh3_main_combi_map	*		wh2_dlc11_galleons_graveyard
wh2_dlc11_macro_galleons_graveyard	*	settlement_standard	wh3_main_combi_map	*		wh2_dlc11_galleons_graveyard
wh2_dlc11_macro_galleons_graveyard	*	settlement_unfortified	wh3_main_combi_map	*		wh2_dlc11_galleons_graveyard
wh2_lzd_tutorial_battle	*	land_normal	wh3_main_combi_map	*		wh2_lzd_tutorial_battle
wh2_lzd_tutorial_battle	*	settlement_relief	wh3_main_combi_map	*		wh2_lzd_tutorial_battle
wh2_lzd_tutorial_battle	*	settlement_sally	wh3_main_combi_map	*		wh2_lzd_tutorial_battle
wh2_macro_lustria_and_southlands_jungle	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_and_southlands_jungle_ambush
wh2_macro_lustria_and_southlands_jungle	*	land_normal	wh3_main_combi_map	*		wh2_lustria_and_southlands_jungle
wh2_macro_lustria_and_southlands_jungle	*	settlement_relief	wh3_main_combi_map	*		wh2_lustria_and_southlands_jungle
wh2_macro_lustria_and_southlands_jungle	*	settlement_sally	wh3_main_combi_map	*		wh2_lustria_and_southlands_jungle
wh2_macro_lustria_and_southlands_mountains	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_and_southlands_mountains_ambush
wh2_macro_lustria_and_southlands_mountains	*	land_normal	wh3_main_combi_map	*		wh2_lustria_and_southlands_mountains
wh2_macro_lustria_and_southlands_mountains	*	settlement_relief	wh3_main_combi_map	*		wh2_lustria_and_southlands_mountains
wh2_macro_lustria_and_southlands_mountains	*	settlement_sally	wh3_main_combi_map	*		wh2_lustria_and_southlands_mountains
wh2_macro_lustria_and_southlands_plains	*	land_ambush	wh3_main_chaos_map	*		wh2_lustria_and_southlands_plains_ambush
wh2_macro_lustria_and_southlands_plains	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_and_southlands_plains_ambush
wh2_macro_lustria_and_southlands_plains	*	land_normal	wh3_main_chaos_map	*		wh2_lustria_and_southlands_plains
wh2_macro_lustria_and_southlands_plains	*	land_normal	wh3_main_combi_map	*		wh2_lustria_and_southlands_plains
wh2_macro_lustria_and_southlands_plains	*	settlement_relief	wh3_main_chaos_map	*		wh2_lustria_and_southlands_plains
wh2_macro_lustria_and_southlands_plains	*	settlement_relief	wh3_main_combi_map	*		wh2_lustria_and_southlands_plains
wh2_macro_lustria_and_southlands_plains	*	settlement_sally	wh3_main_chaos_map	*		wh2_lustria_and_southlands_plains
wh2_macro_lustria_and_southlands_plains	*	settlement_sally	wh3_main_combi_map	*		wh2_lustria_and_southlands_plains
wh2_macro_lustria_and_southlands_swamps	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_and_southlands_swamps_ambush
wh2_macro_lustria_and_southlands_swamps	*	land_normal	wh3_main_combi_map	*		wh2_lustria_and_southlands_swamps
wh2_macro_lustria_and_southlands_swamps	*	settlement_relief	wh3_main_combi_map	*		wh2_lustria_and_southlands_swamps
wh2_macro_lustria_and_southlands_swamps	*	settlement_sally	wh3_main_combi_map	*		wh2_lustria_and_southlands_swamps
wh2_macro_lustria_coast	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_coast_ambush
wh2_macro_lustria_coast	*	land_normal	wh3_main_combi_map	*		wh2_lustria_coast
wh2_macro_lustria_coast	*	settlement_relief	wh3_main_combi_map	*		wh2_lustria_coast
wh2_macro_lustria_coast	*	settlement_sally	wh3_main_combi_map	*		wh2_lustria_coast
wh2_macro_lustria_desert	*	land_ambush	wh3_main_combi_map	*		wh2_lustria_desert_ambush
wh2_macro_lustria_desert	*	land_normal	wh3_main_combi_map	*		wh2_lustria_desert
wh2_macro_lustria_desert	*	settlement_relief	wh3_main_combi_map	*		wh2_lustria_desert
wh2_macro_lustria_desert	*	settlement_sally	wh3_main_combi_map	*		wh2_lustria_desert
wh2_macro_naggarond_bleak_forest	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_bleak_forest_ambush
wh2_macro_naggarond_bleak_forest	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_bleak_forest	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_bleak_forest	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_bleak_forest
wh2_macro_naggarond_bleak_forest	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_bleak_forest	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_bleak_forest
wh2_macro_naggarond_bleak_forest	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_bleak_forest
wh2_macro_naggarond_bleak_plains	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_bleak_plains_ambush
wh2_macro_naggarond_bleak_plains	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_bleak_plains	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_bleak_plains	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_bleak_plains
wh2_macro_naggarond_bleak_plains	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_bleak_plains	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_bleak_plains
wh2_macro_naggarond_bleak_plains	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_bleak_plains
wh2_macro_naggarond_coast	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_coast_ambush
wh2_macro_naggarond_coast	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_coast	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_coast	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_coast
wh2_macro_naggarond_coast	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_coast	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_coast
wh2_macro_naggarond_coast	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_coast
wh2_macro_naggarond_def_tutorial_battle	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_def_tutorial_battle
wh2_macro_naggarond_def_tutorial_battle	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_def_tutorial_battle
wh2_macro_naggarond_def_tutorial_battle	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_def_tutorial_battle
wh2_macro_naggarond_desert	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_desert_ambush
wh2_macro_naggarond_desert	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_desert	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_desert	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_desert
wh2_macro_naggarond_desert	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_desert	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_desert
wh2_macro_naggarond_desert	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_desert
wh2_macro_naggarond_desert_coast	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_desert_coast_ambush
wh2_macro_naggarond_desert_coast	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_desert_coast	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_desert_coast	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_desert_coast
wh2_macro_naggarond_desert_coast	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_desert_coast	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_desert_coast
wh2_macro_naggarond_desert_coast	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_desert_coast
wh2_macro_naggarond_forest	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_forest_ambush
wh2_macro_naggarond_forest	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_forest	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_forest	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_forest
wh2_macro_naggarond_forest	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_forest	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_forest
wh2_macro_naggarond_forest	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_forest
wh2_macro_naggarond_grassland	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_grassland_ambush
wh2_macro_naggarond_grassland	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_grassland	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_grassland	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_grassland
wh2_macro_naggarond_grassland	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_grassland	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_grassland
wh2_macro_naggarond_grassland	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_grassland
wh2_macro_naggarond_hills	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_hills_ambush
wh2_macro_naggarond_hills	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_hills	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_hills	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_hills
wh2_macro_naggarond_hills	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_hills	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_hills
wh2_macro_naggarond_hills	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_hills
wh2_macro_naggarond_mountains	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_mountains_ambush
wh2_macro_naggarond_mountains	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_mountain_chokepoint
wh2_macro_naggarond_mountains	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_mountains	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_mountains
wh2_macro_naggarond_mountains	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_mountains	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_mountains
wh2_macro_naggarond_mountains	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_mountains
wh2_macro_naggarond_petrified_coast	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_petrified_coast_ambush
wh2_macro_naggarond_petrified_coast	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_petrified_coast	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_petrified_coast	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_petrified_coast
wh2_macro_naggarond_petrified_coast	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_petrified_coast	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_petrified_coast
wh2_macro_naggarond_petrified_coast	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_petrified_coast
wh2_macro_naggarond_petrified_forest	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_petrified_forest_ambush
wh2_macro_naggarond_petrified_forest	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_petrified_forest	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_petrified_forest	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_petrified_forest
wh2_macro_naggarond_petrified_forest	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_petrified_forest	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_petrified_forest
wh2_macro_naggarond_petrified_forest	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_petrified_forest
wh2_macro_naggarond_petrified_plains	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_petrified_plains_ambush
wh2_macro_naggarond_petrified_plains	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_petrified_plains	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_petrified_plains	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_petrified_plains
wh2_macro_naggarond_petrified_plains	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_petrified_plains	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_petrified_plains
wh2_macro_naggarond_petrified_plains	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_petrified_plains
wh2_macro_naggarond_plains	*	land_ambush	wh3_main_combi_map	*		wh2_naggarond_plains_ambush
wh2_macro_naggarond_plains	*	land_bridge	wh3_main_combi_map	*		wh2_naggarond_grassland_chokepoint
wh2_macro_naggarond_plains	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_plains	*	land_normal	wh3_main_combi_map	*		wh2_naggarond_plains
wh2_macro_naggarond_plains	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_naggarond_ogr_camp
wh2_macro_naggarond_plains	*	settlement_relief	wh3_main_combi_map	*		wh2_naggarond_plains
wh2_macro_naggarond_plains	*	settlement_sally	wh3_main_combi_map	*		wh2_naggarond_plains
wh2_macro_norsca_coast	*	land_ambush	wh3_main_combi_map	*		wh2_norsca_coast_ambush
wh2_macro_norsca_coast	*	land_normal	wh3_main_combi_map	*		wh2_norsca_coast
wh2_macro_norsca_coast	*	settlement_relief	wh3_main_combi_map	*		wh2_norsca_coast
wh2_macro_norsca_coast	*	settlement_sally	wh3_main_combi_map	*		wh2_norsca_coast
wh2_macro_norsca_forest	*	land_ambush	wh3_main_combi_map	*		wh2_norsca_forest_ambush
wh2_macro_norsca_forest	*	land_normal	wh3_main_combi_map	*		wh2_norsca_forest
wh2_macro_norsca_forest	*	settlement_relief	wh3_main_combi_map	*		wh2_norsca_forest
wh2_macro_norsca_forest	*	settlement_sally	wh3_main_combi_map	*		wh2_norsca_forest
wh2_macro_norsca_grassland	*	land_ambush	wh3_main_combi_map	*		wh2_norsca_grassland_ambush
wh2_macro_norsca_grassland	*	land_normal	wh3_main_combi_map	*		wh2_norsca_grassland
wh2_macro_norsca_grassland	*	settlement_relief	wh3_main_combi_map	*		wh2_norsca_grassland
wh2_macro_norsca_grassland	*	settlement_sally	wh3_main_combi_map	*		wh2_norsca_grassland
wh2_macro_norsca_hills	*	land_ambush	wh3_main_combi_map	*		wh2_norsca_hills_ambush
wh2_macro_norsca_hills	*	land_normal	wh3_main_combi_map	*		wh2_norsca_hills
wh2_macro_norsca_hills	*	settlement_relief	wh3_main_combi_map	*		wh2_norsca_hills
wh2_macro_norsca_hills	*	settlement_sally	wh3_main_combi_map	*		wh2_norsca_hills
wh2_macro_norsca_tundra	*	land_ambush	wh3_main_combi_map	*		wh2_norsca_tundra_ambush
wh2_macro_norsca_tundra	*	land_normal	wh3_main_combi_map	*		wh2_norsca_tundra
wh2_macro_norsca_tundra	*	settlement_relief	wh3_main_combi_map	*		wh2_norsca_tundra
wh2_macro_norsca_tundra	*	settlement_sally	wh3_main_combi_map	*		wh2_norsca_tundra
wh2_macro_shrine_of_khaine	*	land_ambush	wh3_main_combi_map	*		wh2_shrine_of_khaine_ambush
wh2_macro_shrine_of_khaine	*	land_normal	wh3_main_combi_map	*		wh2_shrine_of_khaine
wh2_macro_shrine_of_khaine	*	settlement_relief	wh3_main_combi_map	*		wh2_shrine_of_khaine
wh2_macro_shrine_of_khaine	*	settlement_sally	wh3_main_combi_map	*		wh2_shrine_of_khaine
wh2_macro_shrine_of_khaine	*	settlement_unfortified	wh3_main_combi_map	*		wh2_shrine_of_khaine
wh2_macro_southlands_coast	*	land_ambush	wh3_main_combi_map	*		wh2_southlands_coast_ambush
wh2_macro_southlands_coast	*	land_normal	wh3_main_combi_map	*		wh2_southlands_coast
wh2_macro_southlands_coast	*	settlement_relief	wh3_main_combi_map	*		wh2_southlands_coast
wh2_macro_southlands_coast	*	settlement_sally	wh3_main_combi_map	*		wh2_southlands_coast
wh2_macro_southlands_desert	*	land_ambush	wh3_main_combi_map	*		wh2_southlands_desert_ambush
wh2_macro_southlands_desert	*	land_normal	wh3_main_combi_map	*		wh2_southlands_desert
wh2_macro_southlands_desert	*	settlement_relief	wh3_main_combi_map	*		wh2_southlands_desert
wh2_macro_southlands_desert	*	settlement_sally	wh3_main_combi_map	*		wh2_southlands_desert
wh2_macro_southlands_grassland	*	land_ambush	wh3_main_combi_map	*		wh2_southlands_grassland_ambush
wh2_macro_southlands_grassland	*	land_normal	wh3_main_combi_map	*		wh2_southlands_grassland
wh2_macro_southlands_grassland	*	settlement_relief	wh3_main_combi_map	*		wh2_southlands_grassland
wh2_macro_southlands_grassland	*	settlement_sally	wh3_main_combi_map	*		wh2_southlands_grassland
wh2_macro_ulthuan_coast	*	land_ambush	wh3_main_combi_map	*		wh2_ulthuan_coast_ambush
wh2_macro_ulthuan_coast	*	land_bridge	wh3_main_combi_map	*		wh2_ulthuan_plains_chokepoint
wh2_macro_ulthuan_coast	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_hef_ulthuan_ogr_camp
wh2_macro_ulthuan_coast	*	land_normal	wh3_main_combi_map	*		wh2_ulthuan_coast
wh2_macro_ulthuan_coast	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_hef_ulthuan_ogr_camp
wh2_macro_ulthuan_coast	*	settlement_relief	wh3_main_combi_map	*		wh2_ulthuan_coast
wh2_macro_ulthuan_coast	*	settlement_sally	wh3_main_combi_map	*		wh2_ulthuan_coast
wh2_macro_ulthuan_forest	*	land_ambush	wh3_main_combi_map	*		wh2_ulthuan_forest_ambush
wh2_macro_ulthuan_forest	*	land_bridge	wh3_main_combi_map	*		wh2_ulthuan_forest_chokepoint
wh2_macro_ulthuan_forest	*	land_bridge	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_hef_ulthuan_ogr_camp
wh2_macro_ulthuan_forest	*	land_normal	wh3_main_combi_map	*		wh2_ulthuan_forest
wh2_macro_ulthuan_forest	*	land_normal	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_hef_ulthuan_ogr_camp
wh2_macro_ulthuan_forest	*	settlement_relief	wh3_main_combi_map	*		wh2_ulthuan_forest
wh2_macro_ulthuan_forest	*	settlement_sally	wh3_main_combi_map	*		wh2_ulthuan_forest
wh2_macro_ulthuan_grassland	*	land_ambush	wh3_main_combi_map	*		wh2_ulthuan_grassland_ambush
wh2_macro_ulthuan_grassland	*	land_bridge	wh3_main_combi_map	*		wh2_ulthuan_grassland_chokepoint
