id	mission_key	option_key	value	target
1015316526	wh3_dlc20_ie_qb_chs_valkia_the_spear_slaupnir	GEN_CND_CHARACTER_ID	1650704357	default
1015492937	wh3_main_mis_gen_assassinate_character_agent_def	META_OPTION_SET	mis_assassinate_character_agent_def	default
1015675482	wh2_dlc11_mis_cst_capture_regions_vmp	META_OPTION_SET	mis_capture_regions_vmp	default
1015891989	wh2_dlc13_wulfhart_jorek_grimm_stage_2	VAR_FOLLOWUP_CHANCE	100	default
1015996554	wh2_dlc17_main_grudge_legendary_artefact_blessed_pick_of_grungni	VAR_OBJECTIVE_AMOUNT_INT	1	default
101613652	wh2_dlc11_mis_cst_declare_war_dwf	META_OPTION_SET	mis_declare_war_dwf	default
1016224427	wh2_dlc12_ikit_workshop_tier_2_2	VAR_FOLLOWUP_CHANCE	100	default
1016330220	wh2_dlc11_cst_treasure_map_island_treasure_me_3_level_1	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50	default
1016431974	wh3_main_mis_sla_diplomatic_capture_region	GEN_CND_CULTURE	wh3_main_sla_slaanesh	default
101732556	wh3_main_mis_gen_engage_force_army_lzd	META_OPTION_SET	mis_engage_force_army_lzd	default
101734458	wh2_main_mis_hef_declare_war_bst	META_OPTION_SET	mis_declare_war_bst	default
1017768957	wh2_dlc11_cst_treasure_map_animal_treasure_me_2_level_1	GEN_TARGET_NONE		default
1018122452	wh3_main_mis_skv_capture_regions_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_skaven_generic	default
1018422904	wh2_main_mis_def_engage_force_army_invading_hef	META_OPTION_SET	mis_engage_force_army_invading_hef	default
1018449795	wh2_dlc17_grudge_legendary_settlement_karak_vlag	VAR_MISSION_LENGTH_INFINITE		default
1018650174	wh2_dlc15_grn_grom_black_toof_1	VAR_CHANCE	100	default
1019115778	wh2_dlc11_cst_treasure_map_starting_treasure_luthor_me	GEN_TARGET_NONE		default
10196	wh_main_mis_chs_eliminate_character_in_battle_high_rank_vmp	CND_CULTURE	wh_main_chs_chaos	default
1020386687	wh2_dlc11_cst_treasure_map_island_treasure_me_7_level_1	VAR_MISSION_LENGTH_INFINITE		default
1020653055	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_wef	CND_CULTURE	wh2_main_hef_high_elves	default
1021322048	wh2_dlc11_cst_treasure_map_starting_treasure_noctilus_me	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_starting_treasure_noctilus_me	default
1021585228	wh2_dlc11_cst_treasure_map_unique_treasure_me_6_level_3	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50	default
1021866507	wh2_dlc11_cst_treasure_map_animal_treasure_me_5_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
1021877129	wh3_main_mis_lzd_eliminate_character_in_battle_faction_leader_generic	CND_CULTURE	wh2_main_lzd_lizardmen	default
1022371631	wh2_main_mis_hef_assassinate_character_agent_hef	CND_CULTURE	wh2_main_hef_high_elves	default
1022556031	wh2_main_mis_lzd_recruit_agent_champion	CND_CULTURE	wh2_main_lzd_lizardmen	default
1022802016	wh2_main_mis_hef_assassinate_character_agent_hef	META_OPTION_SET	mis_assassinate_character_agent_hef	default
1022970548	wh2_main_mis_skv_recruit_unit_land_infantry_ranged	CND_CULTURE	wh2_main_skv_skaven	default
1023113324	wh3_main_survival_slaanesh_wh3_main_cth_zhao_ming	VAR_CHANCE	100	default
1023134781	wh2_main_mis_hef_engage_force_army_lzd	CND_CULTURE	wh2_main_hef_high_elves	default
1023174088	wh_dlc08_monster_hunt_7_stage_1	VAR_MISSION_LENGTH_INFINITE		default
1023178396	wh2_main_mis_skv_assassinate_character_agent_brt	META_OPTION_SET	mis_assassinate_character_agent_brt	default
1023336843	wh2_dlc11_cst_treasure_map_animal_treasure_me_3_level_1	VAR_MISSION_LENGTH_INFINITE		default
1023647250	wh3_main_mis_kho_diplomatic_engage_force	META_OPTION_SET	mis_diplomatic_engage_force	default
1024049884	wh2_main_mis_lzd_engage_force_army_grn	CND_CULTURE	wh2_main_lzd_lizardmen	default
1024718463	wh2_dlc11_cst_treasure_map_lake_treasure_me_3_level_1	VAR_CHANCE	100	default
1024721281	wh2_main_mis_hef_assassinate_character_agent_lzd	META_OPTION_SET	mis_assassinate_character_agent_lzd	default
1025040459	wh3_main_ie_qb_brt_alberic_braid_of_bordeleaux	GEN_TARGET_REGION		default
1025100748	wh2_main_mis_hef_engage_force_army_invading_vmp	META_OPTION_SET	mis_engage_force_army_invading_vmp	default
1025145885	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late	CND_MISSION_NOT_ACTIVE	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late_rare	default
1025550628	wh2_dlc11_mis_cst_assassinate_character_agent_dwf	META_OPTION_SET	mis_assassinate_character_agent_dwf	default
1026794293	wh2_dlc11_cst_treasure_map_symbols_treasure_me_3_level_1	VAR_CHANCE	100	default
10283949	wh3_main_mis_gen_raze_sack_settlement_sla	META_OPTION_SET	mis_raze_sack_settlement_sla	default
1028461025	wh3_main_mis_lzd_raid_region_generic	META_OPTION_SET	mis_capture_regions_def	default
1028758353	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_skv	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_skv	default
1029098042	wh2_dlc17_grudge_legendary_settlement_black_crag	VAR_FOLLOWUP_CHANCE	100	default
1029133472	wh2_dlc14_brt_repanse_banner_pierre	VAR_OBJECTIVE_UNIT	wh_dlc07_brt_cav_questing_knights_0;wh_pro04_brt_cav_questing_knights_ror_0	default
102923870	wh2_main_mis_def_declare_war_brt	META_OPTION_SET	mis_declare_war_brt	default
1029541852	wh_dlc05_mis_wef_raze_sack_settlement_emp	META_OPTION_SET	mis_raze_sack_settlement_emp	default
1030028894	wh2_dlc09_mis_tmb_raze_sack_settlement_grn	META_OPTION_SET	mis_raze_sack_settlement_grn	default
103090660	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_skv	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_skv	default
103186849	wh2_dlc09_mis_tmb_recruit_unit_land_infantry_ranged	CND_MAX_INFANTRY_RANGED_CATEGORY_RATIO	15.0	default
1032258289	wh2_dlc11_cst_treasure_map_river_treasure_me_3_level_1	VAR_OBJECTIVE_LOGICAL_POSTION	600;390	default
1034047615	wh3_main_mis_gen_raid_region_nor	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1034211790	wh2_dlc09_mis_tmb_capture_regions_emp	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1034643782	wh2_dlc11_cst_treasure_map_lake_treasure_me_2_level_1	VAR_MISSION_LENGTH_INFINITE		default
1034695657	wh2_dlc14_brt_repanse_capture_rakaph	CND_FACTION	wh2_dlc14_brt_chevaliers_de_lyonesse	default
1034727448	wh3_main_ie_qb_grn_grom_axe_of_grom	VAR_CHANCE	100	default
1034803015	wh3_main_ie_qb_ksl_boris_armour_of_ursun	GEN_TARGET_CHARACTER		default
1035217613	wh3_main_mis_gen_capture_regions_generic	META_OPTION_SET	mis_capture_regions	default
1035331581	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_brt	CND_CULTURE	wh2_main_skv_skaven	default
1035560907	wh2_dlc11_cst_treasure_map_symbols_treasure_me_1_level_1	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_symbols_treasure_me_1_level_1	default
1035902273	wh3_main_mis_skv_engage_force_army_invading_generic	META_OPTION_SET	mis_engage_force_army_invading	default
1035941245	wh2_dlc14_brt_repanse_banner_rene	VAR_OBJECTIVE_NUM_ARMIES	3	default
1036249959	wh_dlc03_mis_bst_diplomatic_raid_region	META_OPTION_SET	mis_diplomatic_raid_region	default
1036872673	wh2_dlc11_mis_cst_recruit_unit_land_war_beast	CND_CAN_RECRUIT_UNIT_CATEGORY	war_beast	default
1037861071	wh2_dlc11_cst_treasure_map_structure_treasure_me_7_level_1	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50	default
1039012576	wh3_main_survival_nurgle_wh3_main_cth_miao_ying	VAR_CHANCE	100	default
1040462115	wh2_dlc11_cst_treasure_map_structure_treasure_me_1_level_2	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	3	default
1040557390	wh2_dlc11_cst_treasure_map_animal_treasure_me_2_level_1	VAR_CHANCE	100	default
1040587696	wh2_main_mis_hef_assassinate_character_agent_chs	CND_CULTURE	wh2_main_hef_high_elves	default
1040842748	wh3_main_mis_tmb_raid_region_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_tomb_kings_generic	default
1041026088	wh2_dlc11_cst_treasure_map_river_treasure_me_8_level_1	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY		default
1041370694	wh3_main_ie_qb_def_malekith_armour_of_midnight	VAR_OBJECTIVE_SUBCULTURE	wh2_main_sc_hef_high_elves	default
1041621168	wh2_main_spawning_make_trade_agreement	GEN_CND_NOT_SUBCULTURE	wh_main_sc_grn_greenskins	default
1041701709	wh3_main_ie_qb_bst_final_battle_taurox	VAR_MISSION_LENGTH_INFINITE		default
1041812517	wh3_main_mis_gen_raze_sack_settlement_ogr	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1042118010	wh2_dlc17_grudge_legendary_settlement_silver_pinnacle	VAR_CHANCE	100	default
1042164089	wh3_main_ie_qb_cst_cylostra_the_bordeleaux_flabellum	VAR_MISSION_LENGTH_INFINITE		default
1042888451	wh2_main_mis_def_recruit_unit_land_infantry_ranged	CND_CULTURE	wh2_main_def_dark_elves	default
1043345940	wh_dlc08_monster_hunt_2_stage_4	GEN_CND_ALLOW_REBELS		default
1043521093	wh2_dlc16_qb_skv_final_battle_throt	GEN_TARGET_NONE		default
1043559601	wh3_main_survival_khorne_wh3_main_kho_skarbrand	VAR_MISSION_LENGTH_INFINITE		default
1043734962	wh2_main_spawning_capture_x_battle_captives_late	CND_MISSION_NOT_ACTIVE	wh2_main_spawning_capture_x_battle_captives_late_rare	default
1043892857	wh2_dlc17_main_grudge_legendary_artefact_thungnis_tongs_of_the_runesmith	GEN_TARGET_NONE		default
1044594830	wh2_dlc17_grudge_legendary_settlement_karak_ungor	VAR_CHANCE	100	default
1044638747	wh2_dlc11_cst_treasure_map_volcano_treasure_me_8_level_1	VAR_MISSION_LENGTH_INFINITE		default
1045262838	wh2_main_mis_def_eliminate_character_in_battle_high_rank_def	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_def	default
1045315632	wh2_dlc11_cst_treasure_map_river_treasure_me_7_level_1	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps	default
1046018536	wh3_main_mis_lzd_eliminate_character_in_battle_high_rank_generic	CND_CULTURE	wh2_main_lzd_lizardmen	default
1046880807	wh3_main_ie_qb_tze_kairos_staff_of_tomorrow	GEN_TARGET_CHARACTER		default
1048151476	wh3_main_qb_tze_kairos_staff_of_tomorrow	GEN_CND_CHARACTER_ID	289821182	default
1048552228	wh2_dlc14_brt_repanse_banner_jean_alternate	GEN_CND_REGION	wh3_main_combi_region_vulture_mountain	default
1049529483	wh3_main_mis_dae_recruit_agent_alluress	META_OPTION_SET	mis_recruit_agent_engineer	default
1050680576	wh2_main_mis_hef_engage_force_army_invading_skv	META_OPTION_SET	mis_engage_force_army_invading_skv	default
1052020108	wh2_dlc09_books_of_nagash_2	GEN_TARGET_NONE		default
1052102318	wh2_main_spawning_raze_or_sack_n_different_settlements_including_rare	CND_CULTURE	wh2_main_lzd_lizardmen	default
1052534293	wh3_main_survival_tzeentch_wh3_main_kho_skarbrand	VAR_CHANCE	100	default
1052958360	wh2_dlc11_cst_treasure_map_structure_treasure_me_8_level_1	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY		default
1053784024	wh2_dlc17_grudge_legendary_settlement_karak_vlag	GEN_TARGET_REGION		default
1053858309	wh2_dlc09_mis_tmb_eliminate_character_in_battle_faction_leader_bst	GEN_CND_FACTION	wh_dlc03_bst_beastmen	default
1054022559	wh2_main_mis_def_engage_force_army_emp	CND_CULTURE	wh2_main_def_dark_elves	default
1054103549	wh3_main_ie_qb_ikit_claw_storm_daemon	VAR_CHANCE	100	default
1054674930	wh2_dlc12_prophecy_of_sotek_2_2	CND_FACTION	wh2_dlc12_lzd_cult_of_sotek	default
1054777990	wh3_main_mis_gen_raid_region_wef	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1054886294	wh2_dlc11_cst_treasure_map_unique_treasure_me_2_level_3	VAR_OBJECTIVE_LOGICAL_POSTION	259;452	default
1055791375	wh2_main_spawning_raze_or_sack_n_different_settlements_including_mid	CND_ROUNDS_UNTIL_NEXT	20	default
1056280887	wh2_dlc11_mis_cst_engage_force_army_skv	META_OPTION_SET	mis_engage_force_army_skv	default
1057899664	wh2_dlc14_tzarkan_declare_war	GEN_TARGET_NONE		default
1058065091	wh3_main_ie_tehenhauin_lord_kroak	VAR_CHANCE	100	default
1058125842	wh_dlc08_monster_hunt_1_stage_3	VAR_MISSION_LENGTH_INFINITE		default
1058427474	wh2_dlc11_cst_treasure_map_island_treasure_me_3_level_1	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY		default
1058891655	wh2_dlc11_mis_cst_declare_war_emp	META_OPTION_SET	mis_declare_war_emp	default
105994146	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late_rare	GEN_TARGET_NONE		default
1061330096	wh2_dlc11_cst_treasure_map_unique_treasure_me_2_level_3	VAR_CHANCE	100	default
1061572191	wh3_main_mis_gen_raid_region_kho	META_OPTION_SET	mis_raid_region_kho	default
1061726658	wh3_main_mis_gen_assassinate_character_agent_tze	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1061738802	wh3_dlc23_ie_ksl_ulrika_stage_2	VAR_FOLLOWUP_CHANCE	100	default
1063274512	wh2_dlc11_cst_treasure_map_volcano_treasure_me_4_level_2	VAR_OBJECTIVE_LOGICAL_POSTION	86;778	default
1063503346	wh3_main_mis_gen_engage_force_army_invading_generic	META_OPTION_SET	mis_engage_force_army_invading	default
1064178050	wh3_main_ie_qb_ogr_skrag_cauldron_of_the_great_maw	GEN_TARGET_CHARACTER		default
1064394189	wh3_main_ie_qb_ksl_boris_armour_of_ursun	VAR_MISSION_LENGTH_INFINITE		default
1064600134	wh3_main_mis_gen_declare_war_def	META_OPTION_SET	mis_declare_war_def	default
106476845	wh2_main_mis_skv_assassinate_character_agent_dwf	META_OPTION_SET	mis_assassinate_character_agent_dwf	default
1064915399	wh3_main_mis_gen_eliminate_character_in_battle_high_rank_generic	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1065912635	wh3_main_ie_qb_def_morathi_amber_amulet	VAR_OBJECTIVE_AGENT	wizard	default
1066360759	wh3_main_mis_gen_declare_war_tze	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions_daemons	default
1066567920	wh2_dlc11_cst_treasure_map_structure_treasure_me_1_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
1066727821	wh2_main_mis_lzd_declare_war_brt	META_OPTION_SET	mis_declare_war_brt	default
1067183342	wh2_main_vortex_narrative_hef_the_lies_of_the_druchii	CND_UNIQUE		default
1067892347	wh2_dlc17_main_grudge_legendary_artefact_smednirs_metallurgy_cipher	VAR_FOLLOWUP_CHANCE	100	default
106801570	wh3_main_ie_qb_hef_alith_anar_the_shadow_crown	VAR_MISSION_LENGTH_INFINITE		default
106803565	wh2_dlc11_mis_cst_make_alliance_0	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1068164250	wh2_main_mis_skv_engage_force_army_brt	CND_CULTURE	wh2_main_skv_skaven	default
1068514277	wh3_main_mis_gen_assassinate_character_agent_cst	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1068821464	wh3_main_survival_tzeentch_wh3_main_ksl_katarin	GEN_TARGET_NONE		default
106909688	wh_dlc08_monster_hunt_7_stage_2	VAR_MISSION_LENGTH_INFINITE		default
1069152908	wh2_main_mis_hef_declare_war_vmp	CND_CULTURE	wh2_main_hef_high_elves	default
1069844625	wh2_dlc15_grn_grom_black_toof_5_ME	GEN_CND_REGION	wh3_main_combi_region_tor_yvresse	default
1070645077	wh2_dlc11_mis_cst_diplomatic_assassinate_character	META_OPTION_SET	mis_diplomatic_assassinate_character	default
1070849351	wh3_main_ie_qb_def_lokhir_red_blades	VAR_MISSION_LENGTH_INFINITE		default
1071867592	wh2_dlc15_ME_hef_imrik_black_dragon_stage_1	VAR_CHANCE	100	default
1073273379	wh2_dlc17_main_grudge_legendary_artefact_morgrims_gears_of_war	GEN_TARGET_NONE		default
1073506619	wh2_dlc11_mis_cst_assassinate_character_agent_wef	META_OPTION_SET	mis_assassinate_character_agent_wef	default
1073543484	wh3_main_survival_slaanesh_wh3_main_ksl_boris	GEN_TARGET_NONE		default
1073839668	wh2_main_spawning_capture_x_battle_captives_late_rare	CND_CULTURE	wh2_main_lzd_lizardmen	default
1073840937	wh2_dlc12_ikit_workshop_tier_1_2	GEN_TARGET_NONE		default
1073958368	wh2_main_mis_lzd_capture_regions_vmp	CND_CULTURE	wh2_main_lzd_lizardmen	default
1074012555	wh3_main_ie_qb_skv_snikch_the_cloak_of_shadows	GEN_TARGET_CHARACTER		default
1074291080	wh2_dlc11_cst_treasure_map_river_treasure_me_6_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
1075244053	wh2_main_spawning_capture_x_battle_captives_rare	VAR_OBJECTIVE_AMOUNT_INT	250	default
1075339638	wh3_main_ie_qb_skv_tretch_lucky_skullhelm	GEN_CND_CHARACTER_ID	1704409635	default
1075615400	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince	VAR_MISSION_LENGTH_INFINITE		default
1075906327	wh3_main_mis_gen_engage_force_army_invading_cth	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1076185585	wh_dlc08_qb_chs_final_battle_khorne	GEN_TARGET_NONE		default
1076288260	wh3_main_ie_qb_wef_sisters_dragon	VAR_CHANCE	100	default
10764638	wh2_dlc13_wulfhart_hertwig_van_hal_stage_4	VAR_FOLLOWUP_CHANCE	100	default
1077527309	wh2_dlc11_mis_cst_engage_force_army_dwf	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1077588069	wh2_dlc10_monster_hunt_9_stage_1	VAR_CHANCE	100	default
1077858722	wh3_main_survival_forge_of_souls_wh3_main_ksl_boris	VAR_CHANCE	100	default
1078042060	wh2_dlc13_wulfhart_kalara_stage_4	VAR_MISSION_LENGTH_INFINITE		default
1078243754	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_skv	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_skv	default
1078453466	wh_dlc08_kill_challenger_tzeentch	GEN_CND_FACTION	wh_dlc08_chs_chaos_challenger_tzeentch	default
1079634251	wh_dlc08_monster_hunt_1_stage_2	VAR_CHANCE	100	default
1080011436	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_wef	CND_CULTURE	wh2_main_lzd_lizardmen	default
1080156972	wh2_dlc13_wulfhart_kalara_stage_4	GEN_CND_AGENT_SUBTYPE	wh2_dlc13_emp_hunter_kalara_of_wydrioth	default
1080463684	wh3_dlc21_grudge_legendary_enemy_throt	VAR_FOLLOWUP_CHANCE	100	default
1081030497	wh2_main_spawning_defeat_n_armies_of_faction_mid	GEN_TARGET_NONE		default
1081371722	wh2_dlc11_cst_treasure_map_volcano_treasure_me_8_level_1	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	15	default
1081687787	wh2_dlc10_alith_anar_assassination_war_3	VAR_CHANCE	100	default
1081696498	wh2_main_mis_skv_raze_sack_settlement_def	CND_CULTURE	wh2_main_skv_skaven	default
1082296372	wh3_main_mis_dae_diplomatic_eliminate_character_in_battle	CND_CULTURE	wh3_main_dae_daemons	default
1082344822	wh2_dlc11_cst_treasure_map_volcano_treasure_me_8_level_1	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
1083252194	wh2_dlc11_cst_dilemma_ocean_of_opportunities_2	VAR_OBJECTIVE_REQUIRES_VICTORY		default
108326991	wh2_dlc11_cst_treasure_map_skull_treasure_me_7_level_2	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
1083410875	wh_dlc08_monster_hunt_2_stage_3	GEN_CND_ALLOW_REBELS		default
1084678013	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_chs	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_chs	default
1085238445	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_nor	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_nor	default
1085840567	wh2_dlc11_mis_cst_engage_force_army_invading_lzd	META_OPTION_SET	mis_engage_force_army_invading_lzd	default
108618040	wh3_main_survival_forge_of_souls_wh3_main_ogr_skrag_the_slaughterer	VAR_MISSION_LENGTH_INFINITE		default
1087142202	wh3_main_ie_kroqgar_lord_kroak	GEN_TARGET_CHARACTER		default
108719359	wh3_dlc20_ie_qb_chs_valkia_daemonshield	GEN_TARGET_NONE		default
1087246031	wh2_dlc09_mis_tmb_assassinate_character_agent_grn	META_OPTION_SET	mis_assassinate_character_agent_grn	default
1087612543	wh3_main_ie_qb_cst_cylostra_the_bordeleaux_flabellum	VAR_CHANCE	100	default
1087744587	wh2_main_mis_skv_assassinate_character_agent_dwf	CND_CULTURE	wh2_main_skv_skaven	default
1088174810	wh2_main_spawning_capture_x_battle_captives	CND_MISSION_NOT_ACTIVE	wh2_main_spawning_capture_x_battle_captives_rare	default
1088215545	wh3_main_ie_tiktaqto_lord_kroak	GEN_TARGET_CHARACTER		default
1088410074	wh2_dlc11_mission_sea_shanty_1	GEN_TARGET_NONE		default
108855151	wh2_main_mis_def_recruit_unit_land_cavalry	CND_CULTURE	wh2_main_def_dark_elves	default
1089133017	wh2_main_spawning_assassinate_character	CND_ROUNDS_UNTIL_NEXT	20	default
1089383498	wh2_main_mis_hef_recruit_unit_land_artillery	CND_MAX_ARTILLERY_CATEGORY_RATIO	5.0	default
1089843401	wh2_dlc11_cst_treasure_map_starting_treasure_luthor_me	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_starting_treasure_luthor_me	default
109019098	wh2_dlc11_cst_treasure_map_symbols_treasure_me_7_level_2	GEN_TARGET_NONE		default
1090764777	wh2_main_mis_def_assassinate_character_agent_lzd	META_OPTION_SET	mis_assassinate_character_agent_lzd	default
