key	incident	is_positive	weight	target_culture	source_culture
1200793020	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
1203590653	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh_main_emp_empire	wh2_main_hef_high_elves
1220857162	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1228442101	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
122877013	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
1238309471	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
124387872	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1251906848	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
1270735757	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1272102415	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1277819629	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
1300236604	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
1300442381	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1308466115	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
1308950597	wh2_main_incident_intrigue_def_positive_3a	true	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1317726989	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
1323616970	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
1326030713	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1333148869	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh2_main_rogue	wh2_main_hef_high_elves
1336991084	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1338671267	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1339838648	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
1341093187	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
1352440357	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1358715851	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1359671396	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh2_main_rogue	wh2_main_hef_high_elves
1370429521	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1371571719	wh2_dlc13_incident_machination_external_positive	true	1.0	wh_main_emp_empire	wh_main_emp_empire
1379534099	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
1384738980	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1386402853	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
139166384	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
1419130746	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1435572896	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1438197451	wh2_main_incident_intrigue_lzd_positive_1c	true	10.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1440907099	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
144789238	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh2_main_rogue	wh2_main_hef_high_elves
1448331885	wh2_main_incident_intrigue_skv_negative_3a	false	10.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
1460697772	wh2_main_incident_intrigue_hef_negative_3b	false	8.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1463446530	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
1470050658	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1472801459	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1483603825	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1486537651	wh2_main_incident_intrigue_hef_negative_3a	false	8.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1492438624	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
149712342	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
1502624990	wh2_main_incident_intrigue_hef_negative_2a	false	12.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1512407651	wh2_main_incident_intrigue_skv_negative_1c	false	10.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
1513186840	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
1521205896	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1526221359	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1530580852	wh2_main_incident_intrigue_lzd_positive_2a	true	15.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1557022196	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
1557935043	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh_main_chs_chaos	wh2_main_hef_high_elves
1565697890	wh2_main_incident_intrigue_hef_negative_1a	false	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1571576703	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
1573098163	wh2_main_incident_intrigue_skv_negative_2a	false	15.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
1585025297	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
1592525264	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
1596652236	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
1607180363	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_main_emp_empire	wh2_main_hef_high_elves
1612079926	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
1612140255	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
16136817	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
163746702	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1638282201	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
1640780145	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1641942196	wh2_main_incident_intrigue_hef_positive_1b	true	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
164220162	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
1646462077	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
1647074294	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
1657852538	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
1662538811	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
1672540625	wh2_main_incident_intrigue_hef_positive_1a	true	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1682520444	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_main_chs_chaos	wh2_main_hef_high_elves
1687095055	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1689444195	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
1689700113	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
1694752310	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1696882167	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
1711982208	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
1712961284	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1713836985	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1715378590	wh2_main_incident_intrigue_def_negative_3a	false	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1715667796	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
1722412303	wh2_main_incident_intrigue_lzd_negative_3a	false	10.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1767126163	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
1776878459	wh2_main_incident_intrigue_hef_positive_2b	true	17.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1781560284	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh2_main_rogue	wh2_main_hef_high_elves
178959144	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1791044891	wh2_main_incident_intrigue_hef_negative_1c	false	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1795814485	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
1797526666	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
1802871191	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh_main_chs_chaos	wh2_main_hef_high_elves
1803542022	wh2_main_incident_intrigue_def_positive_1a	true	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1807267578	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
1817426204	wh2_main_incident_intrigue_lzd_negative_1b	false	15.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1846595788	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
1848378072	wh2_main_incident_intrigue_lzd_positive_3a	true	10.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1862795055	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1868748624	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh_main_emp_empire	wh2_main_hef_high_elves
1869319493	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1878176296	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh_main_emp_empire	wh2_main_hef_high_elves
1887985742	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1905481242	wh2_main_incident_intrigue_def_positive_2a	true	15.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1905997325	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
1914495162	wh2_main_incident_intrigue_skv_positive_1a	true	15.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
1934392605	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1961086666	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1967101619	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1972824883	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1985216179	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1994491934	wh2_main_incident_intrigue_lzd_positive_1a	true	10.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
2007117906	wh2_main_incident_intrigue_skv_negative_1b	false	10.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
2009718	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
2033006393	wh2_main_incident_intrigue_def_negative_1b	false	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
2036055129	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
2040015032	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
2040571980	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
2049164317	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
2050688569	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
2055719707	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
206301432	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
206366424	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
2071031247	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
2074319787	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh_main_chs_chaos	wh2_main_hef_high_elves
2077816372	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh2_main_rogue	wh2_main_hef_high_elves
2081525068	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
2084113113	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh2_main_rogue	wh2_main_hef_high_elves
2095487361	wh2_main_incident_intrigue_hef_negative_1b	false	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
2101233032	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh2_main_rogue	wh2_main_hef_high_elves
2102921117	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
2103006753	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
2103114783	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh_main_chs_chaos	wh2_main_hef_high_elves
211747486	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
2136595729	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
2144850899	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
218210017	wh2_main_incident_intrigue_hef_positive_1c	true	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
222224286	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
230164931	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
231412011	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
259261387	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
264560978	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
264594278	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
275383378	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
277827387	wh2_main_incident_intrigue_lzd_positive_1b	true	10.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
278260374	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh_main_emp_empire	wh2_main_hef_high_elves
284218368	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
289629152	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
304720816	wh2_main_incident_intrigue_def_positive_1b	true	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
304736381	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
305178730	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
31464560	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh2_main_rogue	wh2_main_hef_high_elves
323628029	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
346159767	wh2_main_incident_intrigue_hef_negative_2b	false	12.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
349186706	wh2_main_incident_intrigue_def_negative_1c	false	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
350378814	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh2_main_rogue	wh2_main_hef_high_elves
358385480	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
39375727	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
400312458	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
402833303	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
409596577	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
422682319	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
427959233	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
434776317	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
441371152	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
441650973	wh2_main_incident_intrigue_skv_positive_3a	true	10.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
44313879	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
443412869	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
449607707	wh2_dlc13_incident_machination_external_negative	false	1.0	wh_main_emp_empire	wh_main_emp_empire
450478956	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh2_main_rogue	wh2_main_hef_high_elves
47289051	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
47306461	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
474154596	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh_main_chs_chaos	wh2_main_hef_high_elves
479815525	wh2_main_incident_intrigue_skv_positive_2a	true	15.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
491313200	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
492665438	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
492944496	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
495534082	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
498867248	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
499895733	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
507156589	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
507960665	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh_main_emp_empire	wh2_main_hef_high_elves
518382473	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
521033430	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
526079147	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
527862331	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
536275987	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh2_main_rogue	wh2_main_hef_high_elves
544051745	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
548201623	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
553883719	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
556677470	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
56056607	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
56480283	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
576545778	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
577025852	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
588496889	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
605679861	wh2_main_incident_intrigue_any_negative_3a	false	3.0	wh_main_emp_empire	wh2_main_hef_high_elves
608732200	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
610429184	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
61267533	wh2_main_incident_intrigue_any_negative_1d	false	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
624372659	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
625877813	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
626515273	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
648621769	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
649106825	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
