effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_dlc09_faction_trait_tomb_kings	wh_main_effect_agent_recruitment_cost_mod	faction_to_province_own_unseen	-1000.0	start_turn_completed
wh2_dlc09_faction_trait_tomb_kings	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own	-1000.0	start_turn_completed
wh2_dlc09_great_vortex_tmb_arkhan_tomb_blade_of_arkhan_stage_3a	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	20.0	start_turn_completed
wh2_dlc09_great_vortex_tmb_arkhan_tomb_blade_of_arkhan_stage_3b	wh_main_faction_political_diplomacy_mod_vampire_counts	faction_to_faction_own_unseen	20.0	start_turn_completed
wh2_dlc09_lord_trait_tmb_arkhan	wh2_dlc09_effect_book_vampire_units	faction_to_force_own_unseen	1.0	start_turn_completed
wh2_dlc09_lord_trait_tmb_arkhan	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_lord_trait_tmb_arkhan	wh2_dlc09_faction_political_diplomacy_mod_tomb_kings	faction_to_faction_own_unseen	-50.0	start_round_completed
wh2_dlc09_lord_trait_tmb_arkhan	wh3_main_faction_political_diplomacy_mod_vampiric_undead	faction_to_faction_own_unseen	60.0	start_round_completed
wh2_dlc09_lord_trait_tmb_khalida	wh_main_effect_force_stat_ammunition	faction_to_force_own	20.0	start_round_completed
wh2_dlc09_lord_trait_tmb_khalida	wh_main_effect_public_order_faction	faction_to_province_own	4.0	start_round_completed
wh2_dlc09_lord_trait_tmb_khalida	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	15.0	start_round_completed
wh2_dlc09_lord_trait_tmb_khalida	wh_main_faction_political_diplomacy_mod	faction_to_faction_own_unseen	10.0	start_round_completed
wh2_dlc09_lord_trait_tmb_khatep	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	character_to_faction_unseen	2.0	start_turn_completed
wh2_dlc09_lord_trait_tmb_khatep	wh3_main_tmb_rite_cost_mod	faction_to_faction_own_unseen	-25.0	start_round_completed
wh2_dlc09_lord_trait_tmb_khatep	wh3_main_tmb_rite_cost_mod_crafting	faction_to_faction_own_unseen	-25.0	start_round_completed
wh2_dlc09_lord_trait_tmb_settra	wh3_main_effect_allegiance_points_mod_tomb_kings	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_dlc09_lord_trait_tmb_settra	wh3_main_effect_building_construction_time_add_mod_all	faction_to_region_own_unseen	-1.0	start_turn_completed
wh2_dlc09_lord_trait_tmb_settra	wh3_main_effect_province_growth_faction	faction_to_province_own	20.0	start_turn_completed
wh2_dlc09_payload_dilemma_almighty_monuments_first	wh_main_effect_force_stat_armour_infantry	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_dilemma_almighty_monuments_first	wh_main_effect_force_stat_weapon_strength_infantry	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_dilemma_almighty_monuments_second	wh_main_effect_force_stat_charge_bonus_pct_cavalry	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_dilemma_almighty_monuments_second	wh_main_effect_force_stat_speed_cavalry	faction_to_force_own	15.0	start_turn_completed
wh2_dlc09_payload_dilemma_crumbling_buildings_first	wh_main_effect_building_construction_cost_mod	faction_to_region_own	-10.0	start_turn_completed
wh2_dlc09_payload_dilemma_drying_rivers_first	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	-40.0	start_turn_completed
wh2_dlc09_payload_dilemma_drying_rivers_second	wh2_main_effect_technology_economy_gdp_mod_culture_mining_empire	faction_to_region_own	50.0	start_turn_completed
wh2_dlc09_payload_dilemma_drying_rivers_second	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	80.0	start_turn_completed
wh2_dlc09_payload_dilemma_eternal_servitude_first	wh_main_effect_character_stat_miscast	faction_to_force_own	-8.0	start_turn_completed
wh2_dlc09_payload_dilemma_eternal_servitude_second	wh_main_effect_character_stat_miscast	faction_to_force_own	-20.0	start_turn_completed
wh2_dlc09_payload_dilemma_glorious_structures_first	wh2_dlc09_effect_building_construction_cost_mod_advanced_military	faction_to_region_own	-15.0	start_turn_completed
wh2_dlc09_payload_dilemma_glorious_structures_second	wh_main_effect_building_construction_cost_mod_infrastructure	faction_to_region_own	-15.0	start_turn_completed
wh2_dlc09_payload_dilemma_liche_priest_first	wh_main_effect_agent_action_cost_mod	faction_to_character_own	40.0	start_turn_completed
wh2_dlc09_payload_dilemma_liche_priest_second	wh_main_effect_agent_action_success_chance_enemy	faction_to_character_own	15.0	start_turn_completed
wh2_dlc09_payload_dilemma_scaly_sacrifice_first	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	20.0	start_turn_completed
wh2_dlc09_payload_dilemma_scaly_sacrifice_second	wh2_main_effect_force_army_campaign_experience_all	faction_to_faction_own_unseen	30.0	start_turn_completed
wh2_dlc09_payload_dilemma_scaly_sacrifice_second	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	5.0	start_turn_completed
wh2_dlc09_payload_dilemma_sinking_pyramid_first	wh_main_effect_province_growth_events	faction_to_province_own	-8.0	start_turn_completed
wh2_dlc09_payload_dilemma_sinking_pyramid_second	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	-8.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_first	wh2_dlc09_effect_force_stat_melee_attack_monsters	faction_to_force_own	15.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_first	wh2_dlc09_effect_force_stat_melee_defence_monster	faction_to_force_own	15.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_first	wh_main_effect_force_stat_leadership_infantry	faction_to_force_own	-10.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_first	wh_main_effect_force_stat_melee_defence_infantry	faction_to_force_own	-10.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_second	wh2_dlc09_effect_force_stat_melee_attack_monsters	faction_to_force_own	-10.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_second	wh2_dlc09_effect_force_stat_melee_defence_monster	faction_to_force_own	-10.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_second	wh_main_effect_force_stat_leadership_infantry	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_dilemma_soulless_sphinx_second	wh_main_effect_force_stat_melee_attack_infantry	faction_to_force_own	15.0	start_turn_completed
wh2_dlc09_payload_dilemma_stray_mortals_first	wh_main_effect_public_order_events	faction_to_province_own	-8.0	start_turn_completed
wh2_dlc09_payload_dilemma_stray_mortals_first	wh_main_faction_political_diplomacy_mod	faction_to_faction_own_unseen	10.0	start_turn_completed
wh2_dlc09_payload_dilemma_stray_mortals_second	wh_main_effect_province_growth_events	faction_to_province_own	20.0	start_turn_completed
wh2_dlc09_payload_dilemma_stray_mortals_second	wh_main_faction_political_diplomacy_mod	faction_to_faction_own_unseen	-10.0	start_turn_completed
wh2_dlc09_payload_dilemma_the_banisher_first	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	8.0	start_turn_completed
wh2_dlc09_payload_dilemma_the_banisher_first	wh_main_effect_force_stat_leadership_infantry	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_improved_agent_tmb_liche_priest	wh2_dlc09_effect_agent_action_cost_mod_tmb_liche_priest	faction_to_character_own_unseen	-25.0	start_turn_completed
wh2_dlc09_payload_improved_agent_tmb_liche_priest	wh2_dlc09_effect_agent_action_success_chance_wizard_tmb	faction_to_character_own_unseen	5.0	start_turn_completed
wh2_dlc09_payload_improved_agent_tmb_necrotect	wh2_dlc09_effect_agent_action_cost_mod_tmb_necrotect	faction_to_character_own_unseen	-25.0	start_turn_completed
wh2_dlc09_payload_improved_agent_tmb_necrotect	wh2_dlc09_effect_agent_action_success_chance_tmb_necrotect	faction_to_character_own_unseen	5.0	start_turn_completed
wh2_dlc09_payload_improved_agent_tmb_tomb_prince	wh2_dlc09_effect_agent_action_cost_mod_tmb_tomb_prince	faction_to_character_own_unseen	-25.0	start_turn_completed
wh2_dlc09_payload_improved_agent_tmb_tomb_prince	wh2_dlc09_effect_agent_action_success_chance_tmb_tomb_prince	faction_to_character_own_unseen	5.0	start_turn_completed
wh2_dlc09_payload_incident_a_noble_mistake	wh2_main_effect_attribute_enable_causes_terror_vs_brt	character_to_force_own_factionwide	1.0	start_turn_completed
wh2_dlc09_payload_incident_a_noble_mistake	wh_dlc03_effect_force_stat_leadership_vs_bretonnia	character_to_force_own_factionwide	10.0	start_turn_completed
wh2_dlc09_payload_incident_a_noble_mistake	wh_dlc05_faction_political_diplomacy_mod_bretonnia	faction_to_faction_own_unseen	-20.0	start_turn_completed
wh2_dlc09_payload_incident_boiling_point	wh_main_effect_force_stat_armour	faction_to_force_own	-10.0	start_turn_completed
wh2_dlc09_payload_incident_cache_of_asaph	wh_main_effect_force_stat_ammunition	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_incident_cache_of_asaph	wh_main_effect_force_stat_missile_damage	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_incident_cache_of_asaph	wh_main_effect_force_stat_range	faction_to_force_own	15.0	start_turn_completed
wh2_dlc09_payload_incident_glimpse_into_the_realm	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	-15.0	start_turn_completed
wh2_dlc09_payload_incident_jungle_warriors	wh_main_effect_force_all_campaign_movement_range	faction_to_force_own	-15.0	start_turn_completed
wh2_dlc09_payload_incident_jungle_warriors	wh_main_effect_force_stat_melee_defence	faction_to_force_own	15.0	start_turn_completed
wh2_dlc09_payload_incident_liquid_sand	wh2_main_effect_region_enable_hostile_territory_attrition	faction_to_region_own_unseen	1.0	start_turn_completed
wh2_dlc09_payload_incident_memories_of_the_past	wh_main_effect_force_stat_leadership_infantry	faction_to_force_own	-10.0	start_turn_completed
wh2_dlc09_payload_incident_memories_of_the_past	wh_main_effect_force_stat_melee_attack_infantry	faction_to_force_own	-10.0	start_turn_completed
wh2_dlc09_payload_incident_paychest_mercenaries	wh_main_effect_agent_action_cost_mod	faction_to_character_own	-30.0	start_turn_completed
wh2_dlc09_payload_incident_paychest_mercenaries	wh_main_effect_agent_action_success_chance	faction_to_character_own	10.0	start_turn_completed
wh2_dlc09_payload_incident_riders_graveyard	wh_main_effect_force_army_campaign_experience_base_cavalry	faction_to_force_own_unseen	3.0	start_turn_completed
wh2_dlc09_payload_incident_riders_graveyard	wh_main_effect_force_stat_charge_bonus_pct_cavalry	faction_to_force_own_unseen	20.0	start_turn_completed
wh2_dlc09_payload_incident_undead_pirates	wh3_main_effect_winds_of_magic_increase_chance_mod	faction_to_region_own	10.0	start_turn_completed
wh2_dlc09_payload_incident_unearthed_knowledge	wh_main_effect_force_stat_melee_attack_infantry	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_morale_versus_bretonnia	wh_dlc03_effect_force_stat_leadership_vs_bretonnia	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_morale_versus_tomb_kings	wh2_dlc09_effect_force_stat_leadership_vs_tomb_kings	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_training_cavalry	wh2_dlc09_effect_force_stat_ammunition_tmb_chariots	faction_to_force_own	20.0	start_turn_completed
wh2_dlc09_payload_training_cavalry	wh2_dlc09_effect_force_stat_missile_damage_tmb_chariots	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_payload_training_cavalry	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_chariots	faction_to_force_own	10.0	start_turn_completed
wh2_dlc09_ritual_crafting_tmb_army_capacity_10	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_ritual_crafting_tmb_army_capacity_10	wh2_dlc09_ritual_crafted_army_cost_increase	faction_to_faction_own_unseen	100.0	start_turn_completed
wh2_dlc09_ritual_crafting_tmb_army_capacity_11	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_dlc09_ritual_crafting_tmb_army_capacity_11	wh2_dlc09_ritual_crafted_army_cost_increase	faction_to_faction_own_unseen	100.0	start_turn_completed
wh2_dlc09_ritual_crafting_tmb_army_capacity_12	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0	start_turn_completed
