key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
wh2_dlc09_skill_all_dummy_agent_actions_tmb_necrotect_ritual	battle_attack.png	 	Actions [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_skill_all_dummy_agent_actions_tmb_tomb_prince	battle_attack.png	 	Actions [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_skill_innate_skv_tretch_craventail	trait_skaven.png	An audacious surprise attack on his predecessor has led to a new title for Tretch and an army to do his bidding.	Grand Chieftain	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_arkhan	trait_tomb_kings.png	The monarch of the Undead, the liege of the Unliving.	The Liche King	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_cavalry_master	trait_tomb_kings.png	The ties that hold man and beast together cannot be broken by death alone.	Cavalry Master	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_channeller	trait_tomb_kings.png	This Liche Priest is so powerful he can tap energy directly from the Realm of Souls and direct it at will.	Channeller	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_chariot_master	trait_tomb_kings.png	Effective chariot warfare requires precise control - choreography, almost, if you will - if the victories sought by Unliving generals are to be achieved.	Chariot Master	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_dynasty_alkhazzar_ii	trait_tomb_kings.png	This warrior-king was unmatched in chariot tactics. Only the finest crews served under him - and will again, of course…	Alkhazzar II of the Sixth Dynasty	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_dynasty_lahmizzash	trait_tomb_kings.png	Lahmizzash continued the fight against Nagash, retaking sacred Khemri with the aid of his potent Ushabti.	Lahmizzash of the Fourth Dynasty	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_dynasty_rakhash	trait_tomb_kings.png	Conquering lands beyond the mountains east of Nehekhara, Rakhash was a bringer of great prosperity.	Rakhash of the Second Dynasty	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_dynasty_setep	trait_tomb_kings.png	Ruling in the wake of the war with Nagash, Setep restored the Necropolis and the Priesthood to their former glory.	Setep of the Fifth Dynasty	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_dynasty_thutep	trait_tomb_kings.png	The son of Khetep ruled only briefly before his death, but his grasp of engineering and urban development were legendary.	Thutep of the Third Dynasty	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_dynasty_wakhaf	trait_tomb_kings.png	Wakhaf repelled the nomads and secured the borders. He is a peerless master of desert warfare.	Wakhaf of the First Dynasty	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_eternal	trait_tomb_kings.png	Time itself cannot harm those who have defied death.	Eternal	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_imbuer	trait_tomb_kings.png	This Necrotect knows all the secret hieroglyphic inscriptions required to strengthen his statuary constructs.	Imbuer	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_infantry_master	trait_tomb_kings.png	The myriad Undead legions respond to their master's will without question.	Infantry Master	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_khalida	trait_tomb_kings.png	As the embodiment of the Asp Goddess in full fury, a wave of pure terror rolls over those who look upon her.	Beloved of Asaph	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_khatep	trait_tomb_kings.png	The oldest and wisest of the Liche Priests is the head of the Mortuary Cult's hieratic council.	Grand Hierophant	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_master_of_ceremony	trait_tomb_kings.png	"Revered One, Venerable One, Lord of Secrets, High Priest of the Temple of Years…"	Master of Ceremony	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_prepared	trait_tomb_kings.png	Unlife is forever; it is therefore prudent to go willingly and prepared.	Prepared	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_proficient_caster	trait_tomb_kings.png	There are many perfectly-uttered litanies and precise incantations required to draw forth spirits from the Realm of Souls. This one knows them all. 	Proficient Caster	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_scavenger	trait_tomb_kings.png	The Vulture-God assists the desert poozler, lest they lose their way 'neath the scorching desert sun.	Scavenger	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_scorpion_carver	trait_tomb_kings.png	Imbued with the souls of ancient Liche Priests, Sokth's servants are unhindered by their mechanical bodies of metal and stone.	Scorpion Carver	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_serpent_carver	trait_tomb_kings.png	That which is sculpted in Qu'aph's noble image strikes with the strength of the Serpent-God.	Serpent Carver	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_settra	trait_tomb_kings.png	Settra is a brutal warlord and powerful sorcerer combined to deadly effect; ageless, deathless, venomous, and almost entirely without peer.	Great King of Nehekhara	0	true	false	false	5.0	0
wh2_dlc09_skill_innate_tmb_sphinx_carver	trait_tomb_kings.png	The stuff of myth and nightmares made stone, and later terrifying, savage reality.	Sphinx Carver	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_treacherous	trait_tomb_kings.png	The God of the Scorpions protects the venal, the perfidious, and the downright murderous.	Treacherous	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_trustworthy	trait_tomb_kings.png	The people of the desert live and die by their oaths in Basth's graceful sight.	Trustworthy	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_ushabti_carver	trait_tomb_kings.png	Djaf's servants bring brutal, jackal-headed death to his unfortunate foes.	Ushabti Carver	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_wise	trait_tomb_kings.png	Benevolent Tahoth imparts sacred knowledge and timeless wisdom to his people.	Wise	0	true	false	false	1.0	0
wh2_dlc09_skill_innate_tmb_wrathful	trait_tomb_kings.png	The Tomb Kings and their servants feel Khsar's wrath coursing through their Unliving veins.	Wrathful	0	true	false	false	1.0	0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_coming_back	wh_main_unit_passive_regeneration.png	"We'll be back. We're coming back in here."	Coming Back	0	false	false	false	0.0	0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_master_of_guile	character_subterranean.png	Tretch's sneaky, ultra-duplicitous tactics are dirty, even by Skaven low standards!	Master of Guile	0	false	false	false	0.0	0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_stay_here_ill_get_help	wh2_dlc09_character_abilities_stay_here_ill_get_help.png	It's not running away. It's knowing when and where to be to secure the best advantage.	"Stay Here, I'll Get Help!"	0	false	false	false	0.0	0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_tretchs_raiders	wh2_dlc09_tretchs_raiders.png	A master of exploiting others' weaknesses, Tretch and his band are never where you expect them and always where they can do most damage.	Tretch's Raiders	0	false	false	false	0.0	0
wh2_dlc09_skill_skv_lord_unique_tretch_craventail_vanished	character_ward_save.png	"I turned around and they'd run-scurried off! Covering that distance in no time at all? It can't be natural, yes-yes!"	Vanished!	0	false	false	false	0.0	0
wh2_dlc09_skill_skv_tretch_craventail_unique_life_is_cheap	wh2_skv_life_is_cheap.png	It should be no surprise that a race without a shred of honour or decency between them have even less regard for each other's lives.	Life is Cheap	5	false	false	false	0.0	0
wh2_dlc09_skill_tmb_arkhan_hidden	character_general_ability.png	 	Arkhan Ability [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_arkhan_unique_0	wh2_dlc09_character_passive_befalling_curse.png	Reborn at last, the Liche King has returned to take revenge on all Nehekhara.	Vengeful	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_arkhan_unique_1	wh_main_lore_passive_the_curse_of_undeath.png	As the powers of Dark Magic are wielded for the purpose of Necromancy, its unwholesome energies invigorate the Undead.	The Curse of Undeath	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_arkhan_unique_2	character_defence.png	Dying has not proved a hindrance to Arkhan, so strong are his skills on the field of battle.	Martial Prowess	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_arkhan_unique_3	character_morale.png	Although not as numerous as Settra's grand army, Arkhan's Undead legions are bolstered by the Liche King's unparalleled necromantic dexterity.	Legions of Death	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_arkhan_unique_4	character_experience.png	The monarch of the Undead, the liege of the Unliving.	Liche King	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_arkhan_unique_5	character_health.png	The first and most loyal of the Great Necromancer's followers will stand at his side once again. So it is written…	Right-Hand of Nagash	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_basic_archers	battle_ammo.png	Carrying the blessing of the goddess Asaph, these arrows seek out the foe with unerring accuracy.	Arrows of Asaph	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_basic_infantry	battle_armour.png	Death isn't necessarily the end; those who have pledged service must rise to fight again another day.	Sun-Scorched Bones	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_cav	battle_speed.png	Formed by long campaigns and bloody slaughter in the stifling desert heat, the bond between steed and rider cannot be broken, even when death tries to intervene.	Elite Cavalrymen	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_chariot	battle_charge.png	"The swift charioteers of the king. They who pursue the sovereign's foes on the day of his awakening."	Master Charioteers	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_elite_structure	battle_charge.png	Not even stone is set in stone it seems – arcane death magic is used to bring tortured, savage vigour to once-dormant stone sentinels.	Stone Sentinels	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_structure_infantry	battle_defence.png	Simple stone is afforded more respect than other materials, for from its grain giant guardians are hewn, brought to shuddering life by the Liche Priests' sorcery.	Revered Stonemasonry	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_vet_archer	battle_ammo.png	Arrows loosed under the ever-watchful eye of the Serpent Goddess find their marks with divine precision. 	Blessing of the Asp	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_vet_cav	battle_armour.png	The desert itself is his steed.	Dune Rider	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_vet_infantry	battle_ward_save.png	A dream of glory attained through conquest great rages still, despite the dying of the light.	Unfading Memory	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_army_buff_vet_structure	battle_damage.png	The very strength of the desert, to stand sentinel over the Tomb Kings' domain and crush their enemies to dust.	Ancient Stone	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_campaign_2	campaign_military_spending.png	Some of war's spoils are more difficult to see but are just as valuable as gold or jewels.	Sand Sweeper	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_campaign_3	campaign_replenishment.png	This one scours the battlefields, plains and dunes for the vanquished dead, so that his armies may march at full strength once more.	Soul Reaper	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_campaign_4	campaign_canopic_jars.png	These jars contain the remains of many Liche Priests, which are useful for raising and binding a new force.	Canopic Jar Hoarder	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_campaign_5	campaign_army.png	Nehekhara's mummified rulers are awake, their eyes burning with balefire, their thirst for power, conquest and vengeance every bit as strong as they were in life.	Attend Me!	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_campaign_7	campaign_disaster.png	By which the Undead armies of Nehekhara may remain deathless, undying and forever hungry for slaughter.	Imperishable	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_campaign_8	campaign_military_spending.png	To the victor, the spoils. All of them. Always.	All is Mine!	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_campaign_9	campaign_ambush.png	It stands watch over the land, lest the foe's insidious, opportunistic agents dare to strike.	The Dead Sand Sentinel	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_champion_unique_tomb_prince_skeletal_steed	mount_skeletal_steed_tmb.png	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	3	false	false	false	0.0	0
wh2_dlc09_skill_tmb_champion_unique_tomb_prince_skeleton_chariot	mount_skeleton_chariot.png	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	Skeleton Chariot	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_dummy_immortality	trait_human.png		[HIDDEN] immortality	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_engineer_unique_necrotect_skeleton_chariot	mount_skeleton_chariot.png	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	Skeleton Chariot	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_god_blessing_0	wh2_dlc09_ptra.png	Symbolising immortality and eternity, the ruler of the Nehekharan Pantheon has always had a care for the wellbeing of his children.	Ptra the Great Father	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_god_blessing_1	wh2_dlc09_geheb.png	"They stand staring into the sun for eternity, the physical embodiment of the everlasting gods. Terrible ye who looked into their divine forms!"	Geheb the God of Earth	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_god_blessing_2	wh2_dlc09_usurian.png	Those who oppose the faceless God of the Underworld shall suffer terribly, condemned to its lowest levels for eternity.	Usirian the God of the Underworld	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_god_blessing_3	wh2_dlc09_asaph.png	They who serve the Asp Goddess are blessed with a precise aim with which to reach their objectives.	Asaph the Goddess of Magic & Vengeance	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_hidden_king_title	character_general_ability.png	 	King Title [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_hidden_prince_title	character_general_ability.png	 	Prince Title [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khalida_hidden	character_general_ability.png	 	Khalida Ability [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khalida_unique_0	wh2_dlc09_true_blessing_of_asaph.png	Whenever Khalida awakens, the power of the Asp Goddess floods her body, infusing life and power into her mummified remains so that she may defeat her enemies.	True Blessing of Asaph	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khalida_unique_1	wh_main_unit_passive_regeneration.png	Saved from the Blood Kiss at the hands of her cousin Neferata, Khalida was cleansed of evil by the Goddess of Beauty and Vengeance.	Purified	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khalida_unique_2	character_ammo.png	The magnificent tomb city is renowned for its Undead archers, pledged to serve the High Queen for eternity.	Lybaras' Best	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khalida_unique_3	wh2_dlc09_barrage_of_the_legion.png	Those pledged to fight for Asaph also worship Khalida, her physical embodiment in full, furious Unlife.	Legions of the Asp Goddess	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khalida_unique_4	wh2_dlc09_asaph.png	The venom running through Khalida's veins enables her to move with the speed of a striking asp.	Embodiment of Asaph	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khalida_unique_5	wh_main_unit_passive_frenzy.png	Her legendary intelligence, temperament and personal bravery make Khalida stand out, even from the extraordinary ranks of the immortal Tomb Kings.	Warrior-Queen	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_arcane_knowledge	character_ward_save.png	Some knowledge is so dangerous that it is revealed only to those deemed worthy of the responsibility.	Arcane Knowledge	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_hidden	character_general_ability.png		Khatep Ability [HIDDEN]	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_mortuary_cult_scholar	character_diplomacy.png	Only those who display the correct degree of diligence and reverence may learn the secrets of Unlife.	Mortuary Cult Scholar	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_mount_casket_of_souls	mount_casket_of_souls.png	When the souls are released they endeavour not to return without new victims to torment for eternity.	Casket of Souls	17	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_soul_binding	character_ward_save.png	By which the very souls of the Undead can be harnessed, so their physical forms can be controlled.	Soul Binding	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_unique_0	character_morale.png	"Killed him? No, I did not - I gave him life!"	Reanimator	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_unique_1	wh2_dlc09_lord_abilities_sand_storm.png	By which a whirling cloud of sand and dust is conjured to confound the foe's armies and magic-users. 	Sandstorm	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_unique_2	character_morale.png	Like their riders, fallen mounts can be brought back to spitting, snorting Unlife, and bound in servitude.	Steed Reanimation	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_unique_3	character_unit_capacity.png	Nehekhara's scrolls and relics must be guarded if Settra's Golden Age is to be restored.	Tomb Protector	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_unique_4	character_experience.png	Ancient beyond memory, Khatep has denied death's cold embrace for centuries, and will continue to do so.	Liche Lord	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_unique_5	character_magic.png	The oldest and wisest of the Liche Priests is the head of the Mortuary Cult's hieratic council.	The Grand Hierophant	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_khatep_witness_to_the_golden_age	character_technology.png	Under Settra's iron-fisted rule, war-ravaged cities and monuments to the Nehekharan gods were restored; there was plenty and prosperity for all, and there will be again.	Witness to the Golden Age	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_liche_priest_cultist_of_mortuary	character_subterfuge.png	Knowing your way around the Realm of Souls, along with knowledge of the required ritual incantations, are essential skills for the dedicated Liche Priest.	Mortuary Cultist	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_liche_priest_incantation_of_preservation	character_army.png	When intoned, this ritual text holds back decay so the Tomb Kings' souls can be bound to their mortal remains once more.	Incantation of Preservation	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_liche_priest_keeper_of_lore	character_magic.png	There are specialised rituals, chants and incantations for drawing forth dead spirits and binding them back into their corporeal forms; this one knows them all.	Keeper of Lore	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_army_base	battle_morale.png	The promise of a glorious afterlife worthy of a courageous warrior keeps embattled troops focused on the grim task at hand.	Passage to the Soul Realm	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_rally	wh2_dlc09_reanimate.png	It takes an iron will and unnatural - supernatural - strength to rally bound troops routed by magical means.	Reanimate	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_rally_upgraded	wh2_dlc09_reanimate_upgraded.png	Dark litanies are uttered to restore the Tomb Kings' slain soldiers to a twisted, chattering imitation of life.	Resurrect	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_arkhan_skeletal_steed	mount_skeletal_steed_tmb.png	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	6	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_arkhan_skeleton_chariot	mount_skeleton_chariot.png	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	Skeleton Chariot	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_khalida_necroserpent	mount_necroserpent.png	A reward for utter dedication to the Warrior-Queen, every swipe of its sandstone tail can carve through mortal flesh.	Necroserpent	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_khalida_skeleton_chariot	mount_skeleton_chariot.png	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	Skeleton Chariot	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_khatep_skeletal_steed	mount_skeletal_steed_tmb.png	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	6	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_khatep_skeleton_chariot	mount_skeleton_chariot.png	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	Skeleton Chariot	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_settra_chariot_of_the_gods	mount_chariot_of_the_gods.png	Its wheels ablaze with a mystical flame, the blessings of the gods are carried by this mighty chariot.	Chariot of the Gods	17	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_settra_khemrian_warsphinx	mount_warsphinx.png	Giant leonine statues, almost impervious to harm; they wade through foes, crushing them like bothersome insects.	Khemrian Warsphinx	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_settra_skeletal_steed	mount_skeletal_steed_tmb.png	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	3	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_tomb_king_khemrian_warsphinx	mount_warsphinx.png	Giant leonine statues, almost impervious to harm; they wade through foes, crushing them like bothersome insects.	Khemrian Warsphinx	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_tomb_king_skeletal_steed	mount_skeletal_steed_tmb.png	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	3	false	false	false	0.0	0
wh2_dlc09_skill_tmb_lord_unique_tomb_king_skeleton_chariot	mount_skeleton_chariot.png	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	Skeleton Chariot	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_ability_0	wh2_dlc09_restore.png	Reaching behind the wall of death to bring back the soul and bind it to you takes skill, but like anything, practice makes perfect!	Restore	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_ability_1	wh2_dlc09_stone_shaper.png	The strength at the base of the pillar; the venom of the cobra and the asp. 	Stone Shaper	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_ability_2	wh2_dlc09_wrath_of_the_creator.png	Hatred this strong is infectious, contagious, and inescapable.	Wrath of the Creator	0	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_inscription_of_repair	character_replenishment.png	This intricate hieroglyphic engraving aids the Necrotect's drive to restore his Tomb King's monuments to their former glory.	Inscription of Repair	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_jackal_specialised	wh2_dlc09_statuesque_sentinels.png	The faces of the gods gaze down from their daises, imposing monuments to Nehekhara's former prestige.	Statuesque Sentinels	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_master_constructor	character_construction.png	The master of the necrotectural art understands all aspects of the construction process; inspiration, labour, time and cost are all within his Undead grasp.	Master Builder	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_master_heirotitan	wh2_dlc09_sculptor_hierotitan.png	No expense was spared in sculpting a Hierotitan - the greatest and most talented of Necrotects were contracted to work on the blessed stone that would form these gigantic statues.	Master Hierotitan Sculptor	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_master_necrosphinx	wh2_dlc09_sculptor_necrosphinx.png	To carve a Necrosphinx is to manifest the greatest and most destructive creature of the underworld. Not all Necrotects were adept at bringing such constructions to Unlife - only the most gifted of their trade even dare.	Master Necrosphinx Sculptor	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_master_warsphinx	wh2_dlc09_sculptor_warsphinx.png	The leonine statues, known as Warsphinxes, were first constructed in Khemri; and so it is Necrotects who hail from the first city are the greatest carvers of these magnificent and deadly stone beasts.	Master Warsphinx Sculptor	13	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_scorpions_specialised	wh2_dlc09_the_scorpions_sting.png	Animated by a ceremony of awakening, the Tomb Scorpion's carapace is infused with residual power from the corpse within to swarm and kill the enemies of its master.	The Scorpion's Sting	9	false	false	false	0.0	0
wh2_dlc09_skill_tmb_necrotect_serpentine_specialised	wh2_dlc09_guardian_garagantuan.png	The secrets of the desert reveal themselves to the unwary trespasser.	Guardian Gargantua	9	false	false	false	0.0	0
