id	culture	faction	remove	set	subculture
1735534961	wh_main_grn_greenskins		false	anc_set_multi_kislev_bretonnia_dwarfs_empire_greenskins	
1739013976		wh_dlc08_nor_naglfarlings	false	norscan_homeland_factions	
1739613677	wh3_main_cth_cathay		false	human_factions	
1745092752		wh3_main_ksl_ursun_revivalists	false	factions_allowed_to_teleport	
17541596		wh3_main_rogue_the_putrid_swarm	true	disabled_diplomacy_with_realm_factions	
1755279405	wh3_main_pro_ksl_kislev		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
175703408	wh_main_emp_empire		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
1757181041			false	FavouredCorruptionVampiric	wh2_dlc11_sc_cst_vampire_coast
1765643237		wh3_dlc20_chs_festus	false	champions_factions	
1771312970	wh3_main_dae_daemons		false	anc_set_multi_tzeentch_daemons_nurgle_slaanesh	
1772948330		wh2_main_skv_clan_eshin	false	wh2_main_skv_clan_eshin	
177416073			false	anc_set_exclusive_sc_southern_realms	wh_main_sc_teb_teb
1777495937		wh3_dlc20_chs_sigvald	false	faction_set_sigvald	
1779798407		wh3_main_rogue_scriveners_of_fate	true	disabled_diplomacy_with_kurgan_warband	
1781089499		wh_main_chs_chaos	false	factions_allowed_to_teleport	
1781099046		wh3_main_rogue_the_bloody_harvest	true	disabled_diplomacy_with_kurgan_warband	
1786998568			false	FavouredCorruptionUndivided	wh_main_sc_chs_chaos
178755268	wh3_main_kho_khorne		true	disabled_diplomacy_with_kurgan_warband	
1793773088	wh3_main_dae_daemons		false	factions_with_vassals	
1797049059		wh3_dlc20_chs_kholek	false	factions_allowed_to_teleport	
1813061072	wh3_main_dae_daemons		false	anc_set_multi_daemons_nurgle	
1813395114		wh3_dlc20_chs_vilitch	true	FavouredCorruptionUndivided	
182150734	wh3_main_dae_daemons		false	beastmen_diplomacy_permitted	
1823635082			false	FavouredCorruptionNone	wh2_main_sc_def_dark_elves
182705147			false	FavouredCorruptionNone	wh_main_sc_brt_bretonnia
1829424422	wh3_main_nur_nurgle		false	beastmen_diplomacy_permitted	
1830664662		wh2_dlc11_nor_norsca_qb4	true	FavouredCorruptionNone	
1833696171	wh_main_brt_bretonnia		false	human_factions	
1834734731		wh2_main_def_cult_of_pleasure_separatists	false	FavouredCorruptionSlaanesh	
1837540662	wh2_main_skv_skaven		false	anc_set_exclusive_skaven	
1839597123	wh_dlc03_bst_beastmen		true	plague_effect_set_beastmen_negative	
1844719168		wh3_dlc20_chs_festus	true	FavouredCorruptionUndivided	
1848258884		wh2_main_nor_mung	false	norscan_homeland_factions	
1849208483	wh_dlc03_bst_beastmen		true	all_except_beastment_culture	
1850835082			false	norsca_beastmen	wh_dlc03_sc_bst_beastmen
1857175107	wh_main_chs_chaos		false	beastmen_diplomacy_permitted	
1857511967	wh2_main_hef_high_elves		false	anc_set_multi_high_elves_wood_elves	
1862901535		wh3_main_rogue_shadow_legion	true	disabled_diplomacy_with_kurgan_warband	
1871492418	wh3_main_nur_nurgle		false	anc_set_multi_tzeentch_daemons_nurgle	
187178735	wh_main_grn_greenskins		false	anc_set_exclusive_greenskins	
1884208575		wh_dlc08_nor_vanaheimlings	false	norscan_homeland_factions	
1885355828	wh_main_chs_chaos		false	anc_set_exclusive_chaos	
1892494167			false	kurgan_warband_war_exceptions	wh3_main_sc_tze_tzeentch
1894982594		wh3_dlc20_nor_tong	false	kurgan_warband_war_exceptions	
1898191145	wh_dlc05_wef_wood_elves		false	anc_set_multi_high_elves_wood_elves	
1907150089	wh2_main_skv_skaven		false	plague_effect_set_beastmen_positive	
1908240016		wh2_dlc13_emp_the_huntmarshals_expedition	true	non_colonial_empire_factions	
1912195063		wh3_main_nur_bubonic_swarm	true	disabled_diplomacy_with_realm_factions	
1914242316		wh_main_nor_skaeling	false	norscan_homeland_factions	
1915845548		wh2_main_def_cult_of_pleasure_separatists	true	disabled_diplomacy_with_kurgan_warband	
1919827705	wh2_main_lzd_lizardmen		false	anc_set_exclusive_lizardmen	
1923221683			false	faction_set_norsca	wh_dlc08_sc_nor_norsca
1926991269		wh3_main_rogue_doombreeds_followers	false	FavouredCorruptionKhorne	
193067523		wh3_main_rogue_the_pleasure_tide	true	disabled_diplomacy_with_realm_factions	
1935705830		wh_main_nor_sarl	false	kurgan_warband_war_exceptions	
1941108044		wh3_dlc20_chs_festus	true	plague_effect_set_nurgle_negative	
1941382222	wh3_main_kho_khorne		false	factions_without_trade	
1951599338	wh2_main_def_dark_elves		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
1959589249		wh2_main_rogue_beastcatchas	true	disabled_diplomacy_with_realm_factions	
196372477	wh3_main_dae_daemons		false	plague_effect_set_beastmen_positive	
1966512534		wh3_main_rogue_the_glothal_brood	true	disabled_diplomacy_with_kurgan_warband	
1975964931		wh2_main_rogue_morrsliebs_howlers	true	FavouredCorruptionNone	
1990283196	wh3_main_ogr_ogre_kingdoms		false	faction_set_culture_ogres	
1995225362	wh3_main_ksl_kislev		false	human_factions	
1996959628		wh3_dlc20_chs_festus	false	factions_allowed_to_teleport	
2009305600		wh3_dlc20_chs_azazel	true	slaanesh_seducible_factions	
2009813248	wh3_main_ksl_kislev		false	anc_set_multi_kislev_empire	
2013159408		wh3_main_ogr_disciples_of_the_maw	false	factions_allowed_to_teleport	
2018404330		wh3_main_kho_brazen_throne	true	disabled_diplomacy_with_realm_factions	
2018700999	wh3_main_dae_daemons		false	anc_set_multi_tzeentch_daemons_nurgle	
2031702861		wh3_dlc20_chs_vilitch	false	faction_set_vilitch	
2035967084		wh3_main_dae_daemon_prince	false	daemon_prince_faction	
203968836	wh2_main_hef_high_elves		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
2040036516		wh3_dlc20_chs_sigvald	false	factions_allowed_to_teleport	
2040644180	wh3_main_sla_slaanesh		true	exclude_slaanesh	
2045100707		wh2_main_rogue_the_wandering_dead	true	FavouredCorruptionNone	
2045408122	wh2_main_hef_high_elves		false	anc_set_exclusive_high_elves	
2050155966	wh3_main_kho_khorne		false	anc_set_multi_khorne_tzeentch_daemons_nurgle_slaanesh	
2057294316		wh3_main_tze_oracles_of_tzeentch	false	factions_allowed_to_teleport	
2059193089	wh_main_chs_chaos		false	anc_set_multi_beastmen_norsca_chaos	
206269432	wh_dlc08_nor_norsca		true	disabled_diplomacy_with_kurgan_warband	
2066330631	wh_main_dwf_dwarfs		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
2075563611			false	subcult_khorne	wh3_main_sc_kho_khorne
2088191982	wh_dlc03_bst_beastmen		false	beastmen_diplomacy_permitted	
209859911	wh3_main_nur_nurgle		true	plague_effect_set_nurgle_negative	
2100194504		wh3_main_rogue_the_baleful_princes_muses	true	disabled_diplomacy_with_kurgan_warband	
2104061959	wh3_main_tze_tzeentch		false	plague_effect_set_beastmen_positive	
2104409046	wh_dlc03_bst_beastmen		false	plague_effect_set_beastmen_positive	
2107890273	wh3_main_kho_khorne		false	plague_effect_set_beastmen_positive	
2109714314		wh3_prologue_kislev_expedition	false	disabled_diplomacy_with_daemons_of_chaos	
2109727211	wh_dlc05_wef_wood_elves		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
2110587035		wh3_dlc20_chs_festus	false	plague_effect_set_skaven_positive	
2116665946		wh3_main_sla_rapturous_excess	true	disabled_diplomacy_with_realm_factions	
2121488695	wh3_main_cth_cathay		false	anc_set_exclusive_cathay	
2122769060		wh3_dlc20_chs_valkia	false	champions_factions	
2126827462		wh3_main_ksl_the_great_orthodoxy	false	factions_allowed_to_teleport	
2127175727	wh_main_grn_greenskins		false	FavouredCorruptionNone	
2128913887	wh_main_emp_empire		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
2136772910		wh2_dlc11_cst_rogue_grey_point_scuttlers	true	FavouredCorruptionNone	
2139160946		wh3_main_rogue_kurgan_warband	true	disabled_diplomacy_with_kurgan_warband	
2144800840	wh3_main_ksl_kislev		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
219637966			false	kurgan_warband_war_exceptions	wh3_main_sc_nur_nurgle
221416890	wh3_main_kho_khorne		false	beastmen_diplomacy_permitted	
221448416		wh3_dlc20_chs_festus	false	plague_effect_set_nurgle_positive	
230262792		wh3_main_rogue_argfluxs_pyrocasters	true	FavouredCorruptionUndivided	
230799700		wh2_main_rogue_the_wandering_dead	false	FavouredCorruptionVampiric	
236866555	wh2_dlc09_tmb_tomb_kings		false	anc_set_multi_tomb_kings_vampire_coast	
271383296		wh_dlc08_nor_vanaheimlings	false	kurgan_warband_war_exceptions	
27436490			false	FavouredCorruptionTzeentch	wh3_main_sc_tze_tzeentch
280538045	wh3_main_nur_nurgle		false	all_nurgle_culture	
288319416		wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	true	FavouredCorruptionNone	
288821344			false	FavouredCorruptionUndivided	wh2_main_rogue_chaos
290820137	wh3_main_nur_nurgle		false	plague_effect_set_beastmen_positive	
290870024	wh_main_grn_greenskins		false	factions_without_trade	
293642805	wh3_main_pro_ksl_kislev		false	anc_set_multi_kislev_bretonnia_empire	
308447547	wh3_main_nur_nurgle		false	nurglish_factions	
308554685		wh3_dlc20_chs_valkia	false	khornate_factions	
309583028			false	slaanesh_seducible_factions	wh3_main_sc_cth_cathay
315774506		wh3_dlc20_chs_azazel	false	slaaneshi_factions	
319518372			false	FavouredCorruptionNurgle	wh3_main_sc_nur_nurgle
331053089	wh2_main_hef_high_elves		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
334230800	wh3_main_sla_slaanesh		false	anc_set_multi_tzeentch_daemons_nurgle_slaanesh	
338231674			false	slaanesh_seducible_factions	wh_dlc03_sc_bst_beastmen
338839131	wh2_main_skv_skaven		false	beastmen_diplomacy_permitted	
339485675	wh_dlc03_bst_beastmen		false	anc_set_exclusive_beastmen	
343118796	wh3_main_ksl_kislev		false	anc_set_multi_kislev_bretonnia_empire	
347056438		wh3_main_rogue_scaberaxs_gluttons	false	FavouredCorruptionNurgle	
348266950			false	slaanesh_seducible_factions	wh_dlc05_sc_wef_wood_elves
349469756		wh3_dlc20_nor_dolgan	false	norscan_homeland_factions	
350676042		wh_dlc08_nor_goromadny_tribe	false	norscan_homeland_factions	
358167314	wh2_dlc09_tmb_tomb_kings		false	factions_with_vassals	
363673562			false	plague_effect_set_daemon_prince_positive	wh3_main_sc_nur_nurgle
368482630		wh2_main_def_cult_of_pleasure	false	FavouredCorruptionSlaanesh	
372245982		wh2_main_rogue_vmp_heirs_of_mourkain	true	FavouredCorruptionNone	
374398928	wh3_main_tze_tzeentch		false	factions_without_trade	
376185050	wh3_main_ogr_ogre_kingdoms		true	disabled_diplomacy_with_kurgan_warband	
384252217		wh2_main_nor_aghol	false	kurgan_warband_war_exceptions	
384558796		wh_main_nor_sarl	false	norscan_homeland_factions	
387278558	wh_main_chs_chaos		false	anc_set_multi_norsca_chaos	
388474190		wh3_main_rogue_the_baleful_princes_muses	false	FavouredCorruptionSlaanesh	
392216048		wh3_dlc20_chs_sigvald	true	exclude_slaanesh	
394417304		wh3_main_ksl_the_great_orthodoxy	false	orthodoxy	
394794393	wh3_main_ksl_kislev		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
400015992	wh_dlc03_bst_beastmen		false	anc_set_multi_beastmen_norsca_chaos	
406409784	wh3_main_pro_ksl_kislev		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
411093329	wh3_main_kho_khorne		true	all_except_khorne_dwarfs	
416450918	wh3_main_kho_khorne		false	anc_set_exclusive_khorne	
422200898		wh2_dlc15_grn_broken_axe	false	wh2_dlc15_grn_broken_axe	
423371428		wh2_dlc11_cst_shanty_shark_straight_seadogs	true	FavouredCorruptionNone	
427428121		wh2_main_emp_new_world_colonies	true	non_colonial_empire_factions	
429087532			false	FavouredCorruptionNone	wh_main_sc_dwf_dwarfs
432083760		wh3_dlc20_chs_vilitch	false	factions_allowed_to_teleport	
438522591			false	FavouredCorruptionUndivided	wh_dlc03_sc_bst_beastmen
439873082			false	FavouredCorruptionVampiric	wh_main_sc_vmp_vampire_counts
442041783		wh3_main_rogue_legion_of_gorehath	true	FavouredCorruptionUndivided	
446765646	wh_main_emp_empire		false	FavouredCorruptionNone	
449542251	wh3_main_sla_slaanesh		false	plague_effect_set_beastmen_positive	
451859974	wh_main_chs_chaos		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
456317485	wh_main_chs_chaos		false	plague_effect_set_beastmen_positive	
456372340	wh_dlc08_nor_norsca		false	factions_with_vassals	
457303024			false	slaanesh_seducible_factions	wh_main_sc_teb_teb
471682847			false	FavouredCorruptionKhorne	wh3_main_sc_kho_khorne
472997750	wh3_main_nur_nurgle		true	plague_effect_set_skaven_negative	
473173489		wh2_main_rogue_wrath_of_nature	true	disabled_diplomacy_with_realm_factions	
478297284	wh2_main_hef_high_elves		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
483617609	wh_main_emp_empire		false	non_colonial_empire_factions	
490014904	wh2_dlc09_tmb_tomb_kings		false	anc_set_exclusive_tomb_kings	
519351384	wh3_main_ksl_kislev		false	kislev_culture	
520039223		wh2_main_def_cult_of_pleasure	true	FavouredCorruptionNone	
522204762		wh3_main_rogue_the_convent	true	FavouredCorruptionUndivided	
525355827		wh2_main_skv_clan_skryre	false	wh2_main_skv_clan_skryre	
5280284	wh3_main_dae_daemons		true	disabled_diplomacy_with_kurgan_warband	
543822269		wh3_dlc20_nor_yusak	false	kurgan_warband_war_exceptions	
