id	duration	effect_type	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	damage_amount	max_damaged_entities	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group	spreading	freeze_recharge	heal_amount	barrier_heal_amount
wh2_dlc09_character_passive_unyielding_will	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_character_passive_wrath_of_the_creator	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_faction_passive_realm_of_souls_tier_1	7.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	true	0.0000	0.0000	false	0		wh2_dlc09_abilities_realm_of_souls_tier_1	wh2_dlc09_ability_tmb_positive	false	true	false	0.0000			false	0.0040	0.0000
wh2_dlc09_faction_passive_realm_of_souls_tier_2	14.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	true	0.0000	0.0000	false	0		wh2_dlc09_abilities_realm_of_souls_tier_2	wh2_dlc09_ability_tmb_positive	false	true	false	0.0000			false	0.0040	0.0000
wh2_dlc09_faction_passive_realm_of_souls_tier_3	21.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	true	0.0000	0.0000	false	0		wh2_dlc09_abilities_realm_of_souls_tier_3	wh2_dlc09_ability_tmb_positive	false	true	false	0.0000			false	0.0040	0.0000
wh2_dlc09_item_abilities_amulet_of_phastah	22.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0			wh_ability_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_abilities_cloak_of_the_dunes	73.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0			wh_ability_positive	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_abilities_elixir_of_might	36.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_ability_positive	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_abilities_enkhils_kanopi	24.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_magic	wh_ability_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_abilities_hieratic_jar	33.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	true	0.0000	0.0000	false	0		wh_main_generic_hp_regen	wh_ability_positive	false	true	true	0.0000			false	0.0080	0.0000
wh2_dlc09_item_abilities_neferras_scrolls_of_mighty_incantations	31.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	1.6000	0.2000	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_abilities_staff_of_nagash	33.0000	positive		false	false	false	0.0000	0.0000	-30.0000	0.0000	0	0	false	1.6000	0.0000	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_passive_crown_of_nehekhara	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_passive_lucky_skullhelm	17.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_all		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_passive_scorpion_armour	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_item_passive_vambraces_of_the_sun	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	5	wh_dlc06_unit_contact_blinded			false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_lord_abilities_the_liber_mortis	15.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0			wh2_dlc09_ability_liber_mortis	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_lord_passive_my_will_be_done	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_lord_passive_the_curse	15.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	5	25	false	0.0000	0.0000	false	0		wh2_dlc09_abilities_the_curse		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_lore_passive_the_restless_dead	7.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	true	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0020	0.0000
wh2_dlc09_quest_passive_full_hide	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				true	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades	25.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades	wh2_tmb_spell_nehekhara_djafs_incantation_of_cursed_blades	false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades_upgraded	25.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_djafs_incantation_of_cursed_blades	wh2_tmb_spell_nehekhara_djafs_incantation_of_cursed_blades	false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection	18.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection	wh2_tmb_spell_nehekhara_nerus_incantation_of_protection	false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection_upgraded	36.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_nerus_incantation_of_protection	wh2_tmb_spell_nehekhara_nerus_incantation_of_protection	false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting	32.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting	wh2_tmb_spell_nehekhara_ptras_incantation_of_righteous_smiting	false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting_upgraded	32.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_ptras_incantation_of_righteous_smiting	wh2_tmb_spell_nehekhara_ptras_incantation_of_righteous_smiting	false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	38.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	wh2_tmb_spell_nehekhara_usekhps_incantation_of_dessication	false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation_upgraded	38.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	wh2_tmb_spell_nehekhara_usekhps_incantation_of_dessication	false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance	24.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	5	25	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance	wh2_tmb_spell_nehekhara_usirians_incantation_of_vengeance	false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance_upgraded	24.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	5	25	false	0.0000	0.0000	false	0		wh2_dlc09_spell_nehekhara_usirians_incantation_of_vengeance	wh2_tmb_spell_nehekhara_usirians_incantation_of_vengeance	false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_contact_shieldbreaker	10.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_passive_covenant_of_power	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.2000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_passive_guardian	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_all		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_passive_spirit_conduit	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.2000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_passive_unbinding_skeleton_warriors	47.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_passive_unbinding_ushabti	57.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_passive_unstable_mark_ii_sand	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.2000	133	5	false	0.0000	0.0000	false	0		wh2_dlc09_sand_crumble_II		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_unit_passive_unstable_sand	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	28	1	false	0.0000	0.0000	false	0		wh2_dlc09_sand_crumble		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_weapon_abilities_blade_of_setep	44.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_abilities_blade_of_setep	wh2_dlc09_ability_tmb_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_weapon_abilities_blessed_blade_of_ptra	43.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	true	10	wh_dlc06_unit_contact_blinded	wh_main_generic_buff_attack	wh_ability_positive	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc09_weapon_passive_the_liche_staff	15.0000	negative		false	false	false	0.0000	0.0000	15.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_main_generic_debuff_wom_banner		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_character_abilities_entangle	15.0000	negative		false	true	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_entangle_phase	wh_ability_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_hef_unit_passive_ability_guardian	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_all		false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc10_hero_passive_quicksilver_shot	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_abilities_fear_of_aramar	47.0000	negative		false	false	false	0.0100	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_debuff_morale	wh2_dlc10_ability_fear_of_aramar	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_abilities_speed_of_lykos	36.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc09_army_abilities_sand_veil	wh2_dlc09_ability_sand_veil_one_shot	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_abilities_star_of_avelorn	27.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_item_abilities_star_of_avelorn		false	true	true	0.0000			false	0.0080	0.0000
wh2_dlc10_item_abilities_stave_of_avelorn	40.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	1.6000	0.0000	false	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_abilities_the_amber_trance	25.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_debuff_morale	wh_ability_negative	false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_abilities_the_amber_trance_self	25.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_morale		false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_amulet_of_dark_fire	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_banner_of_avelorn	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.2000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_dragon_slayers_fang	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_gate_keepers_belt	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_all_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_gate_keepers_helm	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_missile_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_ironbeards_bracers	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_all		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_ironbeards_ring	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_ironwardens_shield	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_ward_save_all_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_old_guards_armour	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_debuff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_old_guards_tankard	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_hp_regen_passive		false	true	true	0.0000			false	0.0010	0.0000
wh2_dlc10_item_passive_prospectors_spyglass	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_ring_of_vengeance	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_morale_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_shieldstone_of_isha	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_stone_of_midnight	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_item_passive_the_shadow_crown	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_abilities_gaze_of_khaine	28.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_abilities_mislead	62.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_mislead_phase	wh2_dlc10_ability_mislead_caster	false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_abilities_oath_of_vengeance	44.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence	wh_ability_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_abilities_red_ruin	35.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_ability_positive	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_passive_blood_frenzy_1	30.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_lord_phase_blood_frenzy_1	wh2_dlc10_lord_passive_blood_frenzy_1	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_passive_blood_frenzy_2	30.0000	positive		false	false	false	-0.0100	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_lord_phase_blood_frenzy_2	wh2_dlc10_lord_passive_blood_frenzy_2	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_passive_blood_frenzy_3	30.0000	positive		false	false	false	-0.0200	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_lord_phase_blood_frenzy_3	wh2_dlc10_lord_passive_blood_frenzy_3	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_lord_passive_boon_of_isha	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	true	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_abilities_insane_head	25.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_insane_head	wh2_dlc10_quest_abilitiy_insane_head	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_abilities_regenerating_head	15.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_hp_regen_passive		false	false	true	0.0000			false	0.0160	0.0000
wh2_dlc10_quest_abilities_regenerating_head_dummy	25.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0				true	false	true	0.0000			false	1.0000	0.0000
wh2_dlc10_quest_abilities_unidentified_hydra_head	15.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_hp_regen_passive		false	false	true	0.0000			false	0.0080	0.0000
wh2_dlc10_quest_passive_mother_of_flame	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0	wh_dlc06_unit_contact_flammable	wh2_dlc10_motherofflame	wh_main_spell_fire_cascading_fire_cloak	false	true	false	0.0000			false	0.0080	0.0000
wh2_dlc10_quest_passive_primal_rage_i	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_dlc08_ability_passive_rage	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_passive_primal_rampage_i	45.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_primalrampage1		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_passive_primal_rampage_i_hidden	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	67	2	false	0.0000	0.0000	false	0		wh_dlc03_spell_wild_devolve		false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_passive_primal_rampage_ii	45.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_primalrampage2		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_passive_primal_rampage_ii_hidden	45.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	67	2	false	0.0000	0.0000	false	0		wh_dlc03_spell_wild_devolve		false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_passive_primal_rampage_iii	45.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc10_primalrampage3		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc10_quest_passive_primal_rampage_iii_hidden	45.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	133	2	false	0.0000	0.0000	false	0		wh_dlc03_spell_wild_devolve		false	false	true	0.0000			false	0.0000	0.0000
