duration	mission	status	source_type	source_id	target_type	target_id	payload
6	wh2_dlc09_mis_tmb_raid_region_lzd	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raid_region
6	wh2_dlc09_mis_tmb_raid_region_skv	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raid_region
6	wh2_dlc09_mis_tmb_raid_region_tmb	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raid_region
6	wh2_dlc09_mis_tmb_raid_region_vmp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raid_region
6	wh2_dlc09_mis_tmb_raid_region_wef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raid_region
6	wh2_dlc09_mis_tmb_raise_force_army	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raise_force_army
6	wh2_dlc09_mis_tmb_raze_sack_settlement_brt	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_def	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_dwf	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_emp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_grn	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_hef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_lzd	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_skv	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_tmb	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_vmp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc09_mis_tmb_raze_sack_settlement_wef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_raze_sack_settlement
6	wh2_dlc11_mis_cst_assassinate_character_agent_brt	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_bst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_chs	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_cst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_def	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_dwf	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_emp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_grn	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_hef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_lzd	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_nor	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_skv	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_tmb	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_vmp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_assassinate_character_agent_wef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_assassinate_character_agent
6	wh2_dlc11_mis_cst_capture_regions_brt	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_cst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_def	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_dwf	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_emp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_grn	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_hef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_lzd	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_nor	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_skv	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_tmb	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_vmp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_capture_regions_wef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_capture_regions
6	wh2_dlc11_mis_cst_declare_war_brt	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_bst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_chs	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_cst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_def	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_dwf	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_emp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_grn	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_hef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_lzd	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_nor	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_skv	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_tmb	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_vmp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_declare_war_wef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_declare_war
6	wh2_dlc11_mis_cst_diplomatic_assassinate_character	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_diplomatic_assassinate_character
6	wh2_dlc11_mis_cst_diplomatic_capture_region	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_diplomatic_capture_region
6	wh2_dlc11_mis_cst_diplomatic_eliminate_character_in_battle	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_diplomatic_eliminate_character_in_battle
6	wh2_dlc11_mis_cst_diplomatic_engage_force	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_diplomatic_engage_force
6	wh2_dlc11_mis_cst_diplomatic_raid_region	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_diplomatic_raid_region
6	wh2_dlc11_mis_cst_diplomatic_raze_sack_settlement	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_diplomatic_raze_sack_settlement
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_brt	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_bst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_chs	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_cst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_def	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_dwf	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_emp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_grn	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_hef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_lzd	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_nor	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_skv	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_tmb	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_vmp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_wef	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_faction_leader
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_brt	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_bst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_chs	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_cst	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_def	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_dwf	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_emp	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
6	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_grn	SUCCESS	NONE	default	NONE	default	wh3_main_mis_gen_eliminate_character_in_battle_high_rank
